period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,2,75.64102564102564,41.02564102564102,34.61538461538461,14.102564102564102,10.256410256410255
1985-1989,2,79.48717948717949,37.17948717948718,42.30769230769231,14.102564102564102,6.41025641025641
1990-1994,2,85.8974358974359,43.58974358974359,42.30769230769231,11.538461538461538,2.564102564102564
1995-1999,2,87.17948717948718,53.84615384615385,33.33333333333333,8.974358974358974,3.8461538461538463
2000-2004,2,94.87179487179486,46.15384615384615,48.717948717948715,1.282051282051282,3.8461538461538463
2005-2009,2,88.46153846153845,38.46153846153847,50,1.282051282051282,10.256410256410255
2010-2014,2,87.17948717948718,28.205128205128204,58.97435897435898,5.128205128205128,7.6923076923076925
2015-2019,2,82.05128205128204,37.17948717948718,44.871794871794876,2.564102564102564,15.384615384615385
2020-2024,2,76.92307692307693,30.76923076923077,46.15384615384615,11.538461538461538,11.538461538461538
