country_code	reg_code	name	include_code	1980	1985	1990	1995	2000	2005	2010	2015	2020
630	72001	Adjuntas	2	78.5987056451145	78.864475735841	78.7999180103497	79.1121195773256	80.3764898766539	81.9712038935014	83.1909563261661	84.6259566917245	85.4733393008178
630	72003	Aguada	2	77.5812067272288	77.9398405844597	78.8239016995735	78.5136258156615	80.1802984429522	81.1774782860949	82.9229978212943	84.3523789366047	84.0659549439033
630	72005	Aguadilla	2	77.2474029975889	77.5415530680105	77.919136646939	78.1071835874129	79.8571383716317	80.7487554927759	81.7301140686922	83.4997588785724	83.437015502266
630	72007	Aguas Buenas	2	79.1882549942197	79.3775122411875	80.4704561396892	79.8054506426381	81.665912424804	83.2094513005223	83.9768764550871	85.7603677934595	85.4807863681857
630	72009	Aibonito	2	78.5397926808845	79.2560052870189	79.2557303164318	79.7194065384587	80.9270159301324	81.6624609785211	83.1469018520449	84.6153795058974	85.4566175593667
630	72011	Añasco	2	76.9990999502166	77.3100229098714	77.7302075394492	78.1075038377772	80.0465293638553	81.161918584321	82.383106186036	84.2577151437614	84.1141655931879
630	72013	Arecibo	2	77.2589079475995	77.27738365726	78.002569566201	77.8854571175842	79.8424419624091	80.6145260583873	81.7051024664205	84.1789377298821	83.7904263813532
630	72015	Arroyo	2	77.7945955065299	77.5427154986379	78.5391499116898	78.2609893479225	80.0135532775672	81.1872017159165	82.316767576381	83.746884265484	83.6500090371754
630	72017	Barceloneta	2	77.8463604709856	78.5948300704009	79.3172809927362	78.9251232641813	80.4967885277524	82.0874035411696	82.8033206128117	84.635998341651	84.4475059515499
630	72019	Barranquitas	2	78.3368411065632	78.6677394021603	79.5625768559593	78.9342121751582	81.2370423277888	82.6493188858913	83.19025564524	85.3814279703029	85.4630898332173
630	72021	Bayamón	2	78.2266040711015	79.2679452169095	79.9806484087757	79.9216998205252	81.6811024808614	82.8152865103036	84.0688336420929	85.3197971630637	85.706847917051
630	72023	Cabo Rojo	2	78.0274705613742	78.9531265361195	79.8160435839105	79.8122462931492	81.676281551286	82.2629549091065	83.6594542591338	84.6025465913151	84.7290259833558
630	72025	Caguas	2	78.5423667548793	79.145524402674	78.9961964189198	79.7940521874885	81.141013849102	83.0371834265012	83.8053274591443	84.9395328951895	84.8141629701214
630	72027	Camuy	2	78.5349900760172	78.924145415241	78.6914088357063	79.9867251542842	80.7350370845955	82.2353384338737	83.0178627424842	84.7356454460567	85.0526981761148
630	72029	Canóvanas	2	78.3570895941597	78.0966271103363	78.5256065624228	78.0880374196688	80.202848133419	81.7168291040301	82.2147576040005	83.6957889919459	84.2677045712911
630	72031	Carolina	2	79.6422268646817	79.8188151018122	79.5327426587737	80.2300321261571	81.8388892048972	82.9438180041764	84.2619112591917	86.1291791359189	85.5890519246172
630	72033	Cataño	2	76.9344972738164	78.1493143309168	78.3320178941547	78.6337117024719	80.1262923298278	81.9338308697013	83.0810757764065	84.946033003912	84.8471513238541
630	72035	Cayey	2	77.879343393864	78.5866568168107	78.8653900806091	79.3151248801636	80.7964132205297	81.9254993526283	83.4120297864421	85.1521907134404	86.3971747788225
630	72037	Ceiba	2	77.624434849091	78.1004279026736	78.4513465105873	78.5910019581241	80.4085110480165	81.5628117732528	82.2228054347351	84.4528270593032	83.8558580585553
630	72039	Ciales	2	78.8397476952283	79.145422151322	79.4924961302237	79.8239414057128	81.2842999980172	82.2723979665877	83.4647118215651	85.3117425885493	84.668094012035
630	72041	Cidra	2	79.6862538976152	79.527267852113	79.6692906774443	80.715512163987	82.293315419033	83.0392704656914	83.6032453876219	85.2987938976452	85.3657566279709
630	72043	Coamo	2	78.466336321702	78.4995338735939	79.2866365559479	79.0802684785937	80.9681470344576	82.019186932291	82.5966246567467	84.5411879234366	85.0096341987613
630	72045	Comerío	2	79.0085543053483	79.1182187359263	79.060156462781	79.1536732424636	80.8292734824813	81.914887092934	83.135207733383	84.6338964379357	84.2359643981419
630	72047	Corozal	2	78.6335474863537	78.7547255611612	79.2109623746397	80.0897910744692	81.819487599775	81.9170463196449	83.6523840187607	84.7204533155163	85.4014803177472
630	72049	Culebra	2	79.1858601440906	79.5757042461123	79.8022710141858	80.3103526077475	81.7956262759234	82.7800305450885	83.7470845059815	85.1464621833018	84.9597578168083
630	72051	Dorado	2	79.0069955761091	79.2047063853167	79.4962404725699	79.8187539239849	80.6839454381176	81.8944923192738	83.5239643957345	85.0465399194708	86.0101094322414
630	72053	Fajardo	2	77.1264631881379	77.55116987474	78.1050841719886	78.6302828532936	79.9513344310985	80.6480647517671	81.6396331425811	83.7565083196628	83.6730887420268
630	72054	Florida	2	77.9829469862489	77.7316003415336	77.953469070481	78.4961394620964	80.4328761657131	81.0762822554773	82.6886862454416	83.8409882686754	84.9642461964822
630	72055	Guánica	2	76.5612863631694	76.7770898572793	77.1410117136467	77.3502652831679	78.8191466136323	79.9063818114644	81.1096823630405	82.0970007764648	82.3569367812087
630	72057	Guayama	2	77.2342152795272	77.3690140107854	78.1219015626728	78.7438943569307	80.1469746706498	80.7298537646725	82.0748556859751	83.5910427719087	83.0646158865736
630	72059	Guayanilla	2	77.3668527976706	77.2326361518713	77.9394561469263	78.5017274457351	79.7616853852842	80.1213450521108	81.3432687475996	83.8381222514557	83.9822801321236
630	72061	Guaynabo	2	79.6898196580184	80.5912940127327	80.7161352176837	81.5443989193246	82.6837294323162	83.7501080204626	84.657998111768	86.5045101763478	86.8258266255672
630	72063	Gurabo	2	78.3604690893207	78.6940749119823	79.3346358622418	79.3394623235736	81.5319618217249	82.3137054302143	83.4639422615243	85.5898290659627	84.9475749556819
630	72065	Hatillo	2	78.6811834401079	79.0331792971743	78.5812399438176	78.7505095147094	80.5183814849608	81.7326579882721	83.2796297342413	84.4127648563645	84.9579679533233
630	72067	Hormigueros	2	79.6154914294475	79.4596941204764	80.3358085837127	80.3976114598906	81.9655663554308	83.225233695448	83.6014701040098	85.8323724486585	85.9480769643305
630	72069	Humacao	2	76.9217449075977	78.1883030376019	78.7285882390807	78.6676305781528	80.2687877710435	81.6062656421349	82.9484515679786	84.3998867153859	84.4903472329164
630	72071	Isabela	2	77.6804377290956	78.1016156121444	78.2777102140569	79.033611002856	79.8355388536687	80.6556594955494	82.380097946563	83.9608740619068	84.6169432214232
630	72073	Jayuya	2	77.5679278863573	77.7155326577748	78.3632900379776	78.6845977275499	80.8756289595307	81.6968581539119	82.7391466702248	84.7046326317923	84.7709492053748
630	72075	Juana Díaz	2	77.1792934473835	78.0495584249034	78.2572033841371	78.572958369948	80.1406398175857	81.4127049794131	82.6842898173777	85.2677865894389	85.0225499942191
630	72077	Juncos	2	77.602963335603	77.9250669840226	78.5852682640634	78.9468132248856	80.4410951277613	80.8609085132255	82.5575919963295	83.7269111077143	84.409617309628
630	72079	Lajas	2	77.9226005804442	78.0264296463024	78.9701889103594	79.3943645778429	80.7150104949281	81.5411098384845	83.0534871345177	84.4342007255616	85.0934548035559
630	72081	Lares	2	79.1567503999231	79.2614070047782	78.9531466370163	80.2122986023927	81.3819110522287	82.0540729221487	82.6498804520201	84.5434159809391	84.7520047755148
630	72083	Las Marías	2	79.7963408592437	79.5942812496081	80.1096785444897	80.5049758018304	81.9712343909453	82.923858526119	84.1270604335368	85.4763603764135	86.1517081206597
630	72085	Las Piedras	2	78.2831169224217	78.9553290013043	78.9751113205198	79.6767454990469	80.6147570046007	82.1752916252929	82.7126788007847	84.8761067208824	84.7445116267696
630	72087	Loíza	2	78.8625883963411	79.589526105589	79.2852634282777	80.2950981506401	82.2444465112177	82.3013879065321	83.6220449767551	85.2292136396872	85.6044640126209
630	72089	Luquillo	2	78.3779158881484	77.3893805820482	78.2816285675536	78.3337604535763	80.3648251853654	80.714874022138	82.6258267857691	84.5271752826555	84.370291446384
630	72091	Manatí	2	77.4466734826763	78.1477264236712	78.3184251452281	78.6563288543969	80.0797964154214	81.3134798911548	82.2938662695666	84.2663743082748	84.5445732305764
630	72093	Maricao	2	78.6843923565169	79.11648565904	79.4270917987222	79.8569612511538	81.2301643188785	82.3528230792073	83.8491347984326	85.3178038838614	84.653903093073
630	72095	Maunabo	2	78.6597759719664	79.2425484799257	79.7770267772433	79.8068119666486	81.3122749845591	82.5215040382134	83.8509853050209	85.0298905963788	84.0431188917204
630	72097	Mayagüez	2	77.5397364834262	78.002664016525	78.5780184899955	79.4993558096573	81.0292284319579	81.535970846148	82.9188985978676	84.937298854878	85.0267201004773
