region,period,sex,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Adjuntas,1980-1984,2,0,1,0.01222309947598471,0.1239082303399929,0.012093594531416379,100000,1209.359453141631,98940.4901365421,0.9874954517461324,7859870.564511451,78.5987056451145
Adjuntas,1980-1984,2,1,4,3.606236324304783e-4,1.5043237216973855,0.0014411974522384975,98790.64054685837,142.37681946114753,394807.2357365241,0.9985424288786262,7760930.074374909,78.55936586111865
Adjuntas,1980-1984,2,5,5,1.730247915148824e-4,2.5,8.647498996466647e-4,98648.26372739722,85.30607615858025,493028.0534465897,0.9991365577322039,7366122.838638385,74.67057766970731
Adjuntas,1980-1984,2,10,5,1.7250106031026436e-4,2.5,8.621335041923163e-4,98562.95765123864,84.97442806343315,492602.35218603467,0.998668485124466,6873094.785191795,69.73304118482305
Adjuntas,1980-1984,2,15,5,3.6058501421363154e-4,2.5,0.0018013012654621336,98477.98322317521,177.38851580006303,491946.4448263759,0.9977299546315492,6380492.43300576,64.79105505792094
Adjuntas,1980-1984,2,20,5,5.486786586143776e-4,2.5,0.002739635344457165,98300.59470737514,269.30778364148864,490829.704077772,0.9967262603667926,5888545.988179385,59.9034624938804
Adjuntas,1980-1984,2,25,5,7.633160928143096e-4,2.5,0.0038093111927316736,98031.28692373366,373.43167851647013,489222.8554223771,0.9955001821813403,5397716.284101613,55.06115907976324
Adjuntas,1980-1984,2,30,5,0.001041296680004711,2.5,0.00519296485736018,97657.85524521719,507.13381033358746,487021.44170025195,0.9938846575184662,4908493.428679235,50.26214651503551
Adjuntas,1980-1984,2,35,5,0.0014134842529075968,2.5,0.007042534983787647,97150.7214348836,684.1873544053669,484043.1387884046,0.9918620551112759,4421471.9869789835,45.511468383099206
Adjuntas,1980-1984,2,40,5,0.0018568042734283176,2.5,0.009241123970940282,96466.53408047823,891.4592004846345,480104.02240117954,0.9887901878584406,3937428.8481905786,40.81652653660944
Adjuntas,1980-1984,2,45,5,0.0026569039776632272,2.5,0.013196862894523298,95575.0748799936,1261.2911593250756,474722.1465016553,0.9834706862741565,3457324.825789399,36.17391699803009
Adjuntas,1980-1984,2,50,5,0.004021290688039594,2.5,0.01990633058565514,94313.78372066852,1877.4413575276121,466875.31520952354,0.9743799156394404,2982602.6792877438,31.62425004728251
Adjuntas,1980-1984,2,55,5,0.006390467369288891,2.5,0.031449888136681335,92436.34236314091,2907.11262708476,454913.9302479927,0.9602613752860999,2515727.36407822,27.21578223200412
Adjuntas,1980-1984,2,60,5,0.009898328476909881,2.5,0.048296505690520124,89529.22973605615,4323.948953415325,436836.2762967424,0.9406949336617316,2060813.4338302272,23.018330883732318
Adjuntas,1980-1984,2,65,5,0.014695197734920961,2.5,0.07087228313800895,85205.28078264082,6038.692784480867,410929.6719520019,0.9077959926735913,1623977.157533485,19.059583427419955
Adjuntas,1980-1984,2,70,5,0.02443985804596945,2.5,0.11516287918144794,79166.58799815996,9117.052208839566,373040.30946870084,0.8529485445908144,1213047.485581483,15.32272030733063
Adjuntas,1980-1984,2,75,5,0.040308086971645285,2.5,0.18309037768929748,70049.53578932039,12825.395964626623,318184.1890350354,0.7689312702765642,840007.1761127822,11.991616598847584
Adjuntas,1980-1984,2,80,5,0.06778161707350401,2.5,0.28980025977743057,57224.13982469377,16583.570586736263,244661.77265662816,0.5311402933267564,521822.9870777468,9.118931078323802
Adjuntas,1980-1984,2,85,NA,0.15501578608827524,6.819816248101549,1,40640.569237957505,40640.569237957505,277161.2144211186,0,277161.2144211186,6.819816248101549
Adjuntas,1985-1989,2,0,1,0.011879860863684161,0.12461367836269585,0.011757588204882041,100000,1175.758820488205,98970.75681100022,0.9878524637375341,7886447.5735840965,78.86447573584097
Adjuntas,1985-1989,2,1,4,3.465263884432002e-4,1.5048704039906569,0.0013849081230892432,98824.2411795118,136.86249436764047,394955.47505776683,0.9985896454620519,7787476.816773096,78.80128118188468
Adjuntas,1985-1989,2,5,5,1.6809425124104168e-4,2.5,8.401182086021359e-4,98687.37868514415,82.90906379259832,493229.6207662393,0.9991610746683314,7392521.341715329,74.90847806689345
Adjuntas,1985-1989,2,10,5,1.676164991534958e-4,2.5,8.377314517345526e-4,98604.46962135156,82.60406548342144,492815.8379430492,0.9987274181467657,6899291.72094909,69.9693608965484
Adjuntas,1985-1989,2,15,5,3.418512758704346e-4,2.5,0.0017077968480236118,98521.86555586813,168.25533145770896,492188.6894506964,0.9978146551554623,6406475.883006041,65.02592949149104
Adjuntas,1985-1989,2,20,5,5.33452439483113e-4,2.5,0.0026637097912000883,98353.61022441043,261.9854745546327,491113.08743566554,0.9967733710638174,5914287.193555345,60.13289375001992
Adjuntas,1985-1989,2,25,5,7.596502444500385e-4,2.5,0.0037910515391790423,98091.6247498558,371.8704049885273,489528.44773680763,0.9955542267363953,5423174.106119679,55.28682107110936
Adjuntas,1985-1989,2,30,5,0.0010232080118139255,2.5,0.005102986517347806,97719.75434486727,498.66258890037716,487352.1152520854,0.9940411435127604,4933645.658382871,50.48770017340932
Adjuntas,1985-1989,2,35,5,0.001368489213911981,2.5,0.006819116351620896,97221.09175596689,662.9619365155522,484448.0539385456,0.9920810635626808,4446293.543130786,45.73383679224007
Adjuntas,1985-1989,2,40,5,0.0018134459240205195,2.5,0.009026307817301996,96558.12981945134,871.563402013373,480611.74059222324,0.9891452298848236,3961845.4891922404,41.0306775473
Adjuntas,1985-1989,2,45,5,0.002556209185120859,2.5,0.012699887006067032,95686.56641743796,1215.2085815000028,475394.81063343986,0.9837163180893187,3481233.7486000173,36.38163515464586
Adjuntas,1985-1989,2,50,5,0.004022769071105596,2.5,0.019913576060846275,94471.35783593796,1881.262569837374,467653.63275509636,0.9751592507907637,3005838.9379665772,31.817463057814994
Adjuntas,1985-1989,2,55,5,0.006064169116781284,2.5,0.029868033567065452,92590.09526610059,2765.4840733856836,456036.7661470387,0.9613524387718461,2538185.3052114807,27.413140659557893
Adjuntas,1985-1989,2,60,5,0.009772540221027,2.5,0.04769738946272874,89824.6111927149,4284.399463397116,438412.05730508175,0.9433522624919056,2082148.5390644418,23.180156433934126
Adjuntas,1985-1989,2,65,5,0.013660384667091692,2.5,0.0660463760777353,85540.21172931779,5649.620993643621,413577.00616247987,0.9080147017936634,1643736.48175936,19.215950586617392
Adjuntas,1985-1989,2,70,5,0.025477268781821844,2.5,0.11975854247050831,79890.59073567417,9567.580703612242,375534.0019193402,0.856502260032018,1230159.47559688,15.398052064316097
Adjuntas,1985-1989,2,75,5,0.03726998595914694,2.5,0.1704667009211512,70323.01003206192,11987.73151901061,321645.7213627831,0.776363437506763,854625.4736775397,12.152856842844123
Adjuntas,1985-1989,2,80,5,0.06721676539242395,2.5,0.28773267729794483,58335.278513051315,16784.96586748153,249713.97789655277,0.5314756764923377,532979.7523147566,9.136491089101655
Adjuntas,1985-1989,2,85,NA,0.14597283810165765,6.817416196949037,1,41550.312645569786,41550.312645569786,283265.77441820386,0,283265.77441820386,6.817416196949037
Adjuntas,1990-1994,2,0,1,0.01156342129325709,0.1252640471186075,0.011447629206755945,100000,1144.7629206755955,98998.63471575954,0.9881713442313775,7879991.801034969,78.7999180103497
Adjuntas,1990-1994,2,1,4,3.3879150842944076e-4,1.505374707280608,0.001354021671651386,98855.2370793244,133.85213336163724,395087.03739992925,0.9986212011628567,7780993.16631921,78.71098584362818
Adjuntas,1990-1994,2,5,5,1.641633946161048e-4,2.5,8.204802410265681e-4,98721.38494596277,80.99894571493496,493404.4273655265,0.9991753451743969,7385906.128919281,74.81566565301037
Adjuntas,1990-1994,2,10,5,1.6583529249939368e-4,2.5,8.288328381565964e-4,98640.38600024783,81.75639108545147,492997.53902352555,0.998762207180393,6892501.7015537545,69.87504794979652
Adjuntas,1990-1994,2,15,5,3.296899231629484e-4,2.5,0.001647092041693072,98558.62960916238,162.33513446943834,492387.3102096383,0.9978758063074443,6399504.162530229,64.93093692462732
Adjuntas,1990-1994,2,20,5,5.210944594232706e-4,2.5,0.002602082470220867,98396.29447469294,256.03527298728295,491341.3841909965,0.9968478195360806,5907116.852320591,60.03393607306902
Adjuntas,1990-1994,2,25,5,7.421170128945027e-4,2.5,0.0037037135923031718,98140.25920170566,363.4834119575098,489792.58747863455,0.9956903537069307,5415775.468129595,55.1840346885437
Adjuntas,1990-1994,2,30,5,9.859907758252545e-4,2.5,0.004917831537792957,97776.77578974815,480.84971164252784,487681.75466963445,0.9941792841968169,4925982.88065096,50.37988664346454
Adjuntas,1990-1994,2,35,5,0.0013501544105622473,2.5,0.006728062245522911,97295.92607810562,654.6130468892952,484843.09777330485,0.9922580971914492,4438301.125981325,45.616515561180016
Adjuntas,1990-1994,2,40,5,0.0017602342755395483,2.5,0.00876261075819826,96641.31303121633,846.8302092537488,481089.48963294725,0.9889363665185917,3953458.02820802,40.90857112973004
Adjuntas,1990-1994,2,45,5,0.0026950360076313856,2.5,0.013384997413180492,95794.48282196258,1282.2089047689224,475766.89184789057,0.9839244298964811,3472368.538575073,36.248105697575426
Adjuntas,1990-1994,2,50,5,0.003796218408937321,2.5,0.01880264468000921,94512.27391719366,1777.0807043646928,468118.66782505653,0.975224111493991,2996601.6467271824,31.705952280363462
Adjuntas,1990-1994,2,55,5,0.0062694686497237655,2.5,0.030863597358477154,92735.19321282896,2862.141664281342,456520.6119034415,0.9615041549933256,2528482.9789021257,27.26562474614369
Adjuntas,1990-1994,2,60,5,0.009494362874603864,2.5,0.04637115298952843,89873.05154854762,4167.517022993474,438946.46518525446,0.9436870917140685,2071962.3669986841,23.05432308459507
Adjuntas,1990-1994,2,65,5,0.013808391101440411,2.5,0.06673809134071156,85705.53452555415,5719.823791570932,414228.1131488434,0.9111728850367714,1633015.9018134298,19.053797527235844
Adjuntas,1990-1994,2,70,5,0.023840102400516965,2.5,0.11249573726267524,79985.71073398321,8998.051499498513,377433.4249211698,0.8514243427613561,1218787.7886645864,15.237569029273685
Adjuntas,1990-1994,2,75,5,0.04180073167689079,2.5,0.18922889293656303,70987.6592344847,13432.916169099532,321356.0057496747,0.7652836684808302,841354.3637434165,11.852121521069956
Adjuntas,1990-1994,2,80,5,0.06806077677598028,2.5,0.29082025306536213,57554.74306538517,16738.084943387206,245928.50296845782,0.5270590778069003,519998.3579937418,9.03484804724081
Adjuntas,1990-1994,2,85,NA,0.13712341151316945,6.714656898321012,1,40816.65812199796,40816.65812199796,274069.855025284,0,274069.855025284,6.714656898321012
Adjuntas,1995-1999,2,0,1,0.010269290602488924,0.1279238351034226,0.010178139222583846,100000,1017.813922258385,99112.38873809857,0.9894152935884116,7911211.957732562,79.11211957732561
Adjuntas,1995-1999,2,1,4,3.382059698437641e-4,1.507440167484856,0.0013516844112876813,98982.18607774162,133.79267791645543,395595.25805610727,0.9986652498909439,7812099.568994463,78.92429818491543
Adjuntas,1995-1999,2,5,5,1.575810869622769e-4,2.5,7.875951595580611e-4,98848.39339982516,77.85251617178437,494047.33570869634,0.9991980084330808,7416504.310938356,75.02908298104393
Adjuntas,1995-1999,2,10,5,1.633465423548387e-4,2.5,8.163993217582184e-4,98770.54088365338,80.63620258712035,493651.1139117991,0.9987811592391855,6922456.97522966,70.08625156142416
Adjuntas,1995-1999,2,15,5,3.2458537986226096e-4,2.5,0.0016216110212380116,98689.90468106625,160.03663711574336,493049.4318125419,0.9978409726014483,6428805.861317861,65.14147401493268
Adjuntas,1995-1999,2,20,5,5.401918686032733e-4,2.5,0.0026973166716836375,98529.86804395051,265.76625573373167,491984.9245804183,0.9969142390414174,5935756.429505319,60.24321911055031
Adjuntas,1995-1999,2,25,5,6.962610098709569e-4,2.5,0.003475255836509065,98264.10178821678,341.49289325882273,490466.77670793684,0.9958111921059799,5443771.504924901,55.39939210615859
Adjuntas,1995-1999,2,30,5,9.833813432706172e-4,2.5,0.004904848375393253,97922.60889495796,480.29554915271,488412.305601908,0.9943196842621682,4953304.728216964,50.583872142646825
Adjuntas,1995-1999,2,35,5,0.0012961072502737413,2.5,0.006459605397893413,97442.31334580525,629.4388932717848,485637.9694958468,0.992479817040895,4464892.422615056,45.82087872616443
Adjuntas,1995-1999,2,40,5,0.0017249377810749698,2.5,0.008587655974770462,96812.87445253346,831.3956597270153,481985.8831133498,0.9896857410639311,3979254.4531192095,41.10253388943848
Adjuntas,1995-1999,2,45,5,0.002425785978053633,2.5,0.012055817805799968,95981.47879280645,1157.1352210573386,477014.5559113889,0.9853757098973431,3497268.5700058597,36.43691068310536
Adjuntas,1995-1999,2,50,5,0.003474745752932954,2.5,0.01722410529783546,94824.34357174911,1633.2644784779259,470038.5566625507,0.977398566726928,3020254.014094471,31.851040569652742
Adjuntas,1995-1999,2,55,5,0.005694532144582987,2.5,0.028073004161434188,93191.07909327118,2616.1535511939437,459415.011588371,0.9631265458745562,2550215.4574319203,27.365446159063282
Adjuntas,1995-1999,2,60,5,0.009401515869726635,2.5,0.04592809506215038,90574.92554207724,4159.933790543713,442474.79323402693,0.9412225237999079,2090800.4458435494,23.083656247360125
Adjuntas,1995-1999,2,65,5,0.014990583261169107,2.5,0.07224541406875717,86414.99175153353,6243.086860837779,416467.2416055732,0.9083915148823613,1648325.6526095225,19.074533471563644
Adjuntas,1995-1999,2,70,5,0.023836430031703222,2.5,0.11247938281246961,80171.90489069575,9017.686381005478,378315.308500965,0.8517980255105623,1231858.4110039491,15.365213196361397
Adjuntas,1995-1999,2,75,5,0.041611225551769396,2.5,0.18845184698273199,71154.21850969027,13409.143898764029,322248.2328015412,0.767840923735707,853543.1025029842,11.995678125348856
Adjuntas,1995-1999,2,80,5,0.06674872798469005,2.5,0.2860156824546482,57745.07461092624,16515.99692323865,247435.38074653456,0.5342786184147066,531294.869701443,9.200695873738017
Adjuntas,1995-1999,2,85,NA,0.1404289357980462,6.884934247260124,1,41229.07768768759,41229.07768768759,283859.4889549085,0,283859.4889549085,6.884934247260124
Adjuntas,2000-2004,2,0,1,0.009462193066159488,0.12958263845691437,0.009384898505970218,100000,938.4898505970195,99183.12214040838,0.9902958181282013,8037648.987665393,80.37648987665393
Adjuntas,2000-2004,2,1,4,2.851155960956968e-4,1.5087307701307864,0.0011396528892643224,99061.51014940298,112.89573625665798,395964.78692369227,0.9988377767932872,7938465.865524985,80.13673376826497
Adjuntas,2000-2004,2,5,5,1.380063906903101e-4,2.5,6.897939635134894e-4,98948.61441314632,68.25415692022943,494572.436673431,0.999306771965618,7542501.078601292,76.22644463831112
Adjuntas,2000-2004,2,10,5,1.3938144618848666e-4,2.5,6.966644756871097e-4,98880.3602562261,68.88643433364632,494229.5851952964,0.9989495468998385,7047928.641927862,71.27733579918953
Adjuntas,2000-2004,2,15,5,2.810950710649218e-4,2.5,0.0014044883684302745,98811.47382189245,138.77956565030036,493710.42019533645,0.9981595947082388,6553699.056732565,66.3252839295323
Adjuntas,2000-2004,2,20,5,4.559060976342269e-4,2.5,0.002276935316434431,98672.69425624215,224.6713423197798,492801.7929254113,0.9973167671585634,6059988.636537229,61.41505187646041
Adjuntas,2000-2004,2,25,5,6.190480891035032e-4,2.5,0.003090457590852335,98448.02291392237,304.2494397187402,491479.490970315,0.9962975654017493,5567186.843611818,56.549503777028264
Adjuntas,2000-2004,2,30,5,8.65128833120435e-4,2.5,0.004316308757704823,98143.77347420363,423.61882896091265,489659.82029861584,0.995032402926222,5075707.352641502,51.717059299494075
Adjuntas,2000-2004,2,35,5,0.0011275110168186108,2.5,0.005621708737755144,97720.15464524271,549.3542472239351,487227.38760815375,0.9934185506075386,4586047.532342887,46.93041623799915
Adjuntas,2000-2004,2,40,5,0.00151503989858603,2.5,0.007546615932338156,97170.80039801878,733.3107104417431,484020.7252139895,0.99067528122004,4098820.144734733,42.18160319710924
Adjuntas,2000-2004,2,45,5,0.002235694839049951,2.5,0.011116342322351768,96437.48968757704,1072.0321480753773,479507.36806769675,0.9870574505603797,3614799.419520743,37.4833421238089
Adjuntas,2000-2004,2,50,5,0.0029798923407429235,2.5,0.014789285507194742,95365.45753950166,1410.386979075949,473301.3202498184,0.9810112554667155,3135292.0514530465,32.87660052545091
Adjuntas,2000-2004,2,55,5,0.004704946499696392,2.5,0.023251242864163614,93955.07056042571,2184.5721639200783,464313.9223923283,0.9695916434376908,2661990.7312032282,28.33259253944375
Adjuntas,2000-2004,2,60,5,0.007692306524820675,2.5,0.037735843437371124,91770.49839650563,3463.03715966006,450194.899083378,0.9499710320851509,2197676.8088109,23.9475304941199
Adjuntas,2000-2004,2,65,5,0.012968059261847732,2.5,0.06280417563056694,88307.46123684557,5546.077305008337,427672.112921707,0.91801143479823,1747481.9097275222,19.788609991183844
Adjuntas,2000-2004,2,70,5,0.021598169769223137,2.5,0.10245855564812185,82761.38393183723,8479.61186109572,392607.89000644686,0.8679316313131052,1319809.7968058153,15.947169248557014
Adjuntas,2000-2004,2,75,5,0.03598114941183523,2.5,0.1650582804342617,74281.77207074151,12260.821565606362,340756.80643969163,0.7876979590658145,927201.9067993683,12.48222654026558
Adjuntas,2000-2004,2,80,5,0.06212999081510874,2.5,0.26888534416700954,62020.95050513515,16676.524622138335,268413.4409703299,0.5423042313667428,586445.1003596766,9.455596787590682
Adjuntas,2000-2004,2,85,NA,0.1224532964895161,7.013688081749466,1,45344.42588299682,45344.42588299682,318031.6593893468,0,318031.6593893468,7.013688081749466
Adjuntas,2005-2009,2,0,1,0.008431371268231205,0.13170125557354245,0.008370094234495454,100000,837.0094234495482,99273.22576854564,0.9913311025654071,8197120.389350144,81.97120389350144
