period,region,sex,e0
2020-2024,Salinas,2,84.85900094474914
1980-1984,San German,2,77.51164023220986
1985-1989,San German,2,78.00250106860847
1990-1994,San German,2,78.71884457428386
1995-1999,San German,2,78.9369094967396
2000-2004,San German,2,80.66216823122889
2005-2009,San German,2,81.41545218496775
2010-2014,San German,2,82.40312401221136
2015-2019,San German,2,84.03223196204652
2020-2024,San German,2,83.88322459657518
1980-1984,San Juan,2,78.42022126191996
1985-1989,San Juan,2,78.84909499320953
1990-1994,San Juan,2,78.96902086399608
1995-1999,San Juan,2,79.84923854811612
2000-2004,San Juan,2,81.92874884456636
2005-2009,San Juan,2,82.60267400453442
2010-2014,San Juan,2,84.11262500243366
2015-2019,San Juan,2,85.25787055295389
2020-2024,San Juan,2,85.49298447120594
1980-1984,San Lorenzo,2,78.76744523412616
1985-1989,San Lorenzo,2,79.09973299972656
1990-1994,San Lorenzo,2,79.42013377525508
1995-1999,San Lorenzo,2,79.21169354404114
2000-2004,San Lorenzo,2,81.290068570357
2005-2009,San Lorenzo,2,81.98493194695504
2010-2014,San Lorenzo,2,83.40965639893058
2015-2019,San Lorenzo,2,85.35623562542776
2020-2024,San Lorenzo,2,84.73714778430465
1980-1984,San Sebastian,2,77.73205582745642
1985-1989,San Sebastian,2,78.239398857451
1990-1994,San Sebastian,2,78.66583908855732
1995-1999,San Sebastian,2,79.18737280653882
2000-2004,San Sebastian,2,80.20176318506432
2005-2009,San Sebastian,2,81.13032654477837
2010-2014,San Sebastian,2,82.70793515296639
2015-2019,San Sebastian,2,83.98663727386972
2020-2024,San Sebastian,2,84.20876479081592
1980-1984,Santa Isabel,2,77.53090581137903
1985-1989,Santa Isabel,2,77.45751464479498
1990-1994,Santa Isabel,2,77.77899546595309
1995-1999,Santa Isabel,2,78.22993726438975
2000-2004,Santa Isabel,2,79.74215616975317
2005-2009,Santa Isabel,2,81.24004771654485
2010-2014,Santa Isabel,2,81.83614227070231
2015-2019,Santa Isabel,2,83.7989021850679
2020-2024,Santa Isabel,2,83.49929154848901
1980-1984,Toa Alta,2,79.20563049348192
1985-1989,Toa Alta,2,80.35432430988406
1990-1994,Toa Alta,2,80.07153010952607
1995-1999,Toa Alta,2,80.69219693391658
2000-2004,Toa Alta,2,81.80091710018665
2005-2009,Toa Alta,2,83.26993503933122
2010-2014,Toa Alta,2,84.2245828401313
2015-2019,Toa Alta,2,84.75633350738636
2020-2024,Toa Alta,2,85.40785220770242
1980-1984,Toa Baja,2,78.70109655488115
1985-1989,Toa Baja,2,79.05018638151391
1990-1994,Toa Baja,2,78.7255294823495
1995-1999,Toa Baja,2,79.8809481415026
2000-2004,Toa Baja,2,81.10329105585288
2005-2009,Toa Baja,2,81.56957620967049
2010-2014,Toa Baja,2,83.19239966949355
2015-2019,Toa Baja,2,85.17235747890378
