region,period,sex,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Adjuntas,1980-1984,2,0,1,0.012217288368618125,0.12392017373463023,0.01208790762671332,100000,1208.7907626713277,98941.00279864772,0.9875005022503421,7860112.925299788,78.60112925299788
Adjuntas,1980-1984,2,1,4,3.608892110499626e-4,1.5043329742913374,0.001442257861238429,98791.20923732867,142.4823981437803,394809.24832652335,0.9985423648003623,7761171.92250114,78.561361708371
Adjuntas,1980-1984,2,5,5,1.7288244672455951e-4,2.5,8.640387907722636e-4,98648.72683918489,85.23632664936304,493030.5433793011,0.9991368550886811,7366362.674174617,74.67265833225713
Adjuntas,1980-1984,2,10,5,1.725244313879663e-4,2.5,8.622502588507756e-4,98563.49051253553,84.98639520767028,492604.9865746585,0.9986688842328043,6873332.130795316,69.7350722367239
Adjuntas,1980-1984,2,15,5,3.604016117582378e-4,2.5,0.0018003859038373646,98478.50411732786,177.2993106438371,491949.2723100297,0.9977305352859203,6380727.144220658,64.79309572593246
Adjuntas,1980-1984,2,20,5,5.486293688674033e-4,2.5,0.002739389570409278,98301.20480668402,269.285295206093,490832.8107954049,0.9967265330486639,5888777.871910628,59.90544961774689
Adjuntas,1980-1984,2,25,5,7.632559046463261e-4,2.5,0.003809011397132314,98031.91951147793,373.4046987019683,489226.0858106347,0.9955003684631623,5397945.061115223,55.06313747618919
Adjuntas,1980-1984,2,30,5,0.0010412820958460344,2.5,0.005192892314747665,97658.51481277596,507.1301510409394,487024.7486862775,0.9938846612415846,4908718.975304589,50.264116597669336
Adjuntas,1980-1984,2,35,5,0.0014134974230964668,2.5,0.007042600371788781,97151.38466173502,684.1983777385321,484046.42736432876,0.9918622943543532,4421694.226618311,45.51344524850486
Adjuntas,1980-1984,2,40,5,0.0018566940649366716,2.5,0.009240578008819458,96467.18628399649,891.4125601486012,480107.40001961094,0.9887904425078976,3937647.799253983,40.81852027550246
Adjuntas,1980-1984,2,45,5,0.0026569117367690335,2.5,0.013196901179761444,95575.77372384789,1261.3040410128597,474725.6085167073,0.9834716423711153,3457540.399234372,36.17590802062901
Adjuntas,1980-1984,2,50,5,0.004020890023072632,2.5,0.019904366939259056,94314.46968283503,1877.2698122487782,466879.17388355325,0.9743870563119162,2982814.7907176646,31.626269020526856
Adjuntas,1980-1984,2,55,5,0.0063879003850071114,2.5,0.03143745361983115,92437.19987058625,2905.9901836786157,454921.02389373473,0.9602741405659401,2515935.6168341115,27.21778267144036
Adjuntas,1980-1984,2,60,5,0.009895552725200454,2.5,0.04828328904478047,89531.20968690763,4322.861275841817,436848.8952449336,0.9407059206203748,2061014.5929403766,23.020068645869795
Adjuntas,1980-1984,2,65,5,0.014693305020908338,2.5,0.07086347834898138,85208.34841106582,6038.159952780028,410946.342173379,0.9078073647555557,1624165.697695443,19.061109949697325
Adjuntas,1980-1984,2,70,5,0.02443662602675932,2.5,0.11514852643852026,79170.18845828579,9116.330538831564,373060.11594435,0.8529722045086205,1213219.355522064,15.3241943608774
Adjuntas,1980-1984,2,75,5,0.04029966274175944,2.5,0.18305561485472058,70053.85791945423,12823.752034390927,318209.9095112938,0.7689697133093605,840159.2395777139,11.993047414229537
Adjuntas,1980-1984,2,80,5,0.06776918652650661,2.5,0.28975481275172194,57230.1058850633,16582.698614487737,244693.78288909714,0.5311924572104367,521949.33006642,9.120188089720896
Adjuntas,1980-1984,2,85,NA,0.15501150368641262,6.820989720985887,1,40647.40727057556,40647.40727057556,277255.5471773229,0,277255.5471773229,6.820989720985887
Adjuntas,1985-1989,2,0,1,0.011873979798922032,0.1246257655386695,0.011751829217984636,100000,1175.1829217984632,98971.27514947864,0.9878575562492594,7886617.055124777,78.86617055124778
Adjuntas,1985-1989,2,1,4,3.4680565352575743e-4,1.504879773862339,0.0013860232579617064,98824.81707820154,136.9734949341946,394957.50297515106,0.998589547528497,7787645.779975299,78.80253169416767
Adjuntas,1985-1989,2,5,5,1.679556956947882e-4,2.5,8.394260125241464e-4,98687.84358326734,82.84114302371745,493232.1150587774,0.9991613652569467,7392688.277000148,74.90981673707975
Adjuntas,1985-1989,2,10,5,1.676387892395641e-4,2.5,8.378428088127145e-4,98605.00244024362,82.61549220750749,492818.4734706994,0.9987276677950306,6899456.161941371,69.97065048624245
Adjuntas,1985-1989,2,15,5,3.417288854144426e-4,2.5,0.0017071859402008626,98522.38694803612,168.1960337927303,492191.4446556988,0.9978150883713396,6406637.688470672,65.0272276883602
Adjuntas,1985-1989,2,20,5,5.334012005354839e-4,2.5,0.0026634542784032406,98354.19091424339,261.9618905894167,491116.0498447434,0.9967739314294582,5914446.243814973,60.13415583858419
Adjuntas,1985-1989,2,25,5,7.594763504655269e-4,2.5,0.0037901853619619072,98092.22902365397,371.78773056768114,489531.67579185066,0.9955548766759305,5423330.1939702295,55.28807172546203
Adjuntas,1985-1989,2,30,5,0.0010231208776387483,2.5,0.005102553066764077,97720.44129308629,498.62373740557814,487355.64712191746,0.9940412632006792,4933798.518178379,50.4889095146508
Adjuntas,1985-1989,2,35,5,0.0013685285434826262,2.5,0.006819311660776439,97221.81755568071,662.9858741393255,484451.62309305527,0.9920813782742807,4446442.871056462,45.73503132164653
Adjuntas,1985-1989,2,40,5,0.0018132788158308907,2.5,0.00902547980084052,96558.83168154139,871.4897849345289,480615.4339453706,0.9891452740171285,3961991.247963406,41.03188883882071
Adjuntas,1985-1989,2,45,5,0.0025563601664378866,2.5,0.012700632355583469,95687.34189660686,1215.2897505118308,475398.4851067547,0.9837185823485369,3481375.8140180353,36.38282499037093
Adjuntas,1985-1989,2,50,5,0.004021685637677227,2.5,0.01990826621759029,94472.05214609503,1880.7747642465401,467658.3238198588,0.9751658712805246,3005977.3289112807,31.81869410714957
Adjuntas,1985-1989,2,55,5,0.006062523334978623,2.5,0.02986004857176826,92591.27738184849,2764.7800399440603,456044.4368093823,0.9613649013365825,2538319.005091422,27.414234654343712
Adjuntas,1985-1989,2,60,5,0.00976894009478751,2.5,0.04768023702590911,89826.49734190443,4282.9486844692,438425.1149983491,0.9433580466612523,2082274.5682820394,23.181072733542397
Adjuntas,1985-1989,2,65,5,0.013661664610085705,2.5,0.06605236007529527,85543.54865743523,5650.353278039445,413591.8600920775,0.9080363656020016,1643849.4532836904,19.21652163235119
Adjuntas,1985-1989,2,70,5,0.025465708230510385,2.5,0.11970745344634676,79893.19537939578,9563.810966558915,375556.4494805816,0.8565276701096126,1230257.5931916127,15.39877817315206
Adjuntas,1985-1989,2,75,5,0.037270510737334624,2.5,0.17046889658526623,70329.38441283687,11988.972558377318,321674.490668241,0.776362314306085,854701.1437110312,12.152831293018213
Adjuntas,1985-1989,2,80,5,0.06721676539242395,2.5,0.28773267729794483,58340.41185445955,16786.442897548397,249735.95202842675,0.5314756764923377,533026.6530427902,9.136491089101655
Adjuntas,1985-1989,2,85,NA,0.14598431458555408,6.817416196949037,1,41553.96895691115,41553.96895691115,283290.70101436356,0,283290.70101436356,6.817416196949037
Adjuntas,1990-1994,2,0,1,0.011561353818859112,0.12526829633671344,0.011445603484014908,100000,1144.5603484014864,98998.81677649732,0.9881725669613753,7880366.39473769,78.8036639473769
Adjuntas,1990-1994,2,1,4,3.3917814147205703e-4,1.5053780031315078,0.0013555655930307079,98855.43965159851,134.0050326756318,395087.46670419036,0.9986206660357386,7781367.5779611925,78.71461201715839
Adjuntas,1990-1994,2,5,5,1.6408402746186635e-4,2.5,8.200837307058563e-4,98721.43461892288,80.95984240292455,493404.7734886071,0.99917538098402,7386280.111257002,74.81941626728754
Adjuntas,1990-1994,2,10,5,1.6590038354114778e-4,2.5,8.291580236204019e-4,98640.47477651996,81.7885411146708,492997.9025298131,0.9987619963831812,6892875.3377683945,69.87877292140884
Adjuntas,1990-1994,2,15,5,3.297092444234607e-4,2.5,0.0016471884889370275,98558.68623540529,162.34473345172592,492387.5693433971,0.9978754479362995,6399877.435238581,64.93468693314978
Adjuntas,1990-1994,2,20,5,5.212189378267555e-4,2.5,0.00260270324358353,98396.34150195356,256.0964771838917,491341.4663168081,0.9968473194290004,5907489.865895184,60.03769830993052
Adjuntas,1990-1994,2,25,5,7.421931886187612e-4,2.5,0.0037040930614931802,98140.24502476967,363.5206006494991,489792.4236222246,0.9956893607663527,5416148.399578376,55.18784264509826
Adjuntas,1990-1994,2,30,5,9.863141493088483e-4,2.5,0.004919440462207846,97776.72442412017,481.00677439416177,487681.1051846155,0.9941774971522545,4926355.975956151,50.38372889837663
Adjuntas,1990-1994,2,35,5,0.0013505505743545737,2.5,0.006730029757885529,97295.71764972601,654.8030750974722,484841.58056088636,0.9922559466063331,4438674.870771536,45.62045460984413
Adjuntas,1990-1994,2,40,5,0.0017607057827039897,2.5,0.008764947678363964,96640.91457462854,847.0525598358654,481086.941473553,0.9889356850880283,3953833.2902106494,40.91262285351615
Adjuntas,1990-1994,2,45,5,0.002694836704014294,2.5,0.013384014188366822,95793.86201479267,1282.1064083644305,475764.0440530523,0.9839227119991245,3472746.3487370964,36.25228460045622
Adjuntas,1990-1994,2,50,5,0.0037971259843620946,2.5,0.018807097624113086,94511.75560642824,1777.4918143164105,468115.0484963502,0.9752261412920348,2996982.3046840443,31.710153784088675
Adjuntas,1990-1994,2,55,5,0.006267692425395675,2.5,0.030854988187605556,92734.26379211183,2861.314613891911,456518.0324258293,0.9615096577430139,2528867.256187694,27.270041867769752
Adjuntas,1990-1994,2,60,5,0.009493866654263558,2.5,0.0463687856027365,89872.94917821992,4167.299511930512,438946.4971112733,0.9436822020372265,2072349.2237618647,23.058653829778674
Adjuntas,1990-1994,2,65,5,0.013811061078305395,2.5,0.06675056506375952,85705.6496662894,5720.9005443814385,414225.99697049346,0.9111670951995859,1633402.7266505915,19.058285340704412
Adjuntas,1990-1994,2,70,5,0.02383986532909426,2.5,0.11249468150233384,79984.74912190797,8997.858877513121,377429.098415757,0.8514514744558216,1219176.7296800981,15.242614911774018
Adjuntas,1990-1994,2,75,5,0.041786932028412625,2.5,0.18917233172358836,70986.89024439485,13428.755549338617,321362.5623486277,0.7654063953836351,841747.6312643412,11.857789915382382
Adjuntas,1990-1994,2,80,5,0.06800375608573886,2.5,0.29061200984583757,57558.13469505623,16727.08520670773,245972.96045851184,0.5273250999091368,520385.06891571346,9.04103428077926
Adjuntas,1990-1994,2,85,NA,0.13717392744953297,6.720672426886983,1,40831.0494883485,40831.0494883485,274412.1084572016,0,274412.1084572016,6.720672426886983
Adjuntas,1995-1999,2,0,1,0.010274826674759433,0.12791245698016718,0.010183576247421096,100000,1018.3576247421006,99111.90300112315,0.9894091801113907,7911319.8970582085,79.11319897058209
Adjuntas,1995-1999,2,1,4,3.386087675409978e-4,1.507431321445446,0.001353292883380804,98981.6423752579,133.9511522117973,395592.68705457216,0.9986644002586391,7812207.994057085,78.92582711892722
Adjuntas,1995-1999,2,5,5,1.5755150240068724e-4,2.5,7.874473532195333e-4,98847.6912230461,77.83735282544512,494043.8627331669,0.999197867838194,7416615.307002513,75.03073885931437
Adjuntas,1995-1999,2,10,5,1.6343245675157057e-4,2.5,8.168285430190268e-4,98769.85387022066,80.67803583102068,493647.57426152576,0.9987807880496699,6922571.444269346,70.08789800747613
Adjuntas,1995-1999,2,15,5,3.246481382702464e-4,2.5,0.001621924304586484,98689.17583438964,160.06637288541242,493045.71323973464,0.9978407473475579,6428923.87000782,65.14315086384146
Adjuntas,1995-1999,2,20,5,5.40219392863538e-4,2.5,0.0026974539220176157,98529.10946150422,265.7777327498334,491981.10297564656,0.9969132413596016,5935878.156768085,60.2449183719382
Adjuntas,1995-1999,2,25,5,6.966344055663644e-4,2.5,0.003477116330661583,98263.33172875439,341.6730354592728,490462.4760551237,0.9958093317061613,5443897.0537924385,55.40110393182825
Adjuntas,1995-1999,2,30,5,9.837555049727784e-4,2.5,0.004906710017386619,97921.65869329512,480.4731836294959,488407.11050740187,0.9943168983773822,4953434.577737315,50.585689048141965
Adjuntas,1995-1999,2,35,5,0.0012968553045599224,2.5,0.00646332154073666,97441.18550966562,629.7937132595398,485631.44326517923,0.9924761531741461,4465027.467229913,45.82279499038943
Adjuntas,1995-1999,2,40,5,0.0017256670805682708,2.5,0.008591271218038347,96811.39179640608,831.7329239187093,481977.62667223363,0.9896804824800399,3979396.0239647334,41.10462570699722
Adjuntas,1995-1999,2,45,5,0.0024271873295876353,2.5,0.01206274032176544,95979.65887248737,1157.7777011504513,477003.85010956076,0.9853656437899191,3497418.3972925,36.439162614017555
Adjuntas,1995-1999,2,50,5,0.003477445328076827,2.5,0.017237371597062807,94821.88117133692,1634.4800012828637,470023.2058534774,0.9773880883418227,3020414.547182939,31.853560695819226
Adjuntas,1995-1999,2,55,5,0.005696119485801501,2.5,0.028080719593872542,93187.40117005406,2616.7692819380027,459395.0826454253,0.963121988210502,2550391.3413294614,27.36841364075978
Adjuntas,1995-1999,2,60,5,0.009401805109674859,2.5,0.04592947560236675,90570.63188811606,4159.861627596169,442453.50537158985,0.9412283157299248,2090996.2586840363,23.086912557561607
Adjuntas,1995-1999,2,65,5,0.014987722280130567,2.5,0.07223212386998454,86410.77026051989,6241.63346115865,416449.7676497028,0.9083973400476509,1648542.7533124464,19.077977760668652
Adjuntas,1995-1999,2,70,5,0.023836861631137345,2.5,0.11248130490302856,80169.13679936124,9017.529120141553,378301.8611964523,0.851820289550629,1232092.9856627437,15.368669725686265
Adjuntas,1995-1999,2,75,5,0.0415991764733669,2.5,0.18840241870729926,71151.60767921968,13405.134981677831,322245.20094190387,0.767924172099332,853791.1244662914,11.999604117387316
Adjuntas,1995-1999,2,80,5,0.0667138196038885,2.5,0.28588748308550266,57746.47269754185,16508.993736565943,247459.8791462944,0.5344524937647446,531545.9235243875,9.204820635685586
Adjuntas,1995-1999,2,85,NA,0.14046698670549632,6.889025506310196,1,41237.47896097591,41237.47896097591,284086.0443780931,0,284086.0443780931,6.889025506310196
Adjuntas,2000-2004,2,0,1,0.009464805436374242,0.12957726933078312,0.009387467891810275,100000,938.7467891810229,99182.8934563541,0.9902924813409842,8037840.0080280015,80.37840008028002
Adjuntas,2000-2004,2,1,4,2.855337669709235e-4,1.5087265897400246,0.0011413231959811366,99061.25321081898,113.06090611247055,395963.347214138,0.9988369357402416,7938657.114571648,80.13887223571514
Adjuntas,2000-2004,2,5,5,1.379846144160932e-4,2.5,6.89685157229244e-4,98948.1923047065,68.24309956721845,494570.3537746145,0.999306574850858,7542693.76735751,76.22871718697117
Adjuntas,2000-2004,2,10,5,1.3948216568220837e-4,2.5,6.971677222516834e-4,98879.94920513929,68.93590896371461,494227.40625328716,0.9989490884972386,7048123.413582895,71.27960188329637
Adjuntas,2000-2004,2,15,5,2.8117792854172774e-4,2.5,0.0014049020740711606,98811.01329617557,138.819797520875,493708.0169870757,0.9981590325113266,6553896.007329607,66.32758625483372
Adjuntas,2000-2004,2,20,5,4.5604863764280766e-4,2.5,0.0022776463943760704,98672.1934986547,224.74036574737693,492799.1165789051,0.9973156813709988,6060187.990342531,61.41738392007224
Adjuntas,2000-2004,2,25,5,6.193413234097852e-4,2.5,0.0030919192336737768,98447.45313290732,304.3915738478536,491476.286729917,0.9962960076099294,5567388.873763626,56.55188322898986
Adjuntas,2000-2004,2,30,5,8.654612946677755e-4,2.5,0.004317963896777794,98143.06155905947,423.77819653124607,489655.8623039692,0.995029751480186,5075912.5870337095,51.719525623104616
Adjuntas,2000-2004,2,35,5,0.0011282457751518279,2.5,0.005625361898769174,97719.28336252822,549.7063334025879,487222.15097913466,0.9934150873031966,4586256.72472974,46.932975426305696
Adjuntas,2000-2004,2,40,5,0.0015157000561135511,2.5,0.00754989185180916,97169.57702912563,733.6197978559503,484013.8356509883,0.9906719547632543,4099034.573750606,42.18434101572718
Adjuntas,2000-2004,2,45,5,0.002236379083845347,2.5,0.01111972561476931,96435.95723126968,1072.3413838093402,479498.93269682507,0.9870489674310713,3615020.7380996174,37.486232748539926
Adjuntas,2000-2004,2,50,5,0.0029826625029439066,2.5,0.01480293213816422,95363.61584746034,1411.6611338399089,473288.92640270194,0.9809973238095441,3135521.8054027925,32.87964468983897
Adjuntas,2000-2004,2,55,5,0.004707870104378701,2.5,0.023265522872903305,93951.95471362043,2185.8413513437117,464295.1701897429,0.9695768629116871,2662232.8790000905,28.336109526565714
Adjuntas,2000-2004,2,60,5,0.007695506170124145,2.5,0.037751243531798685,91766.11336227672,3464.2848935059446,450169.85457761877,0.9499664815745062,2197937.7088103476,23.951517921798324
Adjuntas,2000-2004,2,65,5,0.012966669286749203,2.5,0.06279765536111881,88301.82846877078,5545.147791938507,427646.2728640076,0.9180202656713066,1747767.8542327287,19.793110567929542
Adjuntas,2000-2004,2,70,5,0.02159562831680071,2.5,0.10244711693534474,82756.68067683227,8478.18334248042,392587.94502796035,0.8679538050009161,1320121.581368721,15.951843048464474
Adjuntas,2000-2004,2,75,5,0.03597293946168004,2.5,0.16502372604179433,74278.49733435185,12257.714394900227,340748.20068450866,0.7877953163450303,927533.6363407607,12.487242871454816
Adjuntas,2000-2004,2,80,5,0.062083301316413646,2.5,0.2687104300871579,62020.78293945162,16665.631258002308,268439.83655225235,0.5425247113503536,586785.4356562521,9.46110977394637
Adjuntas,2000-2004,2,85,NA,0.12249004732299965,7.018951261366986,1,45355.151681449315,45355.151681449315,318345.5991039997,0,318345.5991039997,7.018951261366986
Adjuntas,2005-2009,2,0,1,0.008429891885125237,0.13170429610525866,0.008368636487880372,100000,836.8636487880285,99273.35488901168,0.9913321324098292,8197486.11532286,81.9748611532286
Adjuntas,2005-2009,2,1,4,2.632922894551715e-4,1.5103842284342186,0.0010524792612051283,99163.13635121197,104.36714448571729,396392.71131590294,0.9989315510351198,8098212.760433848,81.66555696415175
Adjuntas,2005-2009,2,5,5,1.2713563462257797e-4,2.5,6.354761939398797e-4,99058.76920672625,62.949489631850156,495136.47230955167,0.9993568625051115,7701820.049117945,77.75000750357576
Adjuntas,2005-2009,2,10,5,1.3020310182954213e-4,2.5,6.508036675072319e-4,98995.8197170944,64.42684253977495,494818.0314791226,0.9990348202660235,7206683.576808393,72.79785749947133
Adjuntas,2005-2009,2,15,5,2.561159897238805e-4,2.5,0.0012797605307820255,98931.39287455463,126.60849185613915,494340.4431431328,0.9983086376001652,6711865.54532927,67.8436373966749
Adjuntas,2005-2009,2,20,5,4.2114127272381005e-4,2.5,0.002103491695694329,98804.78438269849,207.8350434438762,493504.3343048828,0.9975259997415913,6217525.102186137,62.92736876084793
Adjuntas,2005-2009,2,25,5,5.698686859159143e-4,2.5,0.002845289825644596,98596.94933925461,280.53689679456875,492283.4044542867,0.9966083344837241,5724020.767881254,58.05474516443621
Adjuntas,2005-2009,2,30,5,7.894751562578598e-4,2.5,0.003939600240001627,98316.41244246004,387.3273620544205,490613.7438071642,0.9953897439983552,5231737.3634269675,53.21326555206493
Adjuntas,2005-2009,2,35,5,0.0010595118653359803,2.5,0.00528356432893547,97929.08508040562,517.4146206961159,488351.8888502878,0.9939134522121128,4741123.6196198035,48.413845751005006
Adjuntas,2005-2009,2,40,5,0.0013835281600811282,2.5,0.0068937963967935665,97411.67045970951,671.536222820796,485379.5117414956,0.9913076409015918,4252771.730769516,43.65772305001696
Adjuntas,2005-2009,2,45,5,0.0021117717577341945,2.5,0.010503406794101531,96740.13423688871,1016.1009832060226,481160.41872642847,0.9876936238461038,3767392.2190280203,38.94342558800634
Adjuntas,2005-2009,2,50,5,0.0028458001914389713,2.5,0.014128483852067466,95724.03325368269,1352.4354580794316,475239.07762321486,0.9824470836935965,3286231.800301592,34.33026888443571
Adjuntas,2005-2009,2,55,5,0.004249965621990365,2.5,0.021026424160364484,94371.59779560326,1984.2972439416626,466897.24586816214,0.9716849854250027,2810992.722678377,29.78642714905204
Adjuntas,2005-2009,2,60,5,0.007282236850571045,2.5,0.035760149555664734,92387.3005516616,3303.7836847715807,453677.043546379,0.9558938958360531,2344095.4768102146,25.372485859129863
Adjuntas,2005-2009,2,65,5,0.01083823723546888,2.5,0.052761579878247915,89083.51686689002,4700.187091007654,433667.11660693097,0.928820913934001,1890418.4332638355,21.2207431829227
Adjuntas,2005-2009,2,70,5,0.01898471161275303,2.5,0.09062245512337293,84383.32977588236,7647.024515775687,402799.0875899726,0.8848931092972774,1456751.3166569045,17.26349648118839
Adjuntas,2005-2009,2,75,5,0.030577754967290614,2.5,0.14203128059698994,76736.30526010667,10898.955704374486,356434.1370395972,0.8175048421684292,1053952.2290669319,13.73472733010063
Adjuntas,2005-2009,2,80,5,0.0518899778658411,2.5,0.22965757333634162,65837.34955573219,15120.045933865913,291386.63294399617,0.5822522221651891,697518.0920273346,10.594565193376692
Adjuntas,2005-2009,2,85,NA,0.11925581496712455,8.007749428308307,1,50717.303621866275,50717.303621866275,406131.45908333844,0,406131.45908333844,8.007749428308307
Adjuntas,2010-2014,2,0,1,0.007623932141108323,0.1333607609883443,0.0075738899449387075,100000,757.388994493871,99343.61697817603,0.9921565806592083,8319286.997163671,83.19286997163671
Adjuntas,2010-2014,2,1,4,2.3882672093942196e-4,1.5116772810595847,9.547395031176411e-4,99242.61100550613,94.75084111948672,396734.6733514282,0.99902873084095,8219943.380185495,82.8267545251247
Adjuntas,2010-2014,2,5,5,1.1528414454059853e-4,2.5,5.76254640144926e-4,99147.86016438664,57.13441448016965,495596.4647857328,0.9994205392515789,7823208.706834067,78.90446343333308
Adjuntas,2010-2014,2,10,5,1.1656770123524654e-4,2.5,5.826687052973372e-4,99090.72574990647,57.7370648796641,495309.2860873332,0.9991203716712684,7327612.242048334,73.94851724612836
Adjuntas,2010-2014,2,15,5,2.3549077461388035e-4,2.5,0.0011767610821224904,99032.98868502681,116.53816693082626,494873.598007807,0.9984929372973445,6832302.955961001,68.99017233228268
Adjuntas,2010-2014,2,20,5,3.6788873784389115e-4,2.5,0.0018377534672106548,98916.45051809598,181.7840499037993,494127.79246572044,0.9977865285688987,6337429.3579531945,64.06850756127578
Adjuntas,2010-2014,2,25,5,5.186478467883084e-4,2.5,0.0025898811432455873,98734.66646819218,255.71105087061005,493034.0547137844,0.9969383090204862,5843301.565487474,59.18186362000747
Adjuntas,2010-2014,2,30,5,7.08196824847568e-4,2.5,0.0035347259200546174,98478.95541732157,348.09611629351275,491524.5367958741,0.99583215223024,5350267.5107736895,54.32904408968401
Adjuntas,2010-2014,2,35,5,9.629557359729785e-4,2.5,0.0048032154701446676,98130.85930102806,471.3436614932871,489475.93735140713,0.9945559150126962,4858742.973977815,49.512895419299696
Adjuntas,2010-2014,2,40,5,0.0012213272683949256,2.5,0.00608804759562507,97659.51563953477,594.5557793791813,486811.1887492259,0.992604002504367,4369267.036626408,44.73979834953871
Adjuntas,2010-2014,2,45,5,0.0017500148351966872,2.5,0.008711959032108895,97064.95986015559,845.6259537549631,483210.73441639054,0.989113494400352,3882455.847877182,39.998531431638696
Adjuntas,2010-2014,2,50,5,0.0026332543428108234,2.5,0.013080163222528127,96219.33390640063,1258.5645926586585,477950.25805035647,0.9842055686858696,3399245.1134607913,35.32808818617969
Adjuntas,2010-2014,2,55,5,0.003743646957577201,2.5,0.018544673016096073,94960.76931374197,1761.0164162802685,470401.3055280092,0.9743797576578525,2921294.855410435,30.763175956996886
Adjuntas,2010-2014,2,60,5,0.006675477326126713,2.5,0.03282950508851767,93199.7528974617,3059.701761995806,458349.51008231903,0.959015025086492,2450893.5498824255,26.297210815343007
Adjuntas,2010-2014,2,65,5,0.010133848151544838,2.5,0.04941727290843048,90140.0511354659,4454.475506941191,439564.0669099765,0.9362732819556517,1992544.0398001063,22.104980135917998
Adjuntas,2010-2014,2,70,5,0.016402090460295636,2.5,0.07878005819886531,85685.5756285247,6750.314634818453,411552.09155557735,0.8970637353101735,1552979.9728901298,18.124170392725276
Adjuntas,2010-2014,2,75,5,0.027615000406932703,2.5,0.1291582399151262,78935.26099370625,10195.139377188214,369188.4565255607,0.8335542142091298,1141427.8813345525,14.460304139940224
Adjuntas,2010-2014,2,80,5,0.046743586973984126,2.5,0.20926360595616658,68740.12161651804,14384.805723338002,307738.59377424524,0.6014984681073977,772239.4248089918,11.234187642511024
Adjuntas,2010-2014,2,85,NA,0.11261443098188577,8.54563759591778,1,54355.315893180035,54355.315893180035,464500.83103474654,0,464500.83103474654,8.54563759591778
Adjuntas,2015-2019,2,0,1,0.007050375941735299,0.13453957383822968,0.0070076167163229475,100000,700.7616716322955,99393.51850503127,0.992763088726294,8462787.813713921,84.6278781371392
Adjuntas,2015-2019,2,1,4,2.1157884115541873e-4,1.5125986076025426,8.458701987811938e-4,99299.2383283677,83.99426646364736,396988.02585811575,0.9991301234422718,8363394.29520889,84.22415353834234
Adjuntas,2015-2019,2,5,5,1.0199953891435852e-4,2.5,5.098676789014043e-4,99215.24406190406,50.586646201467374,495949.7536940166,0.9994871319636616,7966406.269350775,80.29417600767317
Adjuntas,2015-2019,2,10,5,1.0320060391214023e-4,2.5,5.158699243413708e-4,99164.65741570259,51.156064318391145,495695.396917717,0.999220733311427,7470456.515656758,75.3338609777098
Adjuntas,2015-2019,2,15,5,2.0866868006829466e-4,2.5,0.0010427994014048053,99113.5013513842,103.35549988035928,495309.1180072201,0.998653095312542,6974761.1187390415,70.37145316874262
Adjuntas,2015-2019,2,20,5,3.305383986334365e-4,2.5,0.0016513274253601876,99010.14585150384,163.49816923349863,494641.98383443546,0.998052566733847,6479452.000731821,65.44230336201859
Adjuntas,2015-2019,2,25,5,4.4930990889114865e-4,2.5,0.0022440288834228435,98846.64768227034,221.8147324285237,493678.7015802804,0.9973462656448584,5984810.016897386,60.546413633922896
Adjuntas,2015-2019,2,30,5,6.13812729092305e-4,2.5,0.0030643612855525007,98624.83294984182,302.22211988559866,492368.6094494951,0.9963618119404353,5491131.3153171055,55.6769644224367
Adjuntas,2015-2019,2,35,5,8.445350721489213e-4,2.5,0.004213778651101787,98322.61082995622,414.30971843586303,490577.27985369146,0.9951072742792019,4998762.70586761,50.8404187365682
Adjuntas,2015-2019,2,40,5,0.0011180254078397465,2.5,0.005574545829512327,97908.30111152036,545.7943116358656,488177.0197785121,0.9931176268609195,4508185.426013919,46.04497652225593
Adjuntas,2015-2019,2,45,5,0.0016462539819781274,2.5,0.008197531861218327,97362.50679988449,798.1322515801294,484817.2033704721,0.9900354418841185,4020008.406235406,41.28908075978355
Adjuntas,2015-2019,2,50,5,0.002363116677845467,2.5,0.011746189349345909,96564.37454830436,1134.2634278455516,479986.2141719079,0.9848322125678597,3535191.202864934,36.609683637484
Adjuntas,2015-2019,2,55,5,0.003761045026495264,2.5,0.018630053953067514,95430.11112045881,1777.8681189213676,472705.88530499063,0.9763472837840504,3055204.9886930264,32.01510459142739
Adjuntas,2015-2019,2,60,5,0.005838129070009578,2.5,0.02877072730148756,93652.24300153744,2694.4431445698865,461525.1071462625,0.9640605414918219,2582499.1033880357,27.575411123315437
Adjuntas,2015-2019,2,65,5,0.008855931724007865,2.5,0.04332054905827283,90957.79985696755,3940.3418309363333,444938.1447074969,0.9422369036664126,2120973.996241773,23.318220093021544
Adjuntas,2015-2019,2,70,5,0.015122849417148166,2.5,0.07285963390539138,87017.45802603122,6340.060135154403,419237.1397922701,0.905199021732561,1676035.851534276,19.260914873345197
