region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802463,71.95223976687899,70.13680627021442,73.62805731465771,Estimación adecuada
Adjuntas,1980-1984,2,78.96516925394144,78.40545674289439,76.60279068683954,80.48118006106351,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728885,70.40750748874176,68.54533917949847,72.12252480771468,Estimación adecuada
Adjuntas,1985-1989,2,78.97855761762072,78.4645312068119,76.50418156714076,80.19236834872059,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038985,70.96770012204769,69.11073354017819,72.54656039539802,Estimación adecuada
Adjuntas,1990-1994,2,77.88047658335911,77.28705281489557,75.67413380504128,78.81802381905646,Estimación adecuada
Adjuntas,1995-1999,1,71.91080703113897,71.38261285709928,69.38418850367415,73.14678526711258,Estimación adecuada
Adjuntas,1995-1999,2,78.53770419818306,77.93782361853224,76.15073159711048,79.76851413007202,Estimación adecuada
Adjuntas,2000-2004,1,74.0807006063416,73.48350774863911,71.69608679400324,74.99510170171641,Estimación adecuada
Adjuntas,2000-2004,2,79.50851081175084,78.91994980698293,77.19283224780014,80.44500266022622,Estimación adecuada
Adjuntas,2005-2009,1,77.13413877724005,76.46722224037973,74.5597869475395,78.38235985068722,Estimación adecuada
Adjuntas,2005-2009,2,82.23262377887984,81.59541069312513,79.68305457200148,83.55347433914415,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,77.25420340526095,75.37269371622828,79.00668785630197,Estimación adecuada
Adjuntas,2010-2014,2,84.37542750420445,83.54576977909227,81.56071627998719,85.67103428257475,Estimación adecuada
Adjuntas,2015-2019,1,80.07122326396828,79.22231310019922,76.61767888197207,81.67545649384728,Estimación adecuada
Adjuntas,2015-2019,2,84.75780508868199,83.83457835806348,81.27304218902746,86.44669225009923,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489524,78.94362272665575,76.02504737597083,81.25855872879902,Estimación adecuada
Adjuntas,2020-2024,2,87.03883394524668,85.9309827861497,83.17154844024076,88.62128670950345,Estimación adecuada
Aguada,1980-1984,1,73.2175687853255,72.92594772861459,71.41078691608192,74.4532466395251,Estimación adecuada
Aguada,1980-1984,2,76.66307974738103,76.40000981065387,74.96679277089079,77.79929387723695,Estimación adecuada
Aguada,1985-1989,1,73.21396709192831,72.8578978034488,71.65729716211649,74.073090464773,Estimación adecuada
Aguada,1985-1989,2,77.70261010174512,77.42548534990424,76.11617313439267,78.79712334526603,Estimación adecuada
Aguada,1990-1994,1,73.47166304966473,73.12504690618745,71.86535309097378,74.38618599497583,Estimación adecuada
Aguada,1990-1994,2,79.56472305278581,79.26917197316612,77.8664591894726,80.73733706208718,Estimación adecuada
Aguada,1995-1999,1,72.96139718811193,72.72095556031482,71.58347204516531,73.8662671733874,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,78.0996227861712,76.936678180952,79.2667846386866,Estimación adecuada
Aguada,2000-2004,1,75.7731265619719,75.50326416731625,74.27062945709397,76.69857677568612,Estimación adecuada
Aguada,2000-2004,2,80.35987918975404,80.0697841874247,78.87737105412383,81.23676730979001,Estimación adecuada
