reg_code	age	include_code	1980	1985	1990	1995	2000	2005	2010	2015	2020
72001	0-4	2	0.00250890402867007	0.00226140520572608	0.00209399057981357	0.00220769376711715	0.00207463083902363	0.00185058365580317	0.00176027528119666	0.00122577450533774	0.00128045043367203
72001	5-9	2	0.000126190716323097	0.000123718186708158	0.00011869616639117	0.000117771997497492	0.000107230400369278	9.59430159057774e-05	8.82161832898296e-05	8.0008393263922e-05	7.40330896750495e-05
72001	10-14	2	0.00015665372057332	0.000153584446140787	0.000147350134471296	0.000146202822289581	0.000133116423143567	0.000119104236755622	0.000109512132780852	9.93229893970353e-05	9.19051920952151e-05
72001	15-19	2	0.00053741542746054	0.000526887291874833	0.000505500430764224	0.000501564320935683	0.000456670775405824	0.00040860098473685	0.000375695091816363	0.000340740613512479	0.00031529336767567
72001	20-24	2	0.000884640141083057	0.000867308090606196	0.000832102749426465	0.000825624264237504	0.000751724019853473	0.000672597267276874	0.000618429688476331	0.000560891924474568	0.000519003442876644
72001	25-29	2	0.00123307253873984	0.00120890993347281	0.00115983829540314	0.00115081205201233	0.00104780615304024	0.000937508750471432	0.000862009492917175	0.000781810020800577	0.000723422695310834
72001	30-34	2	0.00147521195127979	0.00144630588754935	0.00138759639743229	0.0013767929296902	0.0012535607419824	0.00112160968160825	0.00103128059394132	0.000935332673681833	0.000865481178695051
72001	35-39	2	0.00163900103144964	0.00160688096175276	0.00154165038791018	0.0015296462983522	0.00139273295086281	0.00124613586923235	0.00114577995193218	0.00103917549411474	0.0009615693185008
72001	40-44	2	0.00220616024585848	0.00216291897681395	0.00207511089549948	0.00205894865912009	0.00187465354238516	0.00167732299500702	0.00154224795382174	0.0013987632055132	0.00129429807275016
72001	45-49	2	0.00301639111928213	0.00295727371232691	0.00283721673601664	0.00281511346070098	0.00256313084538067	0.00229332601567894	0.00210863510245368	0.00191245459416269	0.00176963544588386
72001	50-54	2	0.00386260793951321	0.00378691800125111	0.00363317926125767	0.0036048619364405	0.00328218444582625	0.00293668447049079	0.00270017115122703	0.00244895002579427	0.00226606619761916
72001	55-59	2	0.006380646803771	0.00625562169312433	0.00600166552974813	0.00595489395011258	0.0054218292684269	0.00485107764426503	0.00446038393736562	0.00404538707340737	0.00374327232965737
72001	60-64	2	0.0109111276384442	0.0106973921685167	0.0102631452431424	0.0101831603900329	0.00927161372107366	0.0082955440558923	0.00762741342837259	0.00691771922559607	0.00640107670171433
72001	65-69	2	0.0150145970891083	0.0147205078607815	0.0141229880275004	0.0140129778888136	0.012758633241341	0.0114155162014522	0.0104960126874639	0.00951936712785447	0.00880838131554692
72001	70-74	2	0.0243454963552559	0.0238685147400071	0.0228996415717018	0.0227213459243291	0.0206875688925733	0.018509789085636	0.0170189133073487	0.015435224305976	0.0142823493388103
72001	75-79	2	0.0382825084783199	0.0375319868948834	0.0360083574307913	0.0357282465795293	0.0325303166203846	0.0291058842178987	0.0267616332929659	0.0242714235220273	0.0224583637658775
72001	80-84	2	0.0633496890654114	0.0621078677075254	0.0595864192048608	0.0591224105876799	0.0538303992132233	0.0481639011420758	0.0442848751841825	0.040164034417915	0.037163890562324
72001	85+	2	0.126238582413947	0.123764661768776	0.11873965943399	0.11781336558476	0.107267765150804	0.0959764189239209	0.0882463830925667	0.080035421479798	0.0740564985314343
72003	0-4	2	0.00210905790915734	0.00188181704325519	0.00169761914758514	0.00163840474485029	0.0014480676418703	0.00136490104536125	0.00126564052925433	0.00102102419684074	0.00109522760810617
72003	5-9	2	0.0001512662396422	0.000141345704491761	0.000133868289423526	0.000135413890014038	0.000122139024289153	0.000113055697115176	0.000104341856216669	8.95374073216463e-05	9.46480012461957e-05
72003	10-14	2	0.000159235241660964	0.000148792180753607	0.000140920953224129	0.000142548101440379	0.000128573895939766	0.000119011994951052	0.000109839123283704	9.42547956472031e-05	9.96346167754071e-05
72003	15-19	2	0.000479814660146999	0.00044834938300185	0.000424632100936848	0.000429534669622392	0.000387427165257347	0.000358614983455393	0.000330975037929263	0.000284015881423333	0.000300227310041666
72003	20-24	2	0.000906338827270256	0.000846899714540927	0.00080209788683349	0.000811358139798224	0.000731819318676285	0.000677396945887533	0.000625187170913166	0.000536484706795245	0.000567107138213384
72003	25-29	2	0.0010719538893005	0.0010016500031638	0.000948661984570205	0.000959617863245162	0.000865546966869761	0.000801177266604504	0.000739428625294455	0.000634517200339206	0.000670734451127593
72003	30-34	2	0.00115210077330082	0.00107653797747712	0.00101958624887714	0.00103135932674211	0.00093025587334579	0.000861075957588438	0.000794709736729291	0.000681957103662579	0.000720881847792781
72003	35-39	2	0.0017173645674557	0.00160472333942386	0.00151982445687895	0.00153736866338063	0.00138666090820027	0.00128354425433954	0.00118461744806583	0.00101654071860033	0.00107456661708064
72003	40-44	2	0.00230252413167095	0.0021515012053991	0.00203767050100774	0.00206118548940424	0.00185912122987217	0.00172086422299526	0.00158823724342046	0.00136289779221918	0.00144068982636675
72003	45-49	2	0.00277070540821074	0.00258897791670451	0.00245200120143681	0.00248029441840093	0.00223713844488692	0.0020707620040299	0.00191115858442825	0.00164000791627464	0.00173362264632756
72003	50-54	2	0.00466449571705496	0.0043585629688598	0.00412796005462827	0.00417558335835303	0.00376622340486301	0.00348611553003738	0.00321741127713633	0.00276091956923815	0.00291853006206111
72003	55-59	2	0.00611346108402367	0.00571249068718444	0.00541026153884806	0.00547269551816734	0.00493615132162005	0.00456901524596569	0.00421684218948745	0.00361854445395058	0.00382509170397271
72003	60-64	2	0.0104042138430772	0.00972185524859103	0.00920751978396011	0.00931377609592912	0.00840067797585184	0.0077758476361799	0.0071764695425585	0.0061582102529864	0.00650971560222942
72003	65-69	2	0.016483220703636	0.0154021802436256	0.0145873311305233	0.0147556733744195	0.0133090642403455	0.0123191899129221	0.011369564953023	0.00975635375242823	0.0103131814699012
72003	70-74	2	0.0266710547493855	0.0249217447513996	0.0236032804664137	0.0238757942890605	0.0215350965120891	0.0199333289054667	0.0183967708953306	0.0157864226334779	0.0166873857208727
72003	75-79	2	0.0391924262061065	0.0366217773701309	0.0346842937808291	0.0350847398569567	0.0316451776873986	0.0292915157332834	0.0270335986755714	0.0231976893105222	0.0245215870096572
72003	80-84	2	0.0647109544911582	0.060466467623533	0.057267284441768	0.0579281503093728	0.0522491494161839	0.0483633419923974	0.0446353929720169	0.0383019741527581	0.0404875567941433
72003	85+	2	0.148316162605958	0.13858833057975	0.131255913487873	0.132770401869611	0.11975431103697	0.11084795244208	0.10230378600613	0.0877874649294517	0.0927965362076584
72005	0-4	2	0.00223013403060671	0.00208234389600469	0.00191633647050806	0.00189471938300061	0.0016693081281584	0.00165099793903357	0.00145789766814834	0.00116152738972002	0.00129227506763579
72005	5-9	2	0.000136341531190238	0.000129963500609261	0.000122784143389636	0.000125208197562814	0.000111477835459212	0.000106644148203288	9.87996438088439e-05	8.98294856328907e-05	8.95172398071425e-05
72005	10-14	2	0.000173854161470611	0.000165721306629065	0.00015656672787038	0.000159657899515387	0.000142149818372921	0.000135986138522242	0.000125983306665701	0.000114545119137265	0.000114146937534884
72005	15-19	2	0.00056199812580037	0.000535708135421413	0.000506115234824843	0.000516107752688266	0.000459512116016848	0.000439588190312014	0.000407253365084891	0.000370278543819175	0.000368991537197899
72005	20-24	2	0.00103776551352051	0.000989218951150769	0.000934572754887144	0.00095302289677612	0.000848514429313639	0.000811725230014698	0.000752017315504585	0.000683740972598561	0.000681364189046193
72005	25-29	2	0.00139836384544882	0.00133294740674477	0.00125931286662766	0.00128417457282864	0.001143352679022	0.00109377756552232	0.00101332466585204	0.000921324370230423	0.000918120737328742
72005	30-34	2	0.0016571630818105	0.00157964119661924	0.00149238004639227	0.00152184422385962	0.00135495996883685	0.00129620980883413	0.00120086393760933	0.00109183886431207	0.00108804296763989
72005	35-39	2	0.0022388581623286	0.00213412060834998	0.00201622674867974	0.00205603173729546	0.00183056756758363	0.00175119581696218	0.00162238221401383	0.00147508464572149	0.00146996002510591
72005	40-44	2	0.00280876563885753	0.00267735814370256	0.00252945128950395	0.00257938965514416	0.00229653361389757	0.00219695643810456	0.00203535416867418	0.00185056255852349	0.00184413007687697
72005	45-49	2	0.00373675688777339	0.00356193630466299	0.00336516052105211	0.00343159243527193	0.0030552808940173	0.00292280271673868	0.00270780730964909	0.00246196273076384	0.00245340609373009
72005	50-54	2	0.00530726758430782	0.00505897817223286	0.00477949215479525	0.00487382417650327	0.00433935388515645	0.00415120257241215	0.00384585009809865	0.00349668059712748	0.00348452836818863
72005	55-59	2	0.00821663772672461	0.00783224065255468	0.00739954879064417	0.00754560087123319	0.00671811760725036	0.00642680683679537	0.00595406568515475	0.00541348932744655	0.00539467402113774
72005	60-64	2	0.0117407253550504	0.0111914685197633	0.010573205170069	0.0107819097841205	0.00959953081389161	0.00918323715275255	0.00850772383112958	0.00773529750534084	0.00770841455924833
72005	65-69	2	0.0170361746887493	0.0162392134062088	0.0153421074947961	0.0156449534880618	0.0139292747851686	0.013325236735563	0.0123449815886911	0.0112241538508918	0.0111851429807217
72005	70-74	2	0.0258046556524939	0.0245974073921742	0.0232385261804875	0.0236972418479568	0.0210985355448095	0.0201836117641241	0.0186988489504434	0.0170010557439378	0.0169419471252918
72005	75-79	2	0.0401081309208754	0.0382316299065387	0.0361195334939151	0.0368325967729818	0.032793461045131	0.0313714243580746	0.0290636541496624	0.0264247389188845	0.0263327270663845
72005	80-84	2	0.0667548230082459	0.0636316725878367	0.0601162995740321	0.0613029447668556	0.0545802480373905	0.0522134524310616	0.0483725497768774	0.0439804534660102	0.0438272510188384
72005	85+	2	0.141537292046045	0.134915425026429	0.127461840719146	0.129977635404571	0.115724026897596	0.110706004827743	0.102562202023508	0.0932497520259148	0.092924833549973
72007	0-4	2	0.00231248627914714	0.00220417352150011	0.00197119892002941	0.00193728997596776	0.00167236233988464	0.00150663311814319	0.00138332990121941	0.0011770117379536	0.00134919022210651
72007	5-9	2	0.000148264099858876	0.000141971976047461	0.000129280626055207	0.000132000294643597	0.000119127284777907	0.000113873164650366	0.000100860529540982	9.27013684525094e-05	9.55242931378673e-05
72007	10-14	2	0.000173006114116558	0.00016566383208226	0.000150854633824505	0.000154028296973621	0.000139007119111299	0.000132876161330694	0.000117692000073026	0.000108171225549915	0.000111465241086616
72007	15-19	2	0.000549931960430262	0.000526595652839238	0.000479522826332496	0.00048961102650505	0.000441864070665268	0.00042237631507746	0.000374110516452749	0.000343846867879862	0.000354318115762473
72007	20-24	2	0.00121182232718393	0.00116039752365499	0.00105666670770071	0.00107889482426826	0.000973679082458573	0.000930739771493136	0.000824383023050696	0.000757696182929587	0.000780769686148588
72007	25-29	2	0.00139341068013464	0.00133427085935577	0.00121499643419397	0.00124056140511315	0.0011195819496678	0.00107020253454095	0.000947912373261473	0.000871233342025919	0.000897764308407769
72007	30-34	2	0.00168544958797288	0.00161392031525596	0.00146964863683069	0.00150057017295463	0.00135423315885434	0.00129450374385998	0.00114657872524024	0.00105383290305104	0.00108592548657774
72007	35-39	2	0.00206593579888738	0.00197825074229499	0.00180140213522016	0.0018392944093066	0.00165992555872737	0.00158672218830846	0.00140540330290385	0.00129171547671737	0.00133105791002374
72007	40-44	2	0.00246558407784861	0.00236093239201696	0.00214987138431326	0.00219509368360418	0.00198102467424999	0.00189365689384004	0.00167727075196456	0.0015415881709398	0.00158853441497572
72007	45-49	2	0.00341721429734923	0.00327217083649577	0.00297964273738647	0.00304231085975794	0.00274561168071475	0.00262451350815788	0.00232460717543054	0.00213656898756299	0.002201633752959
72007	50-54	2	0.00511900682455519	0.00490173773228761	0.00446352112337112	0.00455738134304421	0.00411292321620563	0.00393151574633687	0.00348224676971581	0.00320056192847652	0.00329804312979504
72007	55-59	2	0.00711143812939828	0.00680961878235725	0.0062008459339985	0.00633124578453933	0.00571375628893837	0.00546172128564065	0.00483758849825772	0.00444624928567064	0.00458166507050105
72007	60-64	2	0.00989831400359767	0.00947821774157529	0.00863088058670225	0.00881239164399079	0.00795294377561575	0.00760211443958394	0.00673336396829768	0.00618864426187425	0.00637710048494676
72007	65-69	2	0.0153188258661443	0.0146687499082418	0.0133574212633156	0.0136383383702071	0.0123082284364856	0.011765310362989	0.0104207224113842	0.00957767026282159	0.0098693061661617
72007	70-74	2	0.0220863912452207	0.0211490587601075	0.0192584055051949	0.0196634598211314	0.0177457377532849	0.0169629047375284	0.0150243577998811	0.013808761637288	0.0142291927533256
72007	75-79	2	0.0355960735960088	0.0340851108798808	0.0310380142718617	0.0316910663602972	0.0286003509011039	0.0273386170317498	0.0242142614443816	0.022255286329619	0.0229326612249675
72007	80-84	2	0.0599510261599436	0.0574060319193803	0.0522738808062723	0.0533734572787677	0.0481681880611282	0.0460435537128657	0.0407817124118558	0.0374820482201087	0.038623041056697
72007	85+	2	0.129647330820295	0.124144367056772	0.113045211372267	0.11542156651719	0.104165134227583	0.099571464734086	0.0881928032632023	0.0810574489166184	0.0835239850313088
72009	0-4	2	0.00257096328848979	0.00224163211761064	0.00202480127969829	0.00208472539528495	0.00191918700599333	0.00190115573762245	0.00184517956961811	0.00141792170757882	0.00126067734606606
72009	5-9	2	0.000141623107809166	0.000132515189025334	0.000125024607170441	0.000129156142445878	0.000117570376288029	0.000111616840453256	0.000104768088425294	8.94509041468892e-05	8.35748355525011e-05
72009	10-14	2	0.000177319013707824	0.000165915746646994	0.000156537209402141	0.000161709930919339	0.000147203947073806	0.000139749909033999	0.000131175012560314	0.000111997130629454	0.000104640001639258
72009	15-19	2	0.000620361917495499	0.000580468628322257	0.000547658300535529	0.00056575640043017	0.00051500709790388	0.0004889287193873	0.000458929487098185	0.000391834689763546	0.000366095174446719
72009	20-24	2	0.00107531471710612	0.00100616236414339	0.000949289669510804	0.000980661541810465	0.0008926924136693	0.000847488112923622	0.000795488107256807	0.000679190407524943	0.000634575169098189
72009	25-29	2	0.00128747870987787	0.00120467719783823	0.00113658210220569	0.00117414532765383	0.0010688229890523	0.0010146991978777	0.000952440748550055	0.000813195586733688	0.000759777989601335
72009	30-34	2	0.00167581514478611	0.00156803690189587	0.00147940042805706	0.00152829026202486	0.00139120249955335	0.00132076022066024	0.00123972111298017	0.0010584766468269	0.000988945453071041
72009	35-39	2	0.00209560661297812	0.00196082724143472	0.00184998215514313	0.00191110990919906	0.00173968044772455	0.00165159813393049	0.00155026333321051	0.00132361344984189	0.00123666747077313
72009	40-44	2	0.00249201481265361	0.00233173998945861	0.00219992506170415	0.00227261108844901	0.00206874776212103	0.00196399602604628	0.0018434977752946	0.00157398531583928	0.00147058914107896
72009	45-49	2	0.00310180948947456	0.00290231692862123	0.00273824778053625	0.00282872068414666	0.00257496425971351	0.00244456471977061	0.00229457394897308	0.00195912111521486	0.00183043500116535
72009	50-54	2	0.00498114581405919	0.00466078921872064	0.00439730738876809	0.00454258030794313	0.00413507340181295	0.0039256615055075	0.00368477129007429	0.00314607629516718	0.00293943250740551
72009	55-59	2	0.00718765705996803	0.00672540447523702	0.00634522157195545	0.00655486871312143	0.00596681890818305	0.00566462511837049	0.00531702214278347	0.0045396522784247	0.00424146720750082
72009	60-64	2	0.00972406831428334	0.00909869557382814	0.00858435609351394	0.00886799229380135	0.00807245990657789	0.00766360969162969	0.00719333037466774	0.00614163122021515	0.00573817350116756
72009	65-69	2	0.0148772439191694	0.013920499708676	0.013133622192824	0.0135676066380394	0.0123504862752769	0.0117249926939248	0.0110054283943765	0.00939637187925379	0.00877906645869688
72009	70-74	2	0.0234908823116774	0.0219801473018265	0.0207376588669053	0.0214229080987547	0.0195011237349895	0.0185134899274465	0.0173773549297594	0.0148365661404314	0.0138618556975235
72009	75-79	2	0.0369316125507933	0.0345562598948991	0.0326027670703206	0.0336800702573495	0.0306587821693944	0.0291062115139768	0.0273201026029312	0.023325596964135	0.0217929931850022
