country_code	reg_code	name	include_code	1980	1985	1990	1995	2000	2005	2010	2015	2020
630	72001	Adjuntas	2	78.7830281850377	78.9237660814112	78.4592317399396	78.8168722091645	79.9003855967411	82.1405517356835	83.5471936137207	84.877034407422	86.185025530205
630	72003	Aguada	2	77.5745280211994	77.9623507989278	79.3158721700302	78.4628360508015	80.3184699021753	81.3675832940399	83.4346013817383	84.7202118944015	84.0118776169625
630	72005	Aguadilla	2	77.2813040686926	77.50276309537	77.8219537591332	77.9948059004122	79.9497314933554	80.7667839321416	81.5844323704925	83.4315006716252	83.2987080995743
630	72007	Aguas Buenas	2	78.7593586618005	78.7767988634055	80.7298487487376	79.1303607589393	81.352859523062	83.4318285949421	83.8375899951648	85.9347872312715	85.4320314059752
630	72009	Aibonito	2	78.2116228932778	79.1488161270837	78.9605658880723	79.5098575807865	80.6436665722396	81.2272568324203	82.8699695036372	84.3471092433339	85.5671747691514
630	72011	Añasco	2	76.7387893451751	77.0519564741805	77.503096529037	77.9055347776224	80.2706785161026	81.5938199045073	82.7773360791506	84.8571758818248	84.222027374744
630	72013	Arecibo	2	77.2889935188896	77.1139857989861	77.8257780610088	77.6870578317262	79.8625436469417	80.6576711676966	81.6729820502689	84.2680255018674	83.6834786308295
630	72015	Arroyo	2	77.4212412238118	76.632135864648	78.3457706451892	77.5477327687471	79.4743867059913	81.0072258021851	82.122208363366	83.4334067907065	83.0889237173555
630	72017	Barceloneta	2	77.3377783443014	78.5555853092653	79.5969436712173	78.4924227087447	80.2866197322464	82.3740916870229	82.7024720502464	84.9528188477263	84.4161077848957
630	72019	Barranquitas	2	77.6646089878553	78.047414189566	79.5877310188724	78.0144449838881	81.0549984053601	83.0008568339716	83.0384418428719	85.7886992561287	85.6869371746794
630	72021	Bayamón	2	78.0405262118546	79.2697316543185	79.8693574125803	79.6698221448255	81.5901938243474	82.6937427320454	84.0182465552597	85.2331679584148	85.5473227505337
630	72023	Cabo Rojo	2	77.5490349671448	78.8798720920871	80.0321217146466	79.7582493137843	81.7875353496087	82.3362570586095	83.6353865540513	84.4188782405686	84.6195144823827
630	72025	Caguas	2	78.288695027792	78.9945525006673	78.5684314765091	79.5151526543572	80.9225553044959	82.9765868101053	83.6941212263977	84.7014666411782	84.4902284469919
630	72027	Camuy	2	78.8317388220306	79.2344722436521	78.5364242860999	80.512328260957	80.807125244713	82.7374007489503	83.2010549200426	85.039141623063	85.356562423344
630	72029	Canóvanas	2	78.6127572252486	77.760877606589	78.1567746707641	77.2632207801864	79.7821187639234	81.6756746706435	81.9151357665818	83.262268085785	84.0926172151322
630	72031	Carolina	2	79.6930978953431	79.7734154863476	79.2200159020033	80.0254469589364	81.7387150907245	82.8087164485482	84.1578376009857	86.0868481045407	85.5329963608988
630	72033	Cataño	2	75.3039889753557	77.382446520396	77.2382067010726	77.4533505541038	79.2705577581791	81.6426713763305	83.0213899458752	85.259964647742	84.808079121218
630	72035	Cayey	2	77.0789435024304	78.074703171862	78.2299311838145	78.8460018135429	80.5270010097169	81.7670306510769	83.3248740734931	85.1304870841238	86.9298229478494
630	72037	Ceiba	2	77.8339952259406	78.2979418699083	78.6278609029224	78.4218755730104	80.7094379281931	82.1329711210726	82.2871467607274	85.4533937150294	83.9127924275158
630	72039	Ciales	2	78.8000400889044	79.1134085811571	79.3995581255375	79.6048777066518	81.1568600972728	82.2634369859827	83.4767757066058	85.7575573283655	84.3153932760291
630	72041	Cidra	2	79.8855760850754	79.2640982243563	79.3602823836841	80.6968823005411	82.575571933276	83.1613365271778	83.3182644347303	85.0309620067167	85.1473362064416
630	72043	Coamo	2	78.2334018512862	77.9891318035268	79.2351949828225	78.6069114555991	80.9370978544607	82.077824142863	82.3914730339838	84.4621155214876	85.0936259488604
630	72045	Comerío	2	79.3248000596867	79.0582131121883	78.4941486782916	78.4733112518344	80.3928421243737	81.6558320999699	82.9530409655547	84.4757923498504	83.6866404109056
630	72047	Corozal	2	78.3681937156342	78.2954615625637	78.8296772085076	80.2308450131123	82.09104957001	81.6171865745947	83.7442410517003	84.5930218218613	85.3224849047702
630	72049	Culebra	2	80.086044019713	80.5194402605801	80.4316316322315	81.396974684611	82.9192184248793	84.0997547388159	84.8083484548381	85.9947123499307	85.0964393199246
630	72051	Dorado	2	79.1016746850578	79.1684526564483	79.3450267973727	79.5408005680206	80.2194409444212	81.5207370882155	83.4868464825983	85.0650335631098	86.6126722497638
630	72053	Fajardo	2	76.8348905341412	77.1959184623825	77.8433771910787	78.5161891877704	79.7870290896596	80.2679583686321	81.2663780957378	83.6628845950364	83.383252627177
630	72054	Florida	2	78.314503472735	76.9775049326733	77.0534230419806	77.9147841309591	80.5549493109396	80.7756600459078	83.0440870483205	83.7503583896614	86.0292763212535
630	72055	Guánica	2	76.5864302333062	76.6734475920297	77.0544896269545	77.0027545680185	78.524966131267	79.7814184158846	81.0201978119198	81.5635736357489	81.9479074128882
630	72057	Guayama	2	76.745971814417	76.8096699766274	77.8011046702641	78.6639974643412	80.0070199020796	80.4663394861664	81.8566557903755	83.3419619436467	82.4919919234705
630	72059	Guayanilla	2	77.3731148814826	76.742988355116	77.8727602610434	78.6163676821455	79.7185173134686	79.6652358800642	80.8142191342983	84.2821813929768	84.4754837348425
630	72061	Guaynabo	2	79.3323490668886	80.4437111815668	80.3815567281971	81.3816820119587	82.379558442367	83.5037434521583	84.409474600673	86.3138772744858	86.7139203477819
