region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802462,72.31516058788965,70.98981013314005,73.56834771734466,Estimación adecuada
Adjuntas,1980-1984,2,78.96516925394144,78.96945318501673,77.58763855475742,80.48945914157149,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728887,71.6231229017848,70.48080444675075,72.85880424669354,Estimación adecuada
Adjuntas,1985-1989,2,78.97855761762072,79.04090161419111,77.78364283549293,80.38413769372507,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038988,71.49764615541193,70.34492206078119,72.71919913759561,Estimación adecuada
Adjuntas,1990-1994,2,77.8804765833591,78.68024689377391,77.52525471945013,79.96283818025428,Estimación adecuada
Adjuntas,1995-1999,1,71.91080703113896,72.10378629067856,70.88602365049191,73.29018106123424,Estimación adecuada
Adjuntas,1995-1999,2,78.53770419818306,79.00597227975294,77.81795959216215,80.32193378920331,Estimación adecuada
Adjuntas,2000-2004,1,74.08070060634158,73.91617038920103,72.8555063046359,75.09102501265023,Estimación adecuada
Adjuntas,2000-2004,2,79.50851081175084,80.07139017648839,78.91984874552908,81.38291612123406,Estimación adecuada
Adjuntas,2005-2009,1,77.13413877724007,76.0035537635691,74.71060154164773,77.24249979853722,Estimación adecuada
Adjuntas,2005-2009,2,82.23262377887986,82.29953248742659,80.83024944582274,83.8860225066869,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,76.90187528708005,75.65125634915647,78.11057250107032,Estimación adecuada
Adjuntas,2010-2014,2,84.37542750420445,83.71891269762929,82.23272420106856,85.4219974367841,Estimación adecuada
Adjuntas,2015-2019,1,80.07122326396829,79.3424180807226,77.96013442397476,80.99841522271981,Estimación adecuada
Adjuntas,2015-2019,2,84.75780508868195,84.97082893238269,83.29681786724339,87.12798591028728,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489525,78.99172761664695,77.65258000987141,80.51218469609108,Estimación adecuada
Adjuntas,2020-2024,2,87.03883394524665,86.18956059731622,84.56165989087138,88.29757203670165,Estimación adecuada
Aguada,1980-1984,1,73.2175687853255,73.00357295741449,71.93021802184919,74.17307356129946,Estimación adecuada
Aguada,1980-1984,2,76.66307974738103,77.79337543442699,76.64360896562022,79.03417384985377,Estimación adecuada
Aguada,1985-1989,1,73.2139670919283,72.90555165206705,71.87997187271422,73.97317979266265,Estimación adecuada
Aguada,1985-1989,2,77.70261010174512,78.16413894989569,77.00762267470083,79.40097673383018,Estimación adecuada
Aguada,1990-1994,1,73.47166304966474,72.85113054328889,71.82533521453621,73.94016190201614,Estimación adecuada
Aguada,1990-1994,2,79.5647230527858,79.49212178721068,78.23167015011104,80.75389947866914,Estimación adecuada
Aguada,1995-1999,1,72.96139718811193,72.67547962023738,71.65023514548434,73.60470010126993,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,78.68229262922955,77.60689864293289,79.75781033774557,Estimación adecuada
Aguada,2000-2004,1,75.7731265619719,75.10416693402115,74.07218596483308,76.19686682492133,Estimación adecuada
Aguada,2000-2004,2,80.35987918975404,80.50781531009497,79.45087968036587,81.68578135885764,Estimación adecuada
Aguada,2005-2009,1,77.6139364553716,76.60873877241335,75.61555968385623,77.71683992810979,Estimación adecuada
Aguada,2005-2009,2,81.48750157025498,81.50830409617542,80.50962145205443,82.69476582715767,Estimación adecuada
Aguada,2010-2014,1,77.30810654500941,76.93965360920356,75.94362631962672,77.95914009264929,Estimación adecuada
Aguada,2010-2014,2,83.93649978812951,83.56331605988659,82.33369182044689,84.87402894566844,Estimación adecuada
Aguada,2015-2019,1,80.17632385200217,79.11030335591107,78.08180523962083,80.24421397750221,Estimación adecuada
Aguada,2015-2019,2,84.8851436302622,84.86163117814249,83.48899243878179,86.25563034315437,Estimación adecuada
Aguada,2020-2024,1,78.78968559483442,78.0935203958847,77.12718998011454,79.15817650276458,Estimación adecuada
Aguada,2020-2024,2,83.87729580688905,84.22518483600817,83.02876501390367,85.54256192153555,Estimación adecuada
Aguadilla,1980-1984,1,71.00678071372083,71.07510729667482,70.1626283202985,71.93149017479239,Estimación adecuada
Aguadilla,1980-1984,2,77.48535658677463,77.37730198502015,76.35899923419497,78.48371396713246,Estimación adecuada
Aguadilla,1985-1989,1,70.58561267446154,70.71234637305527,69.76288172082216,71.6087281644617,Estimación adecuada
Aguadilla,1985-1989,2,77.65780206154781,77.60633487672753,76.70390023629565,78.47592195635316,Estimación adecuada
Aguadilla,1990-1994,1,70.88482346377515,70.745700264842,69.86327047231184,71.63433481538897,Estimación adecuada
Aguadilla,1990-1994,2,77.99785568547415,77.87997223197303,77.05345222299763,78.88125793744116,Estimación adecuada
Aguadilla,1995-1999,1,70.78010378855268,70.74394821966979,69.88660485976284,71.59889680588837,Estimación adecuada
Aguadilla,1995-1999,2,78.16686736979355,78.11299661987631,77.2634492266751,78.96947832043871,Estimación adecuada
Aguadilla,2000-2004,1,73.78276571753031,73.28082842408045,72.43726942387899,74.09380604524286,Estimación adecuada
Aguadilla,2000-2004,2,80.4519877413878,80.03936680465065,79.13038069689176,81.05685577840165,Estimación adecuada
Aguadilla,2005-2009,1,74.34368140644379,74.0859990451416,73.1618362823543,74.9398357912388,Estimación adecuada
Aguadilla,2005-2009,2,81.18616231865003,80.86116166045727,79.93612361450135,81.9405689698489,Estimación adecuada
Aguadilla,2010-2014,1,76.10575530196566,75.57354301566369,74.67866912571388,76.52965165940405,Estimación adecuada
Aguadilla,2010-2014,2,81.66758711742574,81.70931211313166,80.75848428945444,82.7358774296073,Estimación adecuada
Aguadilla,2015-2019,1,77.50146177468308,76.89789515276243,75.88478226716613,77.88718029713077,Estimación adecuada
Aguadilla,2015-2019,2,82.99395073109926,83.52993181836808,82.51817731250881,84.71784598688893,Estimación adecuada
Aguadilla,2020-2024,1,76.52156602867667,76.46192056734515,75.4822808218295,77.46826471399508,Estimación adecuada
Aguadilla,2020-2024,2,83.20736033493193,83.4093548307435,82.38512490899441,84.53616263307391,Estimación adecuada
Aguas Buenas,1980-1984,1,70.9060601893331,71.64775137087426,70.43998433983523,72.78907134783888,Estimación adecuada
Aguas Buenas,1980-1984,2,79.20230439846388,78.87463744669401,77.58898011251434,80.33561257810638,Estimación adecuada
Aguas Buenas,1985-1989,1,71.73217429810381,71.98320654538068,70.74282544649218,73.23801838656232,Estimación adecuada
Aguas Buenas,1985-1989,2,78.6666624044358,78.8945054426808,77.6092825504647,80.37250864727906,Estimación adecuada
Aguas Buenas,1990-1994,1,71.9040754109389,71.80691165563826,70.61627754061966,72.89127266537358,Estimación adecuada
Aguas Buenas,1990-1994,2,82.01930667891537,80.75397759094795,79.33667520644666,82.52244034775526,Estimación adecuada
Aguas Buenas,1995-1999,1,72.03242058667274,72.18462367552075,71.10392663363366,73.25253136086205,Estimación adecuada
Aguas Buenas,1995-1999,2,79.29741471606214,79.30494499268421,78.16948679434614,80.44467682900661,Estimación adecuada
Aguas Buenas,2000-2004,1,74.50847723417229,74.44893328195674,73.37695352470122,75.6160598457948,Estimación adecuada
Aguas Buenas,2000-2004,2,81.5330766162057,81.46089735073963,80.19786614193116,82.85104698971591,Estimación adecuada
Aguas Buenas,2005-2009,1,74.76751879253901,75.20847887652198,73.95123491757944,76.34414798162857,Estimación adecuada
Aguas Buenas,2005-2009,2,83.74825554704381,83.47794952928524,82.0228748205783,85.12981235633714,Estimación adecuada
Aguas Buenas,2010-2014,1,77.07874986678003,77.42595245095939,76.11356256999119,78.8164970653556,Estimación adecuada
Aguas Buenas,2010-2014,2,83.69043751017023,83.88511290991462,82.64246284126378,85.3547206582366,Estimación adecuada
