period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,92.3076923076923,39.743589743589745,52.56410256410257,2.564102564102564,5.128205128205128
1980-1984,2,89.74358974358975,35.8974358974359,53.84615384615385,3.8461538461538463,6.41025641025641
1985-1989,1,94.87179487179486,52.56410256410257,42.30769230769231,1.282051282051282,3.8461538461538463
1985-1989,2,94.87179487179486,30.76923076923077,64.1025641025641,2.564102564102564,2.564102564102564
1990-1994,1,92.3076923076923,50,42.30769230769231,2.564102564102564,5.128205128205128
1990-1994,2,97.43589743589743,32.05128205128205,65.38461538461539,2.564102564102564,0
1995-1999,1,94.87179487179486,52.56410256410257,42.30769230769231,3.8461538461538463,1.282051282051282
1995-1999,2,100,42.30769230769231,57.692307692307686,0,0
2000-2004,1,93.58974358974359,34.61538461538461,58.97435897435898,3.8461538461538463,2.564102564102564
2000-2004,2,98.71794871794873,29.48717948717949,69.23076923076923,0,1.282051282051282
2005-2009,1,87.17948717948718,48.717948717948715,38.46153846153847,2.564102564102564,10.256410256410255
2005-2009,2,98.71794871794873,26.923076923076923,71.7948717948718,0,1.282051282051282
2010-2014,1,83.33333333333334,43.58974358974359,39.743589743589745,6.41025641025641,10.256410256410255
2010-2014,2,98.71794871794873,28.205128205128204,70.51282051282051,0,1.282051282051282
2015-2019,1,89.74358974358975,33.33333333333333,56.41025641025641,5.128205128205128,5.128205128205128
2015-2019,2,98.71794871794873,28.205128205128204,70.51282051282051,1.282051282051282,0
2020-2024,1,87.17948717948718,48.717948717948715,38.46153846153847,11.538461538461538,1.282051282051282
2020-2024,2,96.15384615384616,26.923076923076923,69.23076923076923,3.8461538461538463,0
