period,sex,cobertura
1980-1984,1,85.8974358974359
1985-1989,1,91.02564102564102
1990-1994,1,87.17948717948718
1995-1999,1,82.05128205128204
2000-2004,1,85.8974358974359
2005-2009,1,80.76923076923077
2010-2014,1,82.05128205128204
2015-2019,1,89.74358974358975
2020-2024,1,83.33333333333334
