period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,75.64102564,37.17948718,38.46153846,7.692307692,16.66666667
1985-1989,1,82.05128205,32.05128205,50,5.128205128,12.82051282
1990-1994,1,69.23076923,33.33333333,35.8974359,14.1025641,16.66666667
1995-1999,1,69.23076923,34.61538462,34.61538462,12.82051282,17.94871795
2000-2004,1,71.79487179,25.64102564,46.15384615,5.128205128,23.07692308
2005-2009,1,69.23076923,30.76923077,38.46153846,7.692307692,23.07692308
2010-2014,1,65.38461538,23.07692308,42.30769231,16.66666667,17.94871795
2015-2019,1,78.20512821,30.76923077,47.43589744,8.974358974,12.82051282
2020-2024,1,69.23076923,37.17948718,32.05128205,19.23076923,11.53846154
