region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,2,78.96516925394144,78.62059848535682,77.79672327881559,79.59075550388087,Estimación adecuada
Adjuntas,1985-1989,2,78.97855761762072,78.92691456284157,78.12286018994031,79.82708999299464,Estimación adecuada
Adjuntas,1990-1994,2,77.88047658335911,78.80084044745317,77.8938172732991,79.65743500736934,> e0 observado
Adjuntas,1995-1999,2,78.53770419818306,79.19572197237389,78.10828009528095,80.09454018627467,Estimación adecuada
Adjuntas,2000-2004,2,79.50851081175084,80.3496802108528,79.53162547170481,81.28505415775845,> e0 observado
Adjuntas,2005-2009,2,82.23262377887984,82.08916184203062,80.86945149055725,83.39954329551696,Estimación adecuada
Adjuntas,2010-2014,2,84.37542750420445,83.32608877590769,82.3101856693857,84.16945742236899,< e0 observado
Adjuntas,2015-2019,2,84.75780508868199,84.50236657666255,83.62892239741615,85.80130981173897,Estimación adecuada
Adjuntas,2020-2024,2,87.03883394524668,85.5014626906149,84.39753672821837,86.37445544604391,< e0 observado
Aguada,1980-1984,2,76.66307974738103,77.64089574209875,76.86223978010443,78.42222057005834,> e0 observado
Aguada,1985-1989,2,77.70261010174512,78.00063866702973,77.00433243515648,78.87797089335703,Estimación adecuada
Aguada,1990-1994,2,79.56472305278581,78.89495132396141,78.06578028273455,79.9362871624009,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,78.64744289324214,77.66055966053257,79.57051859903709,Estimación adecuada
Aguada,2000-2004,2,80.35987918975404,80.22174822485329,79.56180731171293,81.0633211963777,Estimación adecuada
Aguada,2005-2009,2,81.487501570255,81.21341426583824,80.46731356735688,82.05732675364939,Estimación adecuada
Aguada,2010-2014,2,83.93649978812951,82.91141660190452,81.98311107926872,83.94932025547757,Estimación adecuada
Aguada,2015-2019,2,84.88514363026218,84.35201141555983,83.6603748762065,85.54532340986782,Estimación adecuada
Aguada,2020-2024,2,83.87729580688905,84.140062894354,83.12882042928197,85.08138198775183,Estimación adecuada
Aguadilla,1980-1984,2,77.48535658677463,77.247835277596,76.6305682182346,77.87359351512376,Estimación adecuada
Aguadilla,1985-1989,2,77.65780206154783,77.54040698591939,76.90173126612434,78.23919234013887,Estimación adecuada
Aguadilla,1990-1994,2,77.99785568547416,77.95586214637572,77.40143647535965,78.55065131094352,Estimación adecuada
Aguadilla,1995-1999,2,78.16686736979354,78.13353777433136,77.54028081429232,78.67955124731566,Estimación adecuada
Aguadilla,2000-2004,2,80.45198774138778,79.90518142984504,79.3942605325764,80.52568083530636,Estimación adecuada
Aguadilla,2005-2009,2,81.18616231865005,80.765726477911,80.02909611418943,81.47859828536542,Estimación adecuada
Aguadilla,2010-2014,2,81.66758711742574,81.66624565081437,81.2109911041237,82.26386462923034,Estimación adecuada
Aguadilla,2015-2019,2,82.99395073109925,83.44630592920848,82.78515376810304,84.28540921063563,Estimación adecuada
Aguadilla,2020-2024,2,83.20736033493193,83.46501907555148,82.79970030483301,84.15036138608949,Estimación adecuada
