period,region,sex,e0
1980-1984,Adjuntas,1,72.18699137487293
1985-1989,Adjuntas,1,71.38111351116336
1990-1994,Adjuntas,1,71.48936293225546
1995-1999,Adjuntas,1,72.12945292562952
2000-2004,Adjuntas,1,73.84786389348619
2005-2009,Adjuntas,1,76.08545533514173
2010-2014,Adjuntas,1,77.13090712647487
2015-2019,Adjuntas,1,79.34558278394022
2020-2024,Adjuntas,1,79.45810671044839
1980-1984,Aguada,1,73.02531492460696
1985-1989,Aguada,1,72.99791479528893
1990-1994,Aguada,1,73.0803919454441
1995-1999,Aguada,1,72.80049631163098
2000-2004,Aguada,1,75.23668994247141
2005-2009,Aguada,1,76.82344598306473
2010-2014,Aguada,1,77.01405223183255
2015-2019,Aguada,1,79.28834204991354
2020-2024,Aguada,1,78.14836775052927
1980-1984,Aguadilla,1,70.97170637339022
1985-1989,Aguadilla,1,70.65772669160255
1990-1994,Aguadilla,1,70.83481065408432
1995-1999,Aguadilla,1,70.6930052221887
2000-2004,Aguadilla,1,73.15255708704656
2005-2009,Aguadilla,1,73.95092116920965
2010-2014,Aguadilla,1,75.49825141876546
2015-2019,Aguadilla,1,76.767183096341725
2020-2024,Aguadilla,1,76.42626150647735
1980-1984,Aguas Buenas,1,71.20172208576236
1985-1989,Aguas Buenas,1,71.68011427754601
1990-1994,Aguas Buenas,1,71.7766316020934
1995-1999,Aguas Buenas,1,72.03145405352038
2000-2004,Aguas Buenas,1,74.24665599669102
2005-2009,Aguas Buenas,1,74.86803863156221
2010-2014,Aguas Buenas,1,77.24166140556135
2015-2019,Aguas Buenas,1,77.62414751061364
2020-2024,Aguas Buenas,1,77.87413493006964
1980-1984,Aibonito,1,71.4695494848453
1985-1989,Aibonito,1,71.19428870908067
1990-1994,Aibonito,1,72.410671958414
1995-1999,Aibonito,1,72.12371473573313
2000-2004,Aibonito,1,74.00837063906594
2005-2009,Aibonito,1,74.82216183070305
2010-2014,Aibonito,1,75.31658422590905
2015-2019,Aibonito,1,77.56785204394278
2020-2024,Aibonito,1,79.27366446851941
1980-1984,Anasco,1,71.79557809548383
1985-1989,Anasco,1,71.41175766655054
1990-1994,Anasco,1,70.7084886375766
1995-1999,Anasco,1,71.445768446953693
2000-2004,Anasco,1,74.01211366556744
2005-2009,Anasco,1,75.9209988557777
2010-2014,Anasco,1,76.12968961230582
2015-2019,Anasco,1,77.57000355734449
2020-2024,Anasco,1,77.5170148021027
1980-1984,Arecibo,1,70.8286625980306
1985-1989,Arecibo,1,70.33317489456657
1990-1994,Arecibo,1,70.66124120683135
1995-1999,Arecibo,1,70.37849303641589
2000-2004,Arecibo,1,73.12703626056593
2005-2009,Arecibo,1,73.65922122844536
