region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802463,72.27766760518416,71.07864016571814,73.5418954871437,Estimación adecuada
Adjuntas,1980-1984,2,78.96516925394144,78.82389059694978,77.4236237878256,80.33900128345881,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728885,71.60012231452089,70.32460260697741,72.74625455800333,Estimación adecuada
Adjuntas,1985-1989,2,78.97855761762072,78.93571809423713,77.61153401855233,80.40308431271248,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038985,71.4968098052085,70.31941484255755,72.65348442559886,Estimación adecuada
Adjuntas,1990-1994,2,77.88047658335911,78.49663416672618,77.36620920825918,79.8648134320997,Estimación adecuada
Adjuntas,1995-1999,1,71.91080703113897,72.09912366778144,70.89270642483491,73.33610754488257,Estimación adecuada
Adjuntas,1995-1999,2,78.53770419818306,78.83596048592746,77.69867003738031,80.16945934574535,Estimación adecuada
Adjuntas,2000-2004,1,74.0807006063416,73.83518787840163,72.67082694361793,74.91932818456394,Estimación adecuada
Adjuntas,2000-2004,2,79.50851081175084,79.939537931323855,78.75604797452385,81.16838482752121,Estimación adecuada
Adjuntas,2005-2009,1,77.13413877724005,76.00165722383292,74.88345287992269,77.25176038743139,Estimación adecuada
Adjuntas,2005-2009,2,82.23262377887984,82.1840920504182,80.75304842868285,83.66296471497648,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,76.95543976582921,75.82486619750759,78.01849186687768,Estimación adecuada
Adjuntas,2010-2014,2,84.37542750420445,83.57558883497757,82.13495580541723,85.30010678770579,Estimación adecuada
Adjuntas,2015-2019,1,80.07122326396828,79.52916703170172,78.1040942790515,81.06171162612499,Estimación adecuada
Adjuntas,2015-2019,2,84.75780508868199,84.92923051835398,83.24959531914125,86.7663653073625,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489524,79.11238157197033,77.82267876944876,80.48077512028223,Estimación adecuada
Adjuntas,2020-2024,2,87.03883394524668,86.24308566464356,84.57417063114266,88.32196029148515,Estimación adecuada
Aguada,1980-1984,1,73.2175687853255,72.99393908356424,71.87579259711036,74.15855741395232,Estimación adecuada
Aguada,1980-1984,2,76.66307974738103,77.61408849382968,76.44238515067289,78.96440297313782,Estimación adecuada
Aguada,1985-1989,1,73.21396709192831,72.93510730926162,71.903116066359,73.8988347591073,Estimación adecuada
Aguada,1985-1989,2,77.70261010174512,77.99628191487301,76.98660852145656,79.07319297924874,Estimación adecuada
Aguada,1990-1994,1,73.47166304966473,73.0135428946995,72.00547572817614,74.02374345693137,Estimación adecuada
Aguada,1990-1994,2,79.56472305278581,79.38772980457614,78.10122944629613,80.59807088954939,Estimación adecuada
Aguada,1995-1999,1,72.96139718811193,72.69276714410438,71.69652132923734,73.66650560945422,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,78.4961050969439,77.63929696567605,79.52894783415495,Estimación adecuada
Aguada,2000-2004,1,75.7731265619719,75.20519914460802,74.23861744901544,76.20350949287983,Estimación adecuada
Aguada,2000-2004,2,80.35987918975404,80.35008897427718,79.3232033270452,81.37387932449046,Estimación adecuada
Aguada,2005-2009,1,77.6139364553716,76.69619405336377,75.7311378251887,77.76090248117539,Estimación adecuada
Aguada,2005-2009,2,81.487501570255,81.40364974949502,80.38283957049138,82.47917638612448,Estimación adecuada
Aguada,2010-2014,1,77.3081065450094,76.91557264449148,75.89803665744365,77.85327463399317,Estimación adecuada
Aguada,2010-2014,2,83.93649978812951,83.47806415989223,82.29982680244927,84.74596930098635,Estimación adecuada
Aguada,2015-2019,1,80.17632385200217,79.24143515845127,78.22541582450935,80.2512096059051,Estimación adecuada
Aguada,2015-2019,2,84.88514363026218,84.76894176753127,83.70561974976557,85.96655641305931,Estimación adecuada
Aguada,2020-2024,1,78.78968559483442,78.17014693176404,77.20573008907591,79.07097896169974,Estimación adecuada
Aguada,2020-2024,2,83.87729580688905,84.00791452368462,83.07787751155396,85.04116897682046,Estimación adecuada
Aguadilla,1980-1984,1,71.00678071372081,71.09443332223861,70.23340126999912,71.94666060717535,Estimación adecuada
Aguadilla,1980-1984,2,77.48535658677463,77.35503216334855,76.5166595140513,78.20368876916268,Estimación adecuada
Aguadilla,1985-1989,1,70.58561267446154,70.70887836104113,69.89248756146391,71.50140201878563,Estimación adecuada
Aguadilla,1985-1989,2,77.65780206154783,77.50593586915227,76.70799408546823,78.30802514221403,Estimación adecuada
Aguadilla,1990-1994,1,70.88482346377512,70.81250300890085,69.93515434700883,71.59595633070636,Estimación adecuada
Aguadilla,1990-1994,2,77.99785568547416,77.81310343306569,77.0999323315327,78.66812585266702,Estimación adecuada
Aguadilla,1995-1999,1,70.78010378855268,70.74658329875706,70.03285706889453,71.46908060925198,Estimación adecuada
Aguadilla,1995-1999,2,78.16686736979354,78.03546958956872,77.28412640160158,78.801498693255,Estimación adecuada
Aguadilla,2000-2004,1,73.78276571753028,73.31948843354061,72.55496784778373,74.01851207600167,Estimación adecuada
Aguadilla,2000-2004,2,80.45198774138778,79.96324924027473,79.14458374499512,80.77230291750956,Estimación adecuada
Aguadilla,2005-2009,1,74.34368140644376,74.10869712317646,73.33264328108594,74.89375294787948,Estimación adecuada
Aguadilla,2005-2009,2,81.18616231865005,80.81199319714496,79.939360487747,81.58959195754437,Estimación adecuada
Aguadilla,2010-2014,1,76.10575530196566,75.60315796048613,74.87089585262707,76.37709887576001,Estimación adecuada
Aguadilla,2010-2014,2,81.66758711742574,81.5931692250449,80.79568627527887,82.38606469155484,Estimación adecuada
Aguadilla,2015-2019,1,77.5014617746831,76.93127516617147,76.0390310354252,77.8583996914395,Estimación adecuada
Aguadilla,2015-2019,2,82.99395073109925,83.46007778474709,82.55734001546267,84.5409070245697,Estimación adecuada
Aguadilla,2020-2024,1,76.52156602867669,76.52720068728657,75.66939770972436,77.39939955248326,Estimación adecuada
Aguadilla,2020-2024,2,83.20736033493193,83.29546754310563,82.41482723495103,84.140561603075,Estimación adecuada
Aguas Buenas,1980-1984,1,70.9060601893331,71.54455389458332,70.38566385488951,72.73471052378578,Estimación adecuada
Aguas Buenas,1980-1984,2,79.20230439846388,78.77655835880766,77.43100047268194,80.30981025100996,Estimación adecuada
Aguas Buenas,1985-1989,1,71.73217429810381,72.00845300867597,70.8138828653041,73.22573800215199,Estimación adecuada
Aguas Buenas,1985-1989,2,78.66666240443578,78.81005851746997,77.53728708869804,80.23932146712085,Estimación adecuada
Aguas Buenas,1990-1994,1,71.9040754109389,71.78266711293017,70.65819760602994,72.94170375324862,Estimación adecuada
Aguas Buenas,1990-1994,2,82.01930667891538,80.80044433246866,79.36458262057991,82.54274641056615,Estimación adecuada
Aguas Buenas,1995-1999,1,72.03242058667273,72.18413415954501,71.08237314636317,73.21538301097908,Estimación adecuada
Aguas Buenas,1995-1999,2,79.29741471606215,79.19660650804038,78.17535925284031,80.47456944352118,Estimación adecuada
Aguas Buenas,2000-2004,1,74.50847723417229,74.44184988157701,73.45906171627277,75.6060308314931,Estimación adecuada
Aguas Buenas,2000-2004,2,81.53307661620572,81.41779212401298,80.16471841751476,82.77738221288718,Estimación adecuada
Aguas Buenas,2005-2009,1,74.76751879253902,75.17659167937637,74.10017376446078,76.39441485379427,Estimación adecuada
Aguas Buenas,2005-2009,2,83.74825554704383,83.50518039530485,82.11215608698149,85.11317972467704,Estimación adecuada
Aguas Buenas,2010-2014,1,77.07874986678003,77.58802185134022,76.28245654349796,78.84456869986515,Estimación adecuada
Aguas Buenas,2010-2014,2,83.69043751017024,83.89896080007198,82.70308264209528,85.21105637991877,Estimación adecuada
Aguas Buenas,2015-2019,1,77.12363910638715,77.98877734343651,76.79045634221782,79.12929042068909,Estimación adecuada
Aguas Buenas,2015-2019,2,86.87058779798109,86.0009626777358,84.51568925415532,87.78827940911411,Estimación adecuada
Aguas Buenas,2020-2024,1,77.71291412855061,78.16520305073121,77.02292103361883,79.37799516309778,Estimación adecuada
Aguas Buenas,2020-2024,2,86.01372227536957,85.47897790708612,84.1565517462075,87.16209149047276,Estimación adecuada
Aibonito,1980-1984,1,71.20727896829324,71.6223889635486,70.4862393931713,72.83872881109579,Estimación adecuada
Aibonito,1980-1984,2,78.10148160174786,78.23856530497886,76.98545477693533,79.62299253460354,Estimación adecuada
Aibonito,1985-1989,1,70.93804632594708,71.29547576328858,70.09905875312505,72.42763949241646,Estimación adecuada
Aibonito,1985-1989,2,79.48839408130232,79.18352199216056,77.93273108354322,80.59557736923864,Estimación adecuada
Aibonito,1990-1994,1,72.7988506012683,72.40159734551898,71.22858580063175,73.56944579487444,Estimación adecuada
Aibonito,1990-1994,2,79.2040372973333,79.02240478688202,77.8645907803933,80.12964518958981,Estimación adecuada
Aibonito,1995-1999,1,72.77760443633895,72.2559287604174,71.14433209965871,73.46687162282056,Estimación adecuada
Aibonito,1995-1999,2,79.65397963842348,79.54125437460473,78.41716178139504,80.68770952739062,Estimación adecuada
Aibonito,2000-2004,1,74.39460579414155,74.09830214801008,73.03838545406487,75.15511872205185,Estimación adecuada
Aibonito,2000-2004,2,80.67825254541816,80.64753678538443,79.58674025099609,81.90662190530922,Estimación adecuada
