period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,94.87179487179486,37.17948717948718,57.692307692307686,2.564102564102564,2.564102564102564
1980-1984,2,93.58974358974359,38.46153846153847,55.12820512820513,2.564102564102564,3.8461538461538463
1985-1989,1,94.87179487179486,50,44.871794871794876,2.564102564102564,2.564102564102564
1985-1989,2,93.58974358974359,26.923076923076923,66.66666666666666,3.8461538461538463,2.564102564102564
1990-1994,1,93.58974358974359,50,43.58974358974359,2.564102564102564,3.8461538461538463
1990-1994,2,97.43589743589743,32.05128205128205,65.38461538461539,2.564102564102564,0
1995-1999,1,89.74358974358975,51.28205128205128,38.46153846153847,6.41025641025641,3.8461538461538463
1995-1999,2,100,38.46153846153847,61.53846153846154,0,0
2000-2004,1,93.58974358974359,38.46153846153847,55.12820512820513,2.564102564102564,3.8461538461538463
2000-2004,2,100,29.48717948717949,70.51282051282051,0,0
2005-2009,1,91.02564102564102,47.43589743589743,43.58974358974359,1.282051282051282,7.6923076923076925
2005-2009,2,100,26.923076923076923,73.07692307692307,0,0
2010-2014,1,84.61538461538461,44.871794871794876,39.743589743589745,6.41025641025641,8.974358974358974
2010-2014,2,98.71794871794873,26.923076923076923,71.7948717948718,0,1.282051282051282
2015-2019,1,91.02564102564102,34.61538461538461,56.41025641025641,5.128205128205128,3.8461538461538463
2015-2019,2,98.71794871794873,29.48717948717949,69.23076923076923,1.282051282051282,0
2020-2024,1,85.8974358974359,43.58974358974359,42.30769230769231,11.538461538461538,2.564102564102564
2020-2024,2,94.87179487179486,29.48717948717949,65.38461538461539,3.8461538461538463,1.282051282051282
