period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,91.02564102564102,42.30769230769231,48.717948717948715,6.41025641025641,2.564102564102564
1980-1984,2,94.87179487179486,41.02564102564102,53.84615384615385,1.282051282051282,3.8461538461538463
1985-1989,1,97.43589743589743,46.15384615384615,51.28205128205128,1.282051282051282,1.282051282051282
1985-1989,2,96.15384615384616,30.76923076923077,65.38461538461539,3.8461538461538463,0
1990-1994,1,94.87179487179486,47.43589743589743,47.43589743589743,2.564102564102564,2.564102564102564
1990-1994,2,96.15384615384616,29.48717948717949,66.66666666666666,3.8461538461538463,0
1995-1999,1,89.74358974358975,51.28205128205128,38.46153846153847,5.128205128205128,5.128205128205128
1995-1999,2,98.71794871794873,37.17948717948718,61.53846153846154,0,1.282051282051282
2000-2004,1,89.74358974358975,34.61538461538461,55.12820512820513,2.564102564102564,7.6923076923076925
2000-2004,2,97.43589743589743,30.76923076923077,66.66666666666666,1.282051282051282,1.282051282051282
2005-2009,1,88.46153846153845,48.717948717948715,39.743589743589745,3.8461538461538463,7.6923076923076925
2005-2009,2,97.43589743589743,25.64102564102564,71.7948717948718,1.282051282051282,1.282051282051282
2010-2014,1,89.74358974358975,41.02564102564102,48.717948717948715,6.41025641025641,3.8461538461538463
2010-2014,2,97.43589743589743,29.48717948717949,67.94871794871796,1.282051282051282,1.282051282051282
2015-2019,1,94.87179487179486,41.02564102564102,53.84615384615385,2.564102564102564,2.564102564102564
2015-2019,2,97.43589743589743,34.61538461538461,62.82051282051282,1.282051282051282,1.282051282051282
2020-2024,1,87.17948717948718,51.28205128205128,35.8974358974359,11.538461538461538,1.282051282051282
2020-2024,2,96.15384615384616,42.30769230769231,53.84615384615385,3.8461538461538463,0
