region,period,sex,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Adjuntas,1980-1984,1,0,1,0.018879759107292376,0.11161638468935343,0.018568322500238193,100000,1856.8322500238282,98350.42065269843,0.9809335290433754,7224784.912185893,72.24784912185893
Adjuntas,1980-1984,1,1,4,4.843031238844571e-4,1.5970536443067824,0.001934960676485293,98143.16774997617,189.90317026189587,392116.34386898926,0.998064609515898,7126434.491533195,72.61263982927558
Adjuntas,1980-1984,1,5,5,2.0330474447773092e-4,2.5,0.0010160073246148588,97953.26457971428,99.5212342829036,489517.51981286414,0.9988163932720425,6734318.147664205,68.75031859896639
Adjuntas,1980-1984,1,10,5,2.704580626878875e-4,2.5,0.0013513765867054323,97853.74334543137,132.23725767851283,488938.1235829606,0.9968037625239101,6244800.627851341,63.81769786574956
Adjuntas,1980-1984,1,15,5,0.0010112691842131044,2.5,0.005043594840964712,97721.50608775286,492.8676839554828,487375.36122887564,0.9940154319866203,5755862.50426838,58.9006732980525
Adjuntas,1980-1984,1,20,5,0.001390881848157586,2.5,0.006930311130902787,97228.63840379738,673.8247149723611,484458.63023155596,0.9920135403449863,5268487.143039504,54.18657742751787
Adjuntas,1980-1984,1,25,5,0.0018182231799181254,2.5,0.009049978696979096,96554.81368882502,873.8190069746488,480589.52092668845,0.9899159309666286,4784028.5128079485,49.54728128030802
Adjuntas,1980-1984,1,30,5,0.0022379723006045304,2.5,0.011127603332944542,95680.99468185037,1064.7001553212176,475743.2230209488,0.9874692128659235,4303438.99188126,44.97694663596108
Adjuntas,1980-1984,1,35,5,0.0028095484060450555,2.5,0.013949760710304413,94616.29452652915,1319.8746679407632,469781.7859627938,0.9841192087397428,3827695.768860311,40.454932081355985
Adjuntas,1980-1984,1,40,5,0.0035999379613723304,2.5,0.017839140310853433,93296.41985858839,1664.3279243576544,462321.27948204783,0.9774285865475808,3357913.982897517,35.99188466167499
Adjuntas,1980-1984,1,45,5,0.005553988797043456,2.5,0.02738963960639484,91632.09193423073,2509.769974458628,451886.0347350071,0.9685078422139252,2895592.703415469,31.600202967032455
Adjuntas,1980-1984,1,50,5,0.007271881558839055,2.5,0.03571020680831597,89122.3219597721,3182.576548420766,437655.16842780856,0.9559365050293571,2443706.6686804616,27.419692563480314
Adjuntas,1980-1984,1,55,5,0.010830757456113893,2.5,0.05272612753328657,85939.74541135134,4531.269976737094,418370.55211491394,0.9330781506762202,2006051.500252653,23.34253482658891
