region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802463,72.32383748523972,71.18504245222037,73.49250454768321,Estimación adecuada
Adjuntas,1980-1984,2,78.96516925394144,78.85385885677506,77.41785762609251,80.3240729812938,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728885,71.6196909830364,70.4548266825082,72.85347663029461,Estimación adecuada
Adjuntas,1985-1989,2,78.97855761762072,78.99792856117975,77.67832124188436,80.27199838537072,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038985,71.5068868855046,70.30644490684664,72.5198418388591,Estimación adecuada
Adjuntas,1990-1994,2,77.88047658335911,78.60403185180112,77.4278185757156,79.80585409043799,Estimación adecuada
Adjuntas,1995-1999,1,71.91080703113897,72.07898516617685,70.86215366180338,73.2892024880334,Estimación adecuada
Adjuntas,1995-1999,2,78.53770419818306,78.90260285099097,77.66510789068292,80.16261265077686,Estimación adecuada
Adjuntas,2000-2004,1,74.0807006063416,73.85274502247009,72.69212959188292,74.88065249769116,Estimación adecuada
Adjuntas,2000-2004,2,79.50851081175084,79.9443858904592,78.70203403017928,81.35718721273696,Estimación adecuada
Adjuntas,2005-2009,1,77.13413877724005,76.07146614612387,74.85788871370326,77.32536969880528,Estimación adecuada
Adjuntas,2005-2009,2,82.23262377887984,82.14392900890289,80.75528336147238,83.80774538107596,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,76.94422538617589,75.75643071666443,78.20940718467533,Estimación adecuada
Adjuntas,2010-2014,2,84.37542750420445,83.55152442809353,82.19876061509586,85.32334721757978,Estimación adecuada
Adjuntas,2015-2019,1,80.07122326396828,79.46128304272332,78.23090166595969,81.10199910556057,Estimación adecuada
Adjuntas,2015-2019,2,84.75780508868199,84.90648673024258,83.21877094886024,86.9182048731219,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489524,79.1780727329099,77.84683696008497,80.47163263306209,Estimación adecuada
Adjuntas,2020-2024,2,87.03883394524668,86.23029008008487,84.5704087829559,88.2250212589949,Estimación adecuada
Aguada,1980-1984,1,73.2175687853255,73.02660856933609,71.89404743841277,74.13328325306627,Estimación adecuada
Aguada,1980-1984,2,76.66307974738103,77.63766051349955,76.33772582657423,78.95281647763917,Estimación adecuada
Aguada,1985-1989,1,73.21396709192831,72.8930428781113,71.87660775816211,73.92699994610045,Estimación adecuada
Aguada,1985-1989,2,77.70261010174512,78.01673267409112,76.87078851414368,79.14115611822851,Estimación adecuada
Aguada,1990-1994,1,73.47166304966473,72.96004926305889,71.96620652369128,73.95499198929363,Estimación adecuada
Aguada,1990-1994,2,79.56472305278581,79.4025540156098,78.22528467659762,80.5984871741964,Estimación adecuada
Aguada,1995-1999,1,72.96139718811193,72.66533711456034,71.70879033569378,73.60811192850846,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,78.46751196708308,77.41157544812054,79.47958117386764,Estimación adecuada
Aguada,2000-2004,1,75.7731265619719,75.09243641179086,74.2239637466517,76.17806164489599,Estimación adecuada
Aguada,2000-2004,2,80.35987918975404,80.381659009246,79.3305638705796,81.41390659350628,Estimación adecuada
Aguada,2005-2009,1,77.6139364553716,76.69738461798869,75.71861575360448,77.66588601079113,Estimación adecuada
Aguada,2005-2009,2,81.487501570255,81.36048940760091,80.35424892055345,82.45381173946483,Estimación adecuada
Aguada,2010-2014,1,77.3081065450094,76.95283266082058,75.98270346184636,77.93043083807837,Estimación adecuada
Aguada,2010-2014,2,83.93649978812951,83.45550685488502,82.29975622872257,84.58284726562157,Estimación adecuada
Aguada,2015-2019,1,80.17632385200217,79.17320931057043,78.14016385468372,80.18854799071461,Estimación adecuada
Aguada,2015-2019,2,84.88514363026218,84.7412998053338,83.6425606315814,86.0823451920939,Estimación adecuada
Aguada,2020-2024,1,78.78968559483442,78.13513198213396,77.1256445361849,79.14213513184859,Estimación adecuada
Aguada,2020-2024,2,83.87729580688905,84.05345495693933,83.04490164333419,85.30745955753474,Estimación adecuada
Aguadilla,1980-1984,1,71.00678071372081,71.09183874174533,70.26534397391504,71.96595636273219,Estimación adecuada
Aguadilla,1980-1984,2,77.48535658677463,77.29184342559657,76.35848425001377,78.2032657512318,Estimación adecuada
Aguadilla,1985-1989,1,70.58561267446154,70.68291633033398,69.86626646688865,71.53533802227827,Estimación adecuada
Aguadilla,1985-1989,2,77.65780206154783,77.46425999105392,76.67386488543931,78.33215555864088,Estimación adecuada
Aguadilla,1990-1994,1,70.88482346377512,70.7990310478298,69.97606146567405,71.54868421219642,Estimación adecuada
Aguadilla,1990-1994,2,77.99785568547416,77.83239567885796,77.0882234218007,78.5946055611355,Estimación adecuada
Aguadilla,1995-1999,1,70.78010378855268,70.7254443878247,70.05518303035146,71.51270036594858,Estimación adecuada
Aguadilla,1995-1999,2,78.16686736979354,78.04364885301877,77.2380304867012,78.75614637798611,Estimación adecuada
Aguadilla,2000-2004,1,73.78276571753028,73.29892376170659,72.57985197434152,74.05491542612526,Estimación adecuada
Aguadilla,2000-2004,2,80.45198774138778,79.94979461829965,79.12298018765618,80.78655273995051,Estimación adecuada
Aguadilla,2005-2009,1,74.34368140644376,74.09957394687649,73.37467961187876,74.83211715878798,Estimación adecuada
Aguadilla,2005-2009,2,81.18616231865005,80.78820058461426,80.03608061828733,81.62054543786604,Estimación adecuada
Aguadilla,2010-2014,1,76.10575530196566,75.59537125540785,74.80700267182694,76.37283287321534,Estimación adecuada
Aguadilla,2010-2014,2,81.66758711742574,81.60002348459253,80.76873718301461,82.4721129840804,Estimación adecuada
Aguadilla,2015-2019,1,77.5014617746831,76.87977400586914,76.00297649206783,77.75354178457397,Estimación adecuada
Aguadilla,2015-2019,2,82.99395073109925,83.39938920705883,82.41453250880797,84.42168764296439,Estimación adecuada
Aguadilla,2020-2024,1,76.52156602867669,76.5115192207112,75.7097092275693,77.35001090881282,Estimación adecuada
Aguadilla,2020-2024,2,83.20736033493193,83.30406337232449,82.58144611198973,84.17381738143298,Estimación adecuada
Aguas Buenas,1980-1984,1,70.9060601893331,71.49074417742077,70.30127411500146,72.79427138122745,Estimación adecuada
Aguas Buenas,1980-1984,2,79.20230439846388,78.79403115410071,77.32460205481789,80.2083824720944,Estimación adecuada
Aguas Buenas,1985-1989,1,71.73217429810381,71.99017443142625,70.93330528290467,73.23317067443833,Estimación adecuada
Aguas Buenas,1985-1989,2,78.66666240443578,78.79678962278462,77.64775515114667,80.25958827554629,Estimación adecuada
Aguas Buenas,1990-1994,1,71.9040754109389,71.76698660699931,70.64224593736762,72.90838180372135,Estimación adecuada
Aguas Buenas,1990-1994,2,82.01930667891538,80.7826973883075,79.40084162022141,82.43237365788544,Estimación adecuada
Aguas Buenas,1995-1999,1,72.03242058667273,72.18332043621189,71.16716508143898,73.27954229284074,Estimación adecuada
Aguas Buenas,1995-1999,2,79.29741471606215,79.16559794074499,78.13368861935479,80.30371848264448,Estimación adecuada
Aguas Buenas,2000-2004,1,74.50847723417229,74.43852625929387,73.39046746409265,75.5078918654595,Estimación adecuada
