period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,92.3076923076923,43.58974358974359,48.717948717948715,5.128205128205128,2.564102564102564
1980-1984,2,96.15384615384616,42.30769230769231,53.84615384615385,0,3.8461538461538463
1985-1989,1,93.58974358974359,44.871794871794876,48.717948717948715,2.564102564102564,3.8461538461538463
1985-1989,2,93.58974358974359,33.33333333333333,60.256410256410255,5.128205128205128,1.282051282051282
1990-1994,1,93.58974358974359,46.15384615384615,47.43589743589743,3.8461538461538463,2.564102564102564
1990-1994,2,96.15384615384616,38.46153846153847,57.692307692307686,3.8461538461538463,0
1995-1999,1,92.3076923076923,51.28205128205128,41.02564102564102,3.8461538461538463,3.8461538461538463
1995-1999,2,97.43589743589743,38.46153846153847,58.97435897435898,1.282051282051282,1.282051282051282
2000-2004,1,92.3076923076923,34.61538461538461,57.692307692307686,2.564102564102564,5.128205128205128
2000-2004,2,97.43589743589743,30.76923076923077,66.66666666666666,1.282051282051282,1.282051282051282
2005-2009,1,89.74358974358975,47.43589743589743,42.30769230769231,3.8461538461538463,6.41025641025641
2005-2009,2,98.71794871794873,28.205128205128204,70.51282051282051,1.282051282051282,0
2010-2014,1,89.74358974358975,43.58974358974359,46.15384615384615,6.41025641025641,3.8461538461538463
2010-2014,2,98.71794871794873,26.923076923076923,71.7948717948718,0,1.282051282051282
2015-2019,1,93.58974358974359,38.46153846153847,55.12820512820513,2.564102564102564,3.8461538461538463
2015-2019,2,98.71794871794873,38.46153846153847,60.256410256410255,1.282051282051282,0
2020-2024,1,87.17948717948718,48.717948717948715,38.46153846153847,11.538461538461538,1.282051282051282
2020-2024,2,96.15384615384616,42.30769230769231,53.84615384615385,3.8461538461538463,0
