region,period,sex,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Adjuntas,1980-1984,1,0,1,0.018537115069314797,0.11230011373493579,0.01823701773990042,100000,1823.701773990033,98381.10014264766,0.9812634436069108,7221161.80527284,72.2116180527284
Adjuntas,1980-1984,1,1,4,4.8247486389034244e-4,1.59805186554968,0.0019276655233122439,98176.29822600997,189.25106529670302,392250.6216608077,0.998070153759803,7122780.705130192,72.55091945647575
Adjuntas,1980-1984,1,5,5,2.0450521957476788e-4,2.5,0.001022003585204843,97987.04716071326,100.14311350189382,489684.8780198116,0.9988141625456463,6730530.083469384,68.68795701568921
Adjuntas,1980-1984,1,10,5,2.7015011629290134e-4,2.5,0.0013498389336022833,97886.90404721137,132.131554172709,489104.1913506251,0.9968315243292679,6240845.205449573,63.75567054852997
Adjuntas,1980-1984,1,15,5,0.0010004099265128875,2.5,0.00498957059268953,97754.77249303866,487.754338126324,487554.4766198775,0.9939937234588929,5751741.014098948,58.83846760022425
Adjuntas,1980-1984,1,20,5,0.0014105729813372698,2.5,0.007028080854277106,97267.01815491234,683.6004680471669,484626.0896044438,0.9919171578301803,5264186.53747907,54.120981986875165
Adjuntas,1980-1984,1,25,5,0.001837415425475116,2.5,0.009145068900712577,96583.41768686517,883.262009412676,480708.9334107942,0.9898226431715588,4779560.447874627,49.48634623150866
Adjuntas,1980-1984,1,30,5,0.0022564924345888906,2.5,0.011219172229797236,95700.1556774525,1073.6765289637406,475816.5870648531,0.9873702994605971,4298851.514463833,44.92000544860834
Adjuntas,1980-1984,1,35,5,0.0028311442856843254,2.5,0.014056233366487189,94626.47914848875,1330.0918735602027,469807.16605854325,0.9840204118795484,3823034.927398979,40.4013227777379
Adjuntas,1980-1984,1,40,5,0.0036185133148763987,2.5,0.017930363427375667,93296.38727492855,1672.8381303006463,462299.84104889113,0.9774635932984002,3353227.761340436,35.94166783177837
Adjuntas,1980-1984,1,45,5,0.00552046071358511,2.5,0.027226545875741418,91623.5491446279,2494.5927640844748,451881.26381292834,0.9685572158173558,2890927.920291545,31.552236813356913
Adjuntas,1980-1984,1,50,5,0.007285736809587994,2.5,0.035777029005040664,89128.95638054343,3188.7692576156987,437672.8587586779,0.9559089112375133,2439046.6564786164,27.365367614817632
