reg_code	age	include_code	1980	1985	1990	1995	2000	2005	2010	2015	2020
72001	0-4	2	0.00265404290190335	0.00235110095629632	0.00219072243996202	0.00180564000886202	0.00181728945290394	0.00151461922595556	0.00140793096873635	0.00108432515925392	0.00112015147332653
72001	5-9	2	0.000128175181036362	0.000124715181135589	0.000121924225785406	0.00011374342914352	9.86832177919667e-05	9.16481977351744e-05	8.36433980256373e-05	7.48839145357161e-05	7.57819216232397e-05
72001	10-14	2	0.00014883165267221	0.000144908637383991	0.000148375011736951	0.000151883753180376	0.000120284688628792	0.000117131193983796	0.000102162840913013	9.16916484578111e-05	9.264636258143e-05
72001	15-19	2	0.000547540464424424	0.00049298927120183	0.000463369734351982	0.000473055012372089	0.000398211119513262	0.000356933571159951	0.000343342325063255	0.00031038073477092	0.000301243316563124
72001	20-24	2	0.000863911463134309	0.000844176869393472	0.000828000506213073	0.0009942989811174	0.000775557691171365	0.000731328710626038	0.000593102412451945	0.000563654361250085	0.00054490297072075
72001	25-29	2	0.00111635563093638	0.00116889105592577	0.00114667249876891	0.00100780227527934	0.000925946412408946	0.000855719093679346	0.000797581102755969	0.00067144217044716	0.000710557145863749
72001	30-34	2	0.00131915888618351	0.00132867973565574	0.00124672316594842	0.00132060056426677	0.00117338244996211	0.00105958581008473	0.000937353123528785	0.000787944195291232	0.000878866341743779
72001	35-39	2	0.0016071365932177	0.00154535131945748	0.00155829939147734	0.0014651776101788	0.00125170552265298	0.00123850234776338	0.00114127462194602	0.000994967572579501	0.000972723702548457
72001	40-44	2	0.00207675877212058	0.00204827662232772	0.00196336575166639	0.00196104015281204	0.00172474137681564	0.00155843644037665	0.00131284106060143	0.00131350273060343	0.0013184709668415
72001	45-49	2	0.00270735320762963	0.00255820980881679	0.00311343561762676	0.002440345040945	0.00246181512380294	0.00244877383755308	0.00171918219330544	0.00185310229575652	0.00196828106735623
72001	50-54	2	0.00408959907859559	0.00431652371783871	0.0038344774737367	0.0031649018715719	0.00258934222828251	0.00265715175632969	0.00256646833208803	0.00238316203112562	0.00289029901029244
72001	55-59	2	0.00689871977965462	0.00630889664673833	0.0071140927471808	0.005834641810465	0.00438244902110866	0.00385687622710871	0.00324576329189755	0.00401377766017737	0.00364858393697214
72001	60-64	2	0.0099070199328918	0.0100190598267645	0.00966982855152614	0.00983513224879239	0.00729205259060663	0.00721205054648724	0.00673055542992358	0.00584014684245644	0.00548803273739957
72001	65-69	2	0.0139399507732475	0.0121763913944941	0.0129173854575611	0.0160687668020012	0.0136602632192479	0.0102263107744739	0.00996920871098634	0.00865196386988036	0.00802255415786158
72001	70-74	2	0.0227132626321974	0.0255003133414348	0.0228853944396604	0.0235913495328837	0.0220195813596812	0.0185482829112928	0.0153553395088736	0.0148248291791034	0.0150425076796839
72001	75-79	2	0.0375817109857226	0.0333964819987946	0.0421935233927088	0.0428299139363677	0.0367076564149453	0.0292139340678749	0.0264125677509212	0.0248345381232455	0.0173659138534586
72001	80-84	2	0.0664724371695349	0.0712181244595882	0.0671808853052012	0.0647864226431946	0.0643781169334596	0.0512651102274325	0.0473747653047648	0.0352355424239471	0.0358129132821151
72001	85+	2	0.13983543749026	0.130248071179605	0.121232672671232	0.129541223252157	0.112335707696115	0.112139667935614	0.107716102676633	0.0987570628042067	0.0734301267271535
72003	0-4	2	0.00241737611775343	0.00185377187729399	0.00196095915282459	0.00187878663530907	0.00158796198683052	0.00174024460177315	0.00133221511329893	0.00113761476429673	0.00108995794840611
72003	5-9	2	0.000176875790371156	0.000125241748797855	0.000127807220133941	0.000113870789554583	9.45854031469469e-05	8.83333743556577e-05	8.10738526482647e-05	7.26679157468857e-05	7.41009761830704e-05
72003	10-14	2	0.000169586812727181	0.000150667125825704	0.00014085311888651	0.000131798082875723	0.000114843011261727	0.000112205420386922	9.86513916376721e-05	8.86854670339549e-05	9.04646167997285e-05
72003	15-19	2	0.000471715160952878	0.000485094985474716	0.000423071918722234	0.000444181109987018	0.000392561686441501	0.000340809035680003	0.000303870046552062	0.000290681905648655	0.000286257847237394
72003	20-24	2	0.000882149511631982	0.000885665831661557	0.000773678462553616	0.000806630198230548	0.000742007193819102	0.00056792491760591	0.000596326014085513	0.000507444455405742	0.0005684509405408
72003	25-29	2	0.000974574004990615	0.000893782484616627	0.000931852058147995	0.00102436115490467	0.000827122298136543	0.000694425609463262	0.000739113859010231	0.000656697228560196	0.000754623216322901
