period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,93.58974358974359,38.46153846153847,55.12820512820513,3.8461538461538463,2.564102564102564
1980-1984,2,93.58974358974359,43.58974358974359,50,1.282051282051282,5.128205128205128
1985-1989,1,97.43589743589743,51.28205128205128,46.15384615384615,0,2.564102564102564
1985-1989,2,92.3076923076923,30.76923076923077,61.53846153846154,3.8461538461538463,3.8461538461538463
1990-1994,1,91.02564102564102,44.871794871794876,46.15384615384615,3.8461538461538463,5.128205128205128
1990-1994,2,97.43589743589743,35.8974358974359,61.53846153846154,2.564102564102564,0
1995-1999,1,88.46153846153845,51.28205128205128,37.17948717948718,5.128205128205128,6.41025641025641
1995-1999,2,100,39.743589743589745,60.256410256410255,0,0
2000-2004,1,89.74358974358975,37.17948717948718,52.56410256410257,2.564102564102564,7.6923076923076925
2000-2004,2,100,29.48717948717949,70.51282051282051,0,0
2005-2009,1,91.02564102564102,50,41.02564102564102,1.282051282051282,7.6923076923076925
2005-2009,2,98.71794871794873,26.923076923076923,71.7948717948718,0,1.282051282051282
2010-2014,1,87.17948717948718,44.871794871794876,42.30769230769231,5.128205128205128,7.6923076923076925
2010-2014,2,97.43589743589743,28.205128205128204,69.23076923076923,1.282051282051282,1.282051282051282
2015-2019,1,91.02564102564102,35.8974358974359,55.12820512820513,5.128205128205128,3.8461538461538463
2015-2019,2,98.71794871794873,28.205128205128204,70.51282051282051,1.282051282051282,0
2020-2024,1,82.05128205128204,41.02564102564102,41.02564102564102,15.384615384615385,2.564102564102564
2020-2024,2,94.87179487179486,33.33333333333333,61.53846153846154,3.8461538461538463,1.282051282051282
