region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802462,72.39160437085741,71.27017438957239,73.36070625613735,Estimación adecuada
Adjuntas,1980-1984,2,78.96516925394144,78.79398567321192,77.56587031304399,80.5538787522795,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728887,71.69617851413344,70.32221976210145,73.12582778579778,Estimación adecuada
Adjuntas,1985-1989,2,78.97855761762072,79.05952198618618,77.97438024845817,80.40239622011413,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038988,71.67820274823305,70.35276155071668,72.60132257033158,Estimación adecuada
Adjuntas,1990-1994,2,77.8804765833591,78.67163302441381,77.22330312827009,79.90759469548065,Estimación adecuada
Adjuntas,1995-1999,1,71.91080703113896,72.2714570707802,70.95574449802746,73.13915918450454,Estimación adecuada
Adjuntas,1995-1999,2,78.53770419818306,78.85871425016752,77.83139418332775,80.22698515854015,Estimación adecuada
Adjuntas,2000-2004,1,74.08070060634158,73.86220172773818,72.69668148718225,74.74806327121485,Estimación adecuada
Adjuntas,2000-2004,2,79.50851081175084,80.21057345820145,79.05010438691998,81.65470078840671,Estimación adecuada
Adjuntas,2005-2009,1,77.13413877724007,76.06635472093296,74.93382084317639,76.93579744069909,< e0 observado
Adjuntas,2005-2009,2,82.23262377887986,82.23231020982473,80.8327101333648,83.66079352363019,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,76.92156404377388,75.87975074722483,78.03473989207808,Estimación adecuada
Adjuntas,2010-2014,2,84.37542750420445,83.78013658892407,82.4043653682401,85.60156702272255,Estimación adecuada
Adjuntas,2015-2019,1,80.07122326396829,79.4649286451376,77.87016975501953,81.05009090183037,Estimación adecuada
Adjuntas,2015-2019,2,84.75780508868195,84.93108532187605,83.33041105648437,86.53822269662797,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489525,79.01027401392327,77.6866239698204,80.08258669473909,< e0 observado
Adjuntas,2020-2024,2,87.03883394524665,86.22237472461555,84.96070185398693,88.32649687652949,Estimación adecuada
Aguada,1980-1984,1,73.2175687853255,72.96809362544565,71.95375240226947,73.97178519257301,Estimación adecuada
Aguada,1980-1984,2,76.66307974738103,77.79578651249733,76.69535310687124,79.08074181041138,> e0 observado
Aguada,1985-1989,1,73.2139670919283,72.89086489667628,71.93849769688266,73.86068582510981,Estimación adecuada
Aguada,1985-1989,2,77.70261010174512,78.17163010616399,76.9295958129676,79.27509129260629,Estimación adecuada
Aguada,1990-1994,1,73.47166304966474,72.97610391217563,71.85549728878405,74.04650290294096,Estimación adecuada
Aguada,1990-1994,2,79.5647230527858,79.28590035812377,78.26863353272279,80.81510817453056,Estimación adecuada
Aguada,1995-1999,1,72.96139718811193,72.68511699864834,71.55863465247388,73.65060506489286,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,78.82729169444255,77.76895518939502,79.9722488875387,Estimación adecuada
Aguada,2000-2004,1,75.7731265619719,75.11153326483624,74.23459180687806,76.10908353775403,Estimación adecuada
Aguada,2000-2004,2,80.35987918975404,80.64253531610653,79.56612023528953,81.73828531163832,Estimación adecuada
Aguada,2005-2009,1,77.6139364553716,76.54680959019755,75.61698319987372,77.64020440699413,Estimación adecuada
Aguada,2005-2009,2,81.48750157025498,81.4689876585249,80.57043921942403,82.65319153207807,Estimación adecuada
Aguada,2010-2014,1,77.30810654500941,76.913032640789,75.63188270024801,78.18531557163654,Estimación adecuada
Aguada,2010-2014,2,83.93649978812951,83.58766418987364,82.51614417943259,84.8530229005207,Estimación adecuada
Aguada,2015-2019,1,80.17632385200217,79.08950589306747,78.00202562409137,80.20084371896925,Estimación adecuada
Aguada,2015-2019,2,84.8851436302622,84.86704345857359,83.64561736027878,86.45698240802164,Estimación adecuada
Aguada,2020-2024,1,78.78968559483442,78.07044530738624,77.02244359970118,79.10691794574483,Estimación adecuada
Aguada,2020-2024,2,83.87729580688905,84.23070296395768,83.32836805182228,85.4677043165699,Estimación adecuada
