region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802463,72.24456791895875,71.51076720763402,72.9679330012215,Estimación adecuada
Adjuntas,1980-1984,2,78.96516925394144,78.96525623519742,78.25010855179107,79.66567034268675,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728885,72.10424871692081,71.35662986843403,72.86682827095792,> e0 observado
Adjuntas,1985-1989,2,78.97855761762072,78.81182839549419,78.13420912328804,79.56620584629914,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038985,72.30681662270322,71.63442519504675,73.03106365134443,> e0 observado
Adjuntas,1990-1994,2,77.88047658335911,79.02601528806656,78.373360831605,79.712992005506493,> e0 observado
Adjuntas,1995-1999,1,71.91080703113897,72.63423788582452,71.89995393513318,73.41779363425096,Estimación adecuada
Adjuntas,1995-1999,2,78.53770419818306,79.33244925060905,78.64195307105788,80.07688348326354,> e0 observado
Adjuntas,2000-2004,1,74.0807006063416,74.21299228374693,73.43791792335102,74.94956944803951,Estimación adecuada
Adjuntas,2000-2004,2,79.50851081175084,80.83508760234166,80.11024815566023,81.53786659828185,> e0 observado
Adjuntas,2005-2009,1,77.13413877724005,75.81896569579143,75.08884007048815,76.55247824154671,< e0 observado
Adjuntas,2005-2009,2,82.23262377887984,82.36442638252478,81.64570571208466,83.06296482551457,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,77.11680108256598,76.44232454853022,77.84250967056653,< e0 observado
Adjuntas,2010-2014,2,84.37542750420445,83.60221016095059,82.97674464356766,84.29678689215771,< e0 observado
Adjuntas,2015-2019,1,80.07122326396828,78.323600539996,77.6546731678833,79.05050479414135,< e0 observado
Adjuntas,2015-2019,2,84.75780508868199,84.75543105869068,84.11832118704778,85.44226838886746,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489524,79.4498935493497,78.78641199442058,80.22083632445975,Estimación adecuada
Adjuntas,2020-2024,2,87.03883394524668,85.83321063857696,85.19701859069443,86.57904675558592,< e0 observado
Aguada,1980-1984,1,73.2175687853255,71.85351840627786,71.1777252454792,72.60050790467429,< e0 observado
Aguada,1980-1984,2,76.66307974738103,78.59514511638531,77.95333780703675,79.30285599059187,> e0 observado
Aguada,1985-1989,1,73.21396709192831,72.38903788317931,71.6520900879652,72.99360175556868,< e0 observado
Aguada,1985-1989,2,77.70261010174512,79.09371459767084,78.41028266067863,79.66891868216602,> e0 observado
Aguada,1990-1994,1,73.47166304966473,72.70957137615285,72.1004362310245,73.35027711196526,< e0 observado
Aguada,1990-1994,2,79.56472305278581,79.40082321072137,78.8264782503569,80.02480108548122,Estimación adecuada
Aguada,1995-1999,1,72.96139718811193,72.73528828502502,72.0672968859378,73.28295467976253,Estimación adecuada
