period,region,sex,e0
1980-1984,Arecibo,1,70.94212467021282
1980-1984,Arecibo,2,77.72138534930697
1985-1989,Arecibo,1,70.74998827398697
1985-1989,Arecibo,2,77.53908919351242
1990-1994,Arecibo,1,71.3415563962251
1990-1994,Arecibo,2,78.10288944186549
1995-1999,Arecibo,1,71.229658551933
1995-1999,Arecibo,2,77.99805405420365
2000-2004,Arecibo,1,72.94713761882123
2000-2004,Arecibo,2,79.62958339677081
2005-2009,Arecibo,1,73.83495494222669
2005-2009,Arecibo,2,80.47421329661175
2010-2014,Arecibo,1,74.96809904203161
2010-2014,Arecibo,2,81.55014174345037
2015-2019,Arecibo,1,77.02590450310865
2015-2019,Arecibo,2,83.51287803603653
2020-2024,Arecibo,1,76.70314214001641
2020-2024,Arecibo,2,83.20933887028524
1980-1984,Arroyo,1,70.51752145689065
1980-1984,Arroyo,2,77.3225032913382
1985-1989,Arroyo,1,70.60913519726996
1985-1989,Arroyo,2,77.40667327304335
1990-1994,Arroyo,1,71.47811295178221
1990-1994,Arroyo,2,78.23005454184056
1995-1999,Arroyo,1,71.18491165198206
1995-1999,Arroyo,2,77.95215600092581
2000-2004,Arroyo,1,73.08895590837842
2000-2004,Arroyo,2,79.76131603158501
2005-2009,Arroyo,1,73.9778252399473
2005-2009,Arroyo,2,80.60697651107944
2010-2014,Arroyo,1,74.89260996723974
2010-2014,Arroyo,2,81.47921205984643
2015-2019,Arroyo,1,76.52855887023061
2015-2019,Arroyo,2,83.03480631293219
2020-2024,Arroyo,1,76.8083765947248
2020-2024,Arroyo,2,83.3059410091437
1980-1984,Barceloneta,1,70.8287504268656
1980-1984,Barceloneta,2,77.61280671637081
1985-1989,Barceloneta,1,71.87712317566525
1985-1989,Barceloneta,2,78.6125198056039
1990-1994,Barceloneta,1,71.80792035500082
1990-1994,Barceloneta,2,78.54379415558888
1995-1999,Barceloneta,1,71.37867105098786
1995-1999,Barceloneta,2,78.13784166676777
2000-2004,Barceloneta,1,73.61073140753696
2000-2004,Barceloneta,2,80.26042949790437
2005-2009,Barceloneta,1,75.05735956086383
2005-2009,Barceloneta,2,81.62118695949397
2010-2014,Barceloneta,1,75.84990170688143
2010-2014,Barceloneta,2,82.38828364053013
2015-2019,Barceloneta,1,77.26146572393164
2015-2019,Barceloneta,2,83.73853942954091
2020-2024,Barceloneta,1,77.03079037661612
2020-2024,Barceloneta,2,83.52925021932963
1980-1984,Barranquitas,1,71.76180690180676
1980-1984,Barranquitas,2,78.50125334321774
1985-1989,Barranquitas,1,71.85561307108874
1985-1989,Barranquitas,2,78.58798955320076
1990-1994,Barranquitas,1,72.18837075997696
1990-1994,Barranquitas,2,78.90750858970611
1995-1999,Barranquitas,1,71.7685394168244
1995-1999,Barranquitas,2,78.50703795723894
2000-2004,Barranquitas,1,74.20084454646354
2000-2004,Barranquitas,2,80.82336373714462
2005-2009,Barranquitas,1,75.39750579933036
2005-2009,Barranquitas,2,81.958897717971
2010-2014,Barranquitas,1,76.00137095108227
2010-2014,Barranquitas,2,82.5358146513497
2015-2019,Barranquitas,1,78.33351538730884
2015-2019,Barranquitas,2,84.76676740309352
2020-2024,Barranquitas,1,78.66912210907
2020-2024,Barranquitas,2,85.08188392587765
1980-1984,Bayamon,1,72.0200343886623
1980-1984,Bayamon,2,78.74859567815149
1985-1989,Bayamon,1,72.22349060078626
1985-1989,Bayamon,2,78.93858293730788
1990-1994,Bayamon,1,72.11051159053628
1990-1994,Bayamon,2,78.83415771690724
1995-1999,Bayamon,1,72.35136475174306
1995-1999,Bayamon,2,79.06196118485414
2000-2004,Bayamon,1,74.18359269480581
2000-2004,Bayamon,2,80.80185712282623
2005-2009,Bayamon,1,75.20013023756188
2005-2009,Bayamon,2,81.77157661222205
2010-2014,Bayamon,1,76.29556135535405
2010-2014,Bayamon,2,82.81459658726666
2015-2019,Bayamon,1,77.64078405688088
2015-2019,Bayamon,2,84.10189185712882
2020-2024,Bayamon,1,77.33773577747421
2020-2024,Bayamon,2,83.81025364846045
1980-1984,Cabo Rojo,1,72.35155791196604
1980-1984,Cabo Rojo,2,79.06211705860962
1985-1989,Cabo Rojo,1,72.95972789330948
1985-1989,Cabo Rojo,2,79.63794711870639
1990-1994,Cabo Rojo,1,73.19811536610858
1990-1994,Cabo Rojo,2,79.86461654564916
1995-1999,Cabo Rojo,1,72.9168120521211
1995-1999,Cabo Rojo,2,79.59543760776423
2000-2004,Cabo Rojo,1,74.64073792856743
2000-2004,Cabo Rojo,2,81.24086063984112
2005-2009,Cabo Rojo,1,75.77032421431227
2005-2009,Cabo Rojo,2,82.31074446752334
2010-2014,Cabo Rojo,1,76.35039398083023
2010-2014,Cabo Rojo,2,82.86841409086668
2015-2019,Cabo Rojo,1,78.19246975047457
2015-2019,Cabo Rojo,2,84.62895261863386
2020-2024,Cabo Rojo,1,78.26681412096536
2020-2024,Cabo Rojo,2,84.70035447763834
1980-1984,Caguas,1,72.1211024158444
1980-1984,Caguas,2,78.84341222724086
1985-1989,Caguas,1,71.80105366763013
1985-1989,Caguas,2,78.54058656823001
1990-1994,Caguas,1,71.34181376431266
1990-1994,Caguas,2,78.1049195754203
1995-1999,Caguas,1,71.83812409871709
1995-1999,Caguas,2,78.57275320080615
2000-2004,Caguas,1,73.94155493660669
2000-2004,Caguas,2,80.57478841727439
2005-2009,Caguas,1,75.48756287178581
2005-2009,Caguas,2,82.0415851274324
2010-2014,Caguas,1,75.57734262883518
2010-2014,Caguas,2,82.12963694329983
2015-2019,Caguas,1,77.68509222883628
2015-2019,Caguas,2,84.1452026761618
2020-2024,Caguas,1,77.00139015209449
2020-2024,Caguas,2,83.49138609622996
1980-1984,Camuy,1,71.50868344528381
1980-1984,Camuy,2,78.26224028708039
1985-1989,Camuy,1,72.18364406257302
1985-1989,Camuy,2,78.90425765885324
1990-1994,Camuy,1,72.03518213964931
1990-1994,Camuy,2,78.76157836138644
1995-1999,Camuy,1,72.74121372288415
1995-1999,Camuy,2,79.4323780752334
2000-2004,Camuy,1,74.39624119582696
2000-2004,Camuy,2,81.00684007574822
2005-2009,Camuy,1,75.22508410263193
2005-2009,Camuy,2,81.79669738621647
2010-2014,Camuy,1,76.21324286636144
2010-2014,Camuy,2,82.73657965464601
2015-2019,Camuy,1,77.53696645526435
2015-2019,Camuy,2,83.99885100435111
2020-2024,Camuy,1,77.54732119328528
2020-2024,Camuy,2,84.01426760981306
1980-1984,Canovanas,1,72.15552694182763
1980-1984,Canovanas,2,78.87393175584545
1985-1989,Canovanas,1,71.58496679376186
1985-1989,Canovanas,2,78.3350016120849
1990-1994,Canovanas,1,70.9783473473901
1990-1994,Canovanas,2,77.75437087591244
1995-1999,Canovanas,1,70.57082292706019
1995-1999,Canovanas,2,77.369175829183
2000-2004,Canovanas,1,72.99559129078037
2000-2004,Canovanas,2,79.67751773185388
2005-2009,Canovanas,1,74.43709196133607
2005-2009,Canovanas,2,81.04806667939576
2010-2014,Canovanas,1,75.21519377002258
2010-2014,Canovanas,2,81.78935098932399
2015-2019,Canovanas,1,76.75564972876182
2015-2019,Canovanas,2,83.25526547519355
2020-2024,Canovanas,1,76.62692299181677
2020-2024,Canovanas,2,83.13671331914023
1980-1984,Carolina,1,73.2584580610763
1980-1984,Carolina,2,79.92647348625435
1985-1989,Carolina,1,72.76417931041914
1985-1989,Carolina,2,79.45389509555282
1990-1994,Carolina,1,72.10113559486469
1990-1994,Carolina,2,78.8233776917449
1995-1999,Carolina,1,72.81816549425199
1995-1999,Carolina,2,79.50774734748761
2000-2004,Carolina,1,74.75623556575394
2000-2004,Carolina,2,81.3490826130339
2005-2009,Carolina,1,75.51218749003966
2005-2009,Carolina,2,82.06589687520838
2010-2014,Carolina,1,76.37900878994121
2010-2014,Carolina,2,82.8929533362242
2015-2019,Carolina,1,78.36981923087606
2015-2019,Carolina,2,84.80076899965754
2020-2024,Carolina,1,78.43425229163931
2020-2024,Carolina,2,84.86290646813273
1980-1984,Catano,1,68.29648685182858
1980-1984,Catano,2,75.21687279544778
1985-1989,Catano,1,69.27863864745467
1985-1989,Catano,2,76.14886922741127
1990-1994,Catano,1,68.95251369981354
1990-1994,Catano,2,75.83803007406624
1995-1999,Catano,1,69.6273295948328
1995-1999,Catano,2,76.47869199944321
2000-2004,Catano,1,72.09531375773673
2000-2004,Catano,2,78.81691275885348
2005-2009,Catano,1,73.1350199874038
2005-2009,Catano,2,79.80815802245426
2010-2014,Catano,1,74.82073407319344
2010-2014,Catano,2,81.40906647100262
2015-2019,Catano,1,76.28432782446453
2015-2019,Catano,2,82.79900597084784
2020-2024,Catano,1,76.24486123737375
2020-2024,Catano,2,82.76931993206806
1980-1984,Cayey,1,71.2511238724937
1980-1984,Cayey,2,78.0177696632794
1985-1989,Cayey,1,71.10425182344935
1985-1989,Cayey,2,77.87643985412014
1990-1994,Cayey,1,71.46604298159411
1990-1994,Cayey,2,78.22233799833295
1995-1999,Cayey,1,71.92098670891737
1995-1999,Cayey,2,78.64979345890809
2000-2004,Cayey,1,74.05828479721822
2000-2004,Cayey,2,80.687714608746
2005-2009,Cayey,1,74.95415281475233
2005-2009,Cayey,2,81.5428907444202
2010-2014,Cayey,1,75.89610534897525
2010-2014,Cayey,2,82.4324257909204
2015-2019,Cayey,1,78.14359791670515
2015-2019,Cayey,2,84.58562037674007
2020-2024,Cayey,1,78.77046706361186
2020-2024,Cayey,2,85.18388748135749
1980-1984,Ceiba,1,71.45548704245101
1980-1984,Ceiba,2,78.21047674293557
1985-1989,Ceiba,1,71.55878221751128
1985-1989,Ceiba,2,78.30880288861864
1990-1994,Ceiba,1,71.91955436371944
1990-1994,Ceiba,2,78.65065293747006
1995-1999,Ceiba,1,72.26774199768536
1995-1999,Ceiba,2,78.98844550748197
2000-2004,Ceiba,1,73.92559687649421
2000-2004,Ceiba,2,80.559050973254
2005-2009,Ceiba,1,75.06070587162596
2005-2009,Ceiba,2,81.63800928604518
2010-2014,Ceiba,1,75.65083366577792
2010-2014,Ceiba,2,82.19875624629309
2015-2019,Ceiba,1,77.45610409398243
2015-2019,Ceiba,2,83.92882135767745
2020-2024,Ceiba,1,76.90204212010246
2020-2024,Ceiba,2,83.39355122046665
1980-1984,Ciales,1,72.74136500095172
1980-1984,Ciales,2,79.432499572959955
1985-1989,Ciales,1,72.98923907945381
1985-1989,Ciales,2,79.66859340514638
1990-1994,Ciales,1,73.04635218879584
1990-1994,Ciales,2,79.72286491362561
1995-1999,Ciales,1,72.85028066355268
1995-1999,Ciales,2,79.5347780686292
2000-2004,Ciales,1,74.38163973017483
2000-2004,Ciales,2,80.992257454660475
2005-2009,Ciales,1,75.75280557848079
2005-2009,Ciales,2,82.29800158310174
2010-2014,Ciales,1,76.94460425581175
2010-2014,Ciales,2,83.43650328372206
2015-2019,Ciales,1,78.60375050768995
2015-2019,Ciales,2,85.0235799936388
2020-2024,Ciales,1,78.58158671886797
2020-2024,Ciales,2,85.00150548727657
1980-1984,Cidra,1,73.54992552485237
1980-1984,Cidra,2,80.19907519631701
1985-1989,Cidra,1,73.22616868715191
1985-1989,Cidra,2,79.8933784764936
1990-1994,Cidra,1,73.73433544365294
1990-1994,Cidra,2,80.37320147679466
1995-1999,Cidra,1,74.18011689088281
1995-1999,Cidra,2,80.79935769830884
2000-2004,Cidra,1,75.87337827332915
2000-2004,Cidra,2,82.41161059209465
2005-2009,Cidra,1,76.45343955237404
2005-2009,Cidra,2,82.96350442929118
2010-2014,Cidra,1,77.65248920611877
2010-2014,Cidra,2,84.11492141967292
2015-2019,Cidra,1,78.80262277461833
2015-2019,Cidra,2,85.21406449287146
2020-2024,Cidra,1,78.70164719380602
2020-2024,Cidra,2,85.11171037001711
1980-1984,Coamo,1,71.87727440606255
1980-1984,Coamo,2,78.61264396408085
1985-1989,Coamo,1,71.89285250553462
1985-1989,Coamo,2,78.62523338231115
1990-1994,Coamo,1,72.43384632661129
1990-1994,Coamo,2,79.14113171906374
1995-1999,Coamo,1,72.34592843623122
1995-1999,Coamo,2,79.05557550545255
2000-2004,Coamo,1,73.8435055295448
2000-2004,Coamo,2,80.48301326390909
2005-2009,Coamo,1,75.56772471749198
2005-2009,Coamo,2,82.11928799836755
2010-2014,Coamo,1,76.20914175047
2010-2014,Coamo,2,82.72971564186254
2015-2019,Coamo,1,77.42608642086599
2015-2019,Coamo,2,83.8936787658875
2020-2024,Coamo,1,78.47900597074599
2020-2024,Coamo,2,84.90691418044653
1980-1984,Comerio,1,72.41634179393158
1980-1984,Comerio,2,79.12488180931118
1985-1989,Comerio,1,72.38419432571169
1985-1989,Comerio,2,79.09203256088688
1990-1994,Comerio,1,72.513065465718185
1990-1994,Comerio,2,79.21295214119688
1995-1999,Comerio,1,72.2676294900517
1995-1999,Comerio,2,78.98795171237953
2000-2004,Comerio,1,74.00072681398873
2000-2004,Comerio,2,80.63025985421288
2005-2009,Comerio,1,75.00817104164825
2005-2009,Comerio,2,81.5921862534271
2010-2014,Comerio,1,76.60400070067863
2010-2014,Comerio,2,83.11091322071042
2015-2019,Comerio,1,77.5818766417885
2015-2019,Comerio,2,84.04824730674771
2020-2024,Comerio,1,77.59276608207142
2020-2024,Comerio,2,84.0544436715704
1980-1984,Corozal,1,72.36792008252075
1980-1984,Corozal,2,79.07608038851103
1985-1989,Corozal,1,72.83085301530821
1985-1989,Corozal,2,79.51354533631593
1990-1994,Corozal,1,72.21351341480312
1990-1994,Corozal,2,78.93250089655322
1995-1999,Corozal,1,72.91931470390807
1995-1999,Corozal,2,79.60051854099272
2000-2004,Corozal,1,75.09562005469904
2000-2004,Corozal,2,81.67578141665463
2005-2009,Corozal,1,75.34390844837657
2005-2009,Corozal,2,81.9108833863061
2010-2014,Corozal,1,76.61818848418841
2010-2014,Corozal,2,83.12184591844147
2015-2019,Corozal,1,77.67463146061546
2015-2019,Corozal,2,84.13561556057007
2020-2024,Corozal,1,78.23355834446527
2020-2024,Corozal,2,84.66393369727344
1980-1984,Culebra,1,73.21896435335212
1980-1984,Culebra,2,79.88719591902678
1985-1989,Culebra,1,73.42217357644749
1985-1989,Culebra,2,80.07540700278489
1990-1994,Culebra,1,73.57551593608136
1990-1994,Culebra,2,80.22366685535617
1995-1999,Culebra,1,73.78740759487239
1995-1999,Culebra,2,80.42476945802838
2000-2004,Culebra,1,75.60620239870464
2000-2004,Culebra,2,82.156382013043455
2005-2009,Culebra,1,76.42155056533589
2005-2009,Culebra,2,82.93393134482005
2010-2014,Culebra,1,77.35739226648612
2010-2014,Culebra,2,83.82786654665203
2015-2019,Culebra,1,78.78205760275294
2015-2019,Culebra,2,85.1952239499816
2020-2024,Culebra,1,78.81382452346269
2020-2024,Culebra,2,85.22611204341102
1980-1984,Dorado,1,72.81826402358888
1980-1984,Dorado,2,79.5078252744937
1985-1989,Dorado,1,72.03572369244607
1985-1989,Dorado,2,78.76163119676295
1990-1994,Dorado,1,72.53782520217278
1990-1994,Dorado,2,79.23665707338108
1995-1999,Dorado,1,72.64551075712504
1995-1999,Dorado,2,79.3423453748449
2000-2004,Dorado,1,74.14718561933482
2000-2004,Dorado,2,80.76905892059797
2005-2009,Dorado,1,75.246525517904
2005-2009,Dorado,2,81.81506956580773
2010-2014,Dorado,1,76.99807505785664
2010-2014,Dorado,2,83.49108232741094
2015-2019,Dorado,1,77.99827465855151
2015-2019,Dorado,2,84.44125844276759
2020-2024,Dorado,1,78.15170018531893
2020-2024,Dorado,2,84.59196138877117
1980-1984,Fajardo,1,70.65943160452464
1980-1984,Fajardo,2,77.451637663584
1985-1989,Fajardo,1,70.71111420310979
1985-1989,Fajardo,2,77.50060251687928
1990-1994,Fajardo,1,70.75516306518676
1990-1994,Fajardo,2,77.54303263634755
1995-1999,Fajardo,1,71.2397175526795
1995-1999,Fajardo,2,78.00717827083778
2000-2004,Fajardo,1,72.77130241201542
2000-2004,Fajardo,2,79.46180487408049
2005-2009,Fajardo,1,73.41094114036422
2005-2009,Fajardo,2,80.06689422896167
2010-2014,Fajardo,1,74.59074990915917
2010-2014,Fajardo,2,81.19365207377231
2015-2019,Fajardo,1,76.37458302608798
2015-2019,Fajardo,2,82.89139556884446
2020-2024,Fajardo,1,76.42389479047723
2020-2024,Fajardo,2,82.93845817451572
1980-1984,Florida,1,71.3269353040942
1980-1984,Florida,2,78.08786673662867
1985-1989,Florida,1,71.07194227557412
1985-1989,Florida,2,77.84299766504314
1990-1994,Florida,1,71.28411568820506
1990-1994,Florida,2,78.0486512296146
1995-1999,Florida,1,71.93831117065514
1995-1999,Florida,2,78.67019376893462
2000-2004,Florida,1,73.92586426216062
2000-2004,Florida,2,80.55853869411469
2005-2009,Florida,1,74.62727911434789
2005-2009,Florida,2,81.22704638176113
2010-2014,Florida,1,76.43224128492857
2010-2014,Florida,2,82.94795514221677
2015-2019,Florida,1,77.32736029382612
2015-2019,Florida,2,83.80300248935602
2020-2024,Florida,1,77.62704926115288
2020-2024,Florida,2,84.09013305885526
1980-1984,Guanica,1,70.14838024139218
1980-1984,Guanica,2,76.96724584666312
1985-1989,Guanica,1,69.8657053442649
1985-1989,Guanica,2,76.70215806555191
1990-1994,Guanica,1,70.00717030325207
1990-1994,Guanica,2,76.832444069574
1995-1999,Guanica,1,70.14538933495919
1995-1999,Guanica,2,76.96457813022161
2000-2004,Guanica,1,72.08552450596459
2000-2004,Guanica,2,78.80834211072701
2005-2009,Guanica,1,73.00764919175798
2005-2009,Guanica,2,79.6841113475256
2010-2014,Guanica,1,74.30355632742878
2010-2014,Guanica,2,80.91910898472341
2015-2019,Guanica,1,74.71911231331774
2015-2019,Guanica,2,81.31560988486254
2020-2024,Guanica,1,75.06069850176364
2020-2024,Guanica,2,81.63800371395897
1980-1984,Guayama,1,70.37135201185454
1980-1984,Guayama,2,77.17921949708888
1985-1989,Guayama,1,70.42092274301929
1985-1989,Guayama,2,77.22697775279607
1990-1994,Guayama,1,70.85827300044998
1990-1994,Guayama,2,77.64095960330737
1995-1999,Guayama,1,71.17373574397159
1995-1999,Guayama,2,77.94313260361434
2000-2004,Guayama,1,72.76339384298477
2000-2004,Guayama,2,79.45368261148766
2005-2009,Guayama,1,73.67742083774178
2005-2009,Guayama,2,80.32481446331646
2010-2014,Guayama,1,75.27734312490782
2010-2014,Guayama,2,81.84705996878192
2015-2019,Guayama,1,76.42397490130851
2015-2019,Guayama,2,82.93929443702835
2020-2024,Guayama,1,75.55729613086866
2020-2024,Guayama,2,82.11277740200616
1980-1984,Guayanilla,1,71.42242353572293
1980-1984,Guayanilla,2,78.18001617065906
1985-1989,Guayanilla,1,70.72661438947348
1985-1989,Guayanilla,2,77.5105823618483
1990-1994,Guayanilla,1,71.76302660884225
1990-1994,Guayanilla,2,78.50402814490786
1995-1999,Guayanilla,1,72.04183901518688
1995-1999,Guayanilla,2,78.7658534193942
2000-2004,Guayanilla,1,73.22606522277077
2000-2004,Guayanilla,2,79.89360864032774
2005-2009,Guayanilla,1,73.23721935582064
2005-2009,Guayanilla,2,79.90501661330212
2010-2014,Guayanilla,1,75.02259703454894
2010-2014,Guayanilla,2,81.60309909587987
2015-2019,Guayanilla,1,76.30177480642108
2015-2019,Guayanilla,2,82.81797068930543
2020-2024,Guayanilla,1,76.04972798382681
2020-2024,Guayanilla,2,82.5829277689266
1980-1984,Guaynabo,1,73.33539881230006
1980-1984,Guaynabo,2,79.99679205916078
1985-1989,Guaynabo,1,73.59478882545217
1985-1989,Guaynabo,2,80.24182411213795
1990-1994,Guaynabo,1,73.2631866120849
1990-1994,Guaynabo,2,79.92714245318105
1995-1999,Guaynabo,1,73.7754677652588
1995-1999,Guaynabo,2,80.41364833364696
2000-2004,Guaynabo,1,75.52158800160032
2000-2004,Guaynabo,2,82.07897288010422
2005-2009,Guaynabo,1,76.1027932486814
2005-2009,Guaynabo,2,82.6297637912318
2010-2014,Guaynabo,1,77.18115806380796
2010-2014,Guaynabo,2,83.66033963636069
2015-2019,Guaynabo,1,78.67224090951215
2015-2019,Guaynabo,2,85.0860625362183
2020-2024,Guaynabo,1,78.07386770264341
2020-2024,Guaynabo,2,84.51822352998958
1980-1984,Gurabo,1,72.20416110006589
1980-1984,Gurabo,2,78.92252639772663
1985-1989,Gurabo,1,72.24300778267497
1985-1989,Gurabo,2,78.95515210061326
1990-1994,Gurabo,1,72.15126249669058
1990-1994,Gurabo,2,78.870015718875635
1995-1999,Gurabo,1,72.99750919893901
1995-1999,Gurabo,2,79.67901768499378
2000-2004,Gurabo,1,74.84200255795206
2000-2004,Gurabo,2,81.4299420251649
2005-2009,Gurabo,1,75.84044768738738
2005-2009,Gurabo,2,82.38193681901328
2010-2014,Gurabo,1,76.82288324719369
2010-2014,Gurabo,2,83.3235489615574
2015-2019,Gurabo,1,78.19031881830283
2015-2019,Gurabo,2,84.62798444311771
2020-2024,Gurabo,1,78.2160974397979
2020-2024,Gurabo,2,84.65375628100504
1980-1984,Hatillo,1,72.06018136730711
1980-1984,Hatillo,2,78.78545826800995
1985-1989,Hatillo,1,72.19351796514054
1985-1989,Hatillo,2,78.91064935729666
1990-1994,Hatillo,1,72.45817074114132
1990-1994,Hatillo,2,79.16401968841899
1995-1999,Hatillo,1,72.3884619291093
1995-1999,Hatillo,2,79.09460181993481
2000-2004,Hatillo,1,74.00418549430526
2000-2004,Hatillo,2,80.63328892452543
2005-2009,Hatillo,1,74.923298649955
2005-2009,Hatillo,2,81.51172299510496
2010-2014,Hatillo,1,76.70334522421909
2010-2014,Hatillo,2,83.20378114954656
2015-2019,Hatillo,1,78.17467682288124
2015-2019,Hatillo,2,84.61265629165031
2020-2024,Hatillo,1,77.98676136945124
2020-2024,Hatillo,2,84.43636292975567
1980-1984,Hormigueros,1,73.53567131551002
1980-1984,Hormigueros,2,80.18426931200715
1985-1989,Hormigueros,1,73.739566593942
1985-1989,Hormigueros,2,80.38247887789419
1990-1994,Hormigueros,1,74.21966509740271
1990-1994,Hormigueros,2,80.83512181503389
1995-1999,Hormigueros,1,74.75651595747159
1995-1999,Hormigueros,2,81.34930678481382
2000-2004,Hormigueros,1,75.95917513909193
2000-2004,Hormigueros,2,82.49472371060698
2005-2009,Hormigueros,1,76.78931903267772
2005-2009,Hormigueros,2,83.28522970986917
2010-2014,Hormigueros,1,77.26282804986576
2010-2014,Hormigueros,2,83.74090089660092
2015-2019,Hormigueros,1,79.04589985105804
2015-2019,Hormigueros,2,85.44840095759211
2020-2024,Hormigueros,1,78.90114044185526
2020-2024,Hormigueros,2,85.30700658272592
1980-1984,Humacao,1,70.52627629464592
1980-1984,Humacao,2,77.32726866502821
1985-1989,Humacao,1,71.83838677518581
1985-1989,Humacao,2,78.57544125463318
1990-1994,Humacao,1,71.58076607135436
1990-1994,Humacao,2,78.32848584223437
1995-1999,Humacao,1,72.00574797675786
1995-1999,Humacao,2,78.73300404400285
2000-2004,Humacao,1,73.83287590127259
2000-2004,Humacao,2,80.47102366438104
2005-2009,Humacao,1,74.44321838633414
