period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,93.58974358974359,24.358974358974358,69.23076923076923,2.564102564102564,3.8461538461538463
1980-1984,2,92.3076923076923,57.692307692307686,34.61538461538461,3.8461538461538463,3.8461538461538463
1985-1989,1,94.87179487179486,42.30769230769231,52.56410256410257,1.282051282051282,3.8461538461538463
1985-1989,2,94.87179487179486,37.17948717948718,57.692307692307686,5.128205128205128,0
1990-1994,1,92.3076923076923,51.28205128205128,41.02564102564102,5.128205128205128,2.564102564102564
1990-1994,2,96.15384615384616,29.48717948717949,66.66666666666666,3.8461538461538463,0
1995-1999,1,92.3076923076923,55.12820512820513,37.17948717948718,5.128205128205128,2.564102564102564
1995-1999,2,97.43589743589743,26.923076923076923,70.51282051282051,0,2.564102564102564
2000-2004,1,88.46153846153845,37.17948717948718,51.28205128205128,3.8461538461538463,7.6923076923076925
2000-2004,2,98.71794871794873,24.358974358974358,74.35897435897436,1.282051282051282,0
2005-2009,1,92.3076923076923,50,42.30769230769231,2.564102564102564,5.128205128205128
2005-2009,2,98.71794871794873,20.51282051282051,78.2051282051282,1.282051282051282,0
2010-2014,1,88.46153846153845,48.717948717948715,39.743589743589745,6.41025641025641,5.128205128205128
2010-2014,2,98.71794871794873,20.51282051282051,78.2051282051282,0,1.282051282051282
2015-2019,1,94.87179487179486,48.717948717948715,46.15384615384615,3.8461538461538463,1.282051282051282
2015-2019,2,97.43589743589743,32.05128205128205,65.38461538461539,1.282051282051282,1.282051282051282
2020-2024,1,84.61538461538461,56.41025641025641,28.205128205128204,12.82051282051282,2.564102564102564
2020-2024,2,97.43589743589743,35.8974358974359,61.53846153846154,2.564102564102564,0
