period,region,sex,e0
1980-1984,Adjuntas,1,72.30126269218172
1985-1989,Adjuntas,1,71.68049218537031
1990-1994,Adjuntas,1,71.54295858701174
1995-1999,Adjuntas,1,72.16427797495791
2000-2004,Adjuntas,1,73.9350747134131
2005-2009,Adjuntas,1,75.90918005505947
2010-2014,Adjuntas,1,76.93105950035704
2015-2019,Adjuntas,1,79.20291361164374
2020-2024,Adjuntas,1,79.01649232779017
1980-1984,Aguada,1,73.11974202829916
1985-1989,Aguada,1,72.9822810665982
1990-1994,Aguada,1,73.00597339021573
1995-1999,Aguada,1,72.79121331850045
2000-2004,Aguada,1,75.20499609490358
2005-2009,Aguada,1,76.66357916693211
2010-2014,Aguada,1,77.05889103498284
2015-2019,Aguada,1,79.16988503783094
2020-2024,Aguada,1,78.18771649007839
1980-1984,Aguadilla,1,71.05204071417475
1985-1989,Aguadilla,1,70.70801571082721
1990-1994,Aguadilla,1,70.78457203263986
1995-1999,Aguadilla,1,70.7230174178588
2000-2004,Aguadilla,1,73.10560048603466
2005-2009,Aguadilla,1,73.99375275922316
2010-2014,Aguadilla,1,75.47900692739763
2015-2019,Aguadilla,1,76.81162869141413
2020-2024,Aguadilla,1,76.52923228906852
1980-1984,Aguas Buenas,1,71.38909028815954
1985-1989,Aguas Buenas,1,71.7064616463205
1990-1994,Aguas Buenas,1,71.56201383674195
1995-1999,Aguas Buenas,1,71.90063042967437
2000-2004,Aguas Buenas,1,74.15332559545034
2005-2009,Aguas Buenas,1,74.95262477179983
2010-2014,Aguas Buenas,1,77.17141859493665
2015-2019,Aguas Buenas,1,77.73883722796305
2020-2024,Aguas Buenas,1,77.83290895409505
1980-1984,Aibonito,1,71.6538623054459
1985-1989,Aibonito,1,71.31199038863052
1990-1994,Aibonito,1,72.10953092933798
1995-1999,Aibonito,1,72.04596006342157
2000-2004,Aibonito,1,73.94345460999882
2005-2009,Aibonito,1,74.88553138934411
2010-2014,Aibonito,1,75.6055902476574
2015-2019,Aibonito,1,77.63420472808656
2020-2024,Aibonito,1,78.9102226394521
1980-1984,Anasco,1,71.78730443176377
1985-1989,Anasco,1,71.49320739841376
1990-1994,Anasco,1,70.90233608555283
1995-1999,Anasco,1,71.41610274480958
2000-2004,Anasco,1,73.9695270168246
2005-2009,Anasco,1,75.7048552080797
2010-2014,Anasco,1,76.116452812923
2015-2019,Anasco,1,77.6575593846113
2020-2024,Anasco,1,77.50488758874371
1980-1984,Arecibo,1,70.86052593504945
1985-1989,Arecibo,1,70.37768301701604
1990-1994,Arecibo,1,70.61763536816476
1995-1999,Arecibo,1,70.4085069169252
2000-2004,Arecibo,1,73.05641393335725
2005-2009,Arecibo,1,73.68359538498383
2010-2014,Arecibo,1,75.4233731084
2015-2019,Arecibo,1,77.18011124515414
2020-2024,Arecibo,1,76.72655663022513
1980-1984,Arroyo,1,69.84553916438809
1985-1989,Arroyo,1,69.52595491146275
1990-1994,Arroyo,1,69.67378376758818
1995-1999,Arroyo,1,69.84375214710344
2000-2004,Arroyo,1,72.28632419209737
2005-2009,Arroyo,1,73.38275695075981
2010-2014,Arroyo,1,74.15057177209358
2015-2019,Arroyo,1,76.1259042622529
2020-2024,Arroyo,1,76.49487036638627
1980-1984,Barceloneta,1,70.5225579149641
1985-1989,Barceloneta,1,71.49862342773945
1990-1994,Barceloneta,1,70.88458609933627
1995-1999,Barceloneta,1,70.47800678850405
2000-2004,Barceloneta,1,73.30204137169285
2005-2009,Barceloneta,1,74.42039956322799
2010-2014,Barceloneta,1,75.34186665573347
2015-2019,Barceloneta,1,77.4026358660455
2020-2024,Barceloneta,1,75.81927933584761
1980-1984,Barranquitas,1,71.43873201118434
1985-1989,Barranquitas,1,71.44139545146699
1990-1994,Barranquitas,1,70.9897895433401
