reg_code	age	include_code	1980	1985	1990	1995	2000	2005	2010	2015	2020
72001	0-4	2	0.00270342698380062	0.00239150350492516	0.00222701830986209	0.00179906002405407	0.00183034209194716	0.00151315842212264	0.00140592439450267	0.00109238600476876	0.00112114038095351
72001	5-9	2	0.000128205077439988	0.000124663423560592	0.000121969232410895	0.000113368105558517	9.83997857807395e-05	9.15196904617705e-05	8.36043567599667e-05	7.47714835691997e-05	7.58435552821349e-05
72001	10-14	2	0.000148156148542496	0.000144166389663059	0.000148333178643844	0.000152523716966541	0.000119877827394975	0.000117393831841684	0.000102080209532695	9.15431785176541e-05	9.26973048087231e-05
72001	15-19	2	0.000549934023724904	0.000491471313944491	0.000460680190733701	0.000472322550008551	0.000396703926359599	0.000354970022470219	0.000343351410748	0.000310349969108805	0.000300783772824953
72001	20-24	2	0.000854618381588142	0.000834938442084717	0.000819768789526485	0.0010029331562795	0.000775299927331632	0.000733049333545402	0.000588865882942269	0.000562058059605459	0.000542353312694651
72001	25-29	2	0.00110745653987256	0.00116650999919914	0.00114548590876189	0.000997742819582688	0.000921768590796976	0.000852623354043545	0.000796881554371295	0.000666615760001218	0.000709771778300982
72001	30-34	2	0.00130708779054229	0.00131985636265446	0.00123480480523098	0.00131790639850461	0.00117395930255057	0.00105886170568691	0.000934954750530352	0.00078087454625019	0.000880370283895394
72001	35-39	2	0.00158914447492269	0.00152563578823352	0.00154373654486701	0.00144710668806302	0.00123511819330043	0.00123058134676994	0.00113592514834059	0.000987130962678191	0.000964139042310647
72001	40-44	2	0.00206057184450292	0.00203372503799094	0.00194733054032981	0.00194961949789544	0.00171753055897839	0.0015500342217358	0.00129766352008842	0.00131009062218992	0.00131672175761826
72001	45-49	2	0.0026788671942181	0.00252341409220169	0.00313366790008434	0.0024094268542965	0.00246460120965528	0.00246930463543385	0.0016951217189453	0.0018561508759798	0.00198366997122032
72001	50-54	2	0.00406273231946998	0.00431743941643593	0.00380505603238164	0.00309467985238623	0.00251972941628739	0.0026119568614518	0.00253751377071752	0.00236248511524325	0.00291654791621106
72001	55-59	2	0.00694619913915868	0.00631475261913841	0.00721600100902624	0.00582908902254553	0.00432395049304538	0.00379083202618958	0.0031693698703253	0.00403207748862874	0.00363569964125699
72001	60-64	2	0.00993148713870675	0.0100749424716893	0.0097179475391231	0.00992345841673627	0.00725813086069951	0.00722550816851061	0.00676071459849596	0.00584751771603896	0.00546540210615984
72001	65-69	2	0.0139284351331681	0.0120448570908986	0.0128791072471987	0.0163764806518878	0.0139029177386465	0.0102183006509106	0.0100257115175475	0.00867393731557631	0.0079883179075815
72001	70-74	2	0.0227535870317823	0.0258685183919154	0.0230495768165032	0.0238838577823192	0.0224477163058712	0.0187595800950915	0.0154038880320943	0.0149680449221768	0.0152048105623588
72001	75-79	2	0.0378833811335878	0.0333839737167705	0.0431744924804422	0.0439900739825715	0.0376774402616	0.0295989997249388	0.0267522520891093	0.025257607888883	0.0170970821911452
72001	80-84	2	0.0672780427666503	0.0726896702351238	0.0683800321917252	0.0658912629064865	0.0662954278704897	0.0521116644561361	0.0482355017416013	0.0352786599116502	0.0358972513436522
72001	85+	2	0.141686591192811	0.131440951003562	0.121848270040169	0.131302537423616	0.113909353146377	0.114497635503025	0.110525783934755	0.101545872385733	0.073491407141976
72003	0-4	2	0.00243441374291707	0.00183759247066585	0.00196785183061794	0.0018899464921351	0.00159749829489024	0.00177532272525227	0.00133730757100952	0.00114452361047537	0.00108786861639825
72003	5-9	2	0.000182276379940712	0.000125747450545354	0.000128973081508116	0.000113950781135354	9.43499077605951e-05	8.82328659596659e-05	8.10102688256539e-05	7.26856704816468e-05	7.40121375515634e-05
72003	10-14	2	0.000171043311999094	0.000151021326739127	0.000140808557072543	0.000131221075386562	0.000114456569727002	0.000112423838899869	9.8506523557727e-05	8.86697383686046e-05	9.03217676283362e-05
72003	15-19	2	0.000468342627374449	0.000484788709484295	0.00041905019848992	0.000442667954993075	0.000392113588671919	0.000338673569388764	0.000301321016962853	0.000290204881523217	0.000284536823335718
72003	20-24	2	0.000875717312928615	0.000883015614728916	0.00076451732286255	0.000801424151031376	0.000741638935301139	0.000558436462445537	0.000593660203422835	0.000503380653664088	0.000567921098242455
72003	25-29	2	0.000956711735555449	0.000874112541754068	0.000917574800305415	0.00101916874057601	0.000818231938284664	0.00068134708866611	0.000735141844867412	0.000653334903312133	0.000757825007935365
72003	30-34	2	0.00116930498355842	0.00109795931086367	0.00112771167073779	0.00101164119342849	0.00102268288357817	0.000849064589647407	0.000802465492390108	0.000732564294971025	0.000713103983551469
72003	35-39	2	0.00148453480204425	0.00142755703639987	0.00153393248842929	0.00144166035620515	0.00117813240220004	0.00113191201346851	0.0010380514734678	0.00107937386186272	0.00117854324504606
72003	40-44	2	0.00191659990395903	0.00222474151973934	0.00196455613505761	0.00190632294879022	0.00162588896223056	0.00141888321292155	0.00122826589950939	0.0011776771020304	0.00137825123721186
72003	45-49	2	0.00299330878698791	0.00258745196406106	0.00237564087688352	0.00190479597151791	0.00180564085866937	0.00183079790289143	0.00182568715166989	0.00160131384258592	0.00231625985777792
72003	50-54	2	0.00493960718915416	0.00408072739041089	0.00346035745203419	0.00403315012217371	0.00286641548252371	0.00278719089169343	0.00235211124421405	0.00203850048297523	0.0028395819944395
72003	55-59	2	0.00664621836380066	0.00602850371652645	0.0051575691051753	0.00580958933633434	0.00342157828641717	0.00412556171162713	0.00340203934291309	0.00295843107699313	0.00385835786767725
72003	60-64	2	0.0124585407281393	0.0100010189655902	0.0104081389615972	0.00854463847654438	0.00762877243852349	0.00767378649944403	0.00652102841793154	0.00497408123826655	0.00527554249050578
72003	65-69	2	0.018164797894763	0.0167583738098809	0.0158111427312466	0.013573469254793	0.0130038208707859	0.0122509078786465	0.00816141056181806	0.00960849283315656	0.00872038642841183
72003	70-74	2	0.0298433889778714	0.0316002473195682	0.0277205581994039	0.0332113081461447	0.028896373283566	0.0207211699373152	0.0155467478031922	0.0144199352280809	0.0179987247247275
72003	75-79	2	0.0419645668517777	0.045526589684273	0.0359167390701614	0.0413360424601909	0.0317559553399248	0.0309356758302854	0.0302997572355186	0.0234128677025932	0.0231642550974184
72003	80-84	2	0.0769737663199913	0.0688148212331912	0.0652275683066637	0.0668847210726782	0.0648406459110729	0.0613682853192371	0.0447070852394967	0.0410264061431111	0.0401706895624385
72003	85+	2	0.162893995892123	0.142647849190221	0.149320542163872	0.151633154590357	0.150425346026334	0.14903797676543	0.135318146438865	0.107884957782709	0.103213941884031
72005	0-4	2	0.00284455601935379	0.0022146892682797	0.00196505474751918	0.00195032445655926	0.00147871145118776	0.00144971272408592	0.00122019955829947	0.00131180431282182	0.00137951505933165
72005	5-9	2	0.000171546458722845	0.000138750035370585	0.00012960694113789	0.000132918710861907	0.000105397456900711	0.000104056346557829	9.58250943923148e-05	8.64277346260751e-05	8.37721414582993e-05
72005	10-14	2	0.000186422823877493	0.000158174099628774	0.0001481515260941	0.00016011721459479	0.000127655250875802	0.000125744538812452	0.000116159082494001	0.00010516494364988	0.0001183377564457
72005	15-19	2	0.000555556245999408	0.000506239936598842	0.000479595002258691	0.000508658823407715	0.000409787213474826	0.000393983940559797	0.000373760121445371	0.000346788938725679	0.000311464891118953
72005	20-24	2	0.000811669548517413	0.000854603481856947	0.00102017545698469	0.000839277220498156	0.000659177352649395	0.000627327758544608	0.000811690194411076	0.00065785336137819	0.000677506431991691
72005	25-29	2	0.00135266522911682	0.00137885158748252	0.00126871451483939	0.00121684837997092	0.000889926779095199	0.000766532567093565	0.000778245003080028	0.000738270201679863	0.000715058016612036
72005	30-34	2	0.00119316251739381	0.00146676626601816	0.00140139466817659	0.00131219779814726	0.00111254506477303	0.00111309217315989	0.00106454800083434	0.000940121241655913	0.000963075370477793
