region,period,sex,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Adjuntas,1980-1984,2,0,1,0.012066999547983058,0.12422905783901685,0.011940809933559345,100000,1194.0809933559358,98954.25856343214,0.9876424652048373,7874796.477661419,78.74796477661418
Adjuntas,1980-1984,2,1,4,3.620009635041904e-4,1.504572302238099,0.0014466969843019762,98805.91900664406,142.9422250580974,394866.97403898655,0.9985393296473052,7775842.219097987,78.69814174366529
Adjuntas,1980-1984,2,5,5,1.743754802353683e-4,2.5,8.714974816971043e-4,98662.97678158597,85.9845358018938,493099.9225684251,0.9991227148202819,7380975.245059,74.80997924275637
Adjuntas,1980-1984,2,10,5,1.7669360233051192e-4,2.5,8.830779261028056e-4,98576.99224578407,87.05116587385419,492667.33331423573,0.9986705251075058,6887875.322490575,69.87305217547002
Adjuntas,1980-1984,2,15,5,3.555690748247337e-4,2.5,0.0017762664106130087,98489.94107991022,174.9443741235009,492012.34446424234,0.9976965838916053,6395207.9891763395,64.93260041639746
Adjuntas,1980-1984,2,20,5,5.671036442023207e-4,2.5,0.0028315038306592545,98314.99670578672,278.3792897836829,490879.03530447435,0.9966036024849697,5903195.644712097,60.04369468045398
Adjuntas,1980-1984,2,25,5,7.94152619794227e-4,2.5,0.003962895239879335,98036.61741600304,388.5088444917492,489211.8149687858,0.9952824441522367,5412316.609407622,55.20709253402027
Adjuntas,1980-1984,2,30,5,0.0010980498307110952,2.5,0.005475218995328161,97648.10857151129,534.6447789086087,486903.93091028486,0.993526549006097,4923104.794438836,50.41679625400492
Adjuntas,1980-1984,2,35,5,0.0015010475244390368,2.5,0.0074771786210479025,97113.46379260268,726.1347152859671,483751.98217479844,0.9914574480733007,4436200.8635285515,45.680595566054414
Adjuntas,1980-1984,2,40,5,0.0019324815704032522,2.5,0.009615951230678306,96387.32907731671,926.8558556628122,479619.50574742653,0.9882802542951573,3952448.8813537527,41.00589692845739
Adjuntas,1980-1984,2,45,5,0.0027880924460025555,2.5,0.013843966583378206,95460.4732216539,1321.551601314044,473998.48710498435,0.9828823935462363,3472829.375606326,36.37976283170742
Adjuntas,1980-1984,2,50,5,0.004129639682381847,2.5,0.020437202703703992,94138.92162033985,1923.9362234629807,465884.76754304185,0.9746113026156414,2998830.8885013415,31.855377530194776
Adjuntas,1980-1984,2,55,5,0.0061828128354242794,2.5,0.0304434980508612,92214.98539687687,2807.346728190023,454056.56016390934,0.9612768674136692,2532946.1209582994,27.467836274732903
Adjuntas,1980-1984,2,60,5,0.009681331689742093,2.5,0.047262742726456045,89407.63866868685,4225.650224178084,436474.067782989,0.9412176771919649,2078889.5607943903,23.251811497874595
Adjuntas,1980-1984,2,65,5,0.014695428877554945,2.5,0.07087335839380082,85181.98844450877,6037.13359572427,410817.10823323316,0.9084586734309944,1642415.4930114013,19.28125326730711
