period,region,sex,e0
1980-1984,Coamo,2,78.80930836769352
1985-1989,Coamo,2,78.90333380762705
1990-1994,Coamo,2,79.80520849389202
1995-1999,Coamo,2,79.70616584742844
2000-2004,Coamo,2,81.18432276243246
2005-2009,Coamo,2,82.19438872738887
2010-2014,Coamo,2,83.09592434652512
2015-2019,Coamo,2,84.38434434992087
2020-2024,Coamo,2,85.01097688790382
1980-1984,Comerio,2,79.00227912752587
1985-1989,Comerio,2,79.11546683533727
1990-1994,Comerio,2,79.6628426172091
1995-1999,Comerio,2,79.65333105941404
2000-2004,Comerio,2,81.19652018496573
2005-2009,Comerio,2,82.1454964739852
2010-2014,Comerio,2,83.3595835836605
2015-2019,Comerio,2,84.7190749773488
2020-2024,Comerio,2,84.79694243649584
1980-1984,Corozal,2,78.85152595573676
1985-1989,Corozal,2,79.19342416214852
1990-1994,Corozal,2,79.58962044587616
1995-1999,Corozal,2,80.31541103688751
2000-2004,Corozal,2,81.87151201154961
2005-2009,Corozal,2,82.23944808896415
2010-2014,Corozal,2,83.24433131724884
2015-2019,Corozal,2,84.37573253662255
2020-2024,Corozal,2,85.10075989619006
1980-1984,Culebra,2,79.20058738993401
1985-1989,Culebra,2,79.6709170205106
1990-1994,Culebra,2,80.14962133096866
1995-1999,Culebra,2,80.4799107638721
2000-2004,Culebra,2,81.80460357662315
2005-2009,Culebra,2,82.69535633509231
2010-2014,Culebra,2,83.5925267888054
2015-2019,Culebra,2,85.08387645417326
2020-2024,Culebra,2,85.09851948675485
1980-1984,Dorado,2,79.05907163879313
1985-1989,Dorado,2,79.25259292968153
1990-1994,Dorado,2,79.9393998003755
1995-1999,Dorado,2,80.04190433236941
2000-2004,Dorado,2,81.22099219249087
2005-2009,Dorado,2,82.11370283711189
2010-2014,Dorado,2,83.3733081210319
2015-2019,Dorado,2,84.40972039052795
2020-2024,Dorado,2,84.95241696675755
1980-1984,Fajardo,2,77.43390443102132
1985-1989,Fajardo,2,77.7487240803373
1990-1994,Fajardo,2,78.61756189495912
1995-1999,Fajardo,2,78.848767933437
2000-2004,Fajardo,2,80.0661204114379
2005-2009,Fajardo,2,80.9472586740177
2010-2014,Fajardo,2,81.77726036534924
2015-2019,Fajardo,2,83.2274723735411
2020-2024,Fajardo,2,83.64310012201334
1980-1984,Florida,2,78.0864430796933
1985-1989,Florida,2,78.04049409466488
1990-1994,Florida,2,78.63936171341436
1995-1999,Florida,2,79.18119524855831
2000-2004,Florida,2,80.68399312396633
2005-2009,Florida,2,81.33594843181535
2010-2014,Florida,2,82.66482869826515
2015-2019,Florida,2,83.95919474311572
2020-2024,Florida,2,84.31911856420895
1980-1984,Guanica,2,76.91039231056324
1985-1989,Guanica,2,76.89792060319333
1990-1994,Guanica,2,77.44925270319484
1995-1999,Guanica,2,77.63961234872009
2000-2004,Guanica,2,79.02697483210416
2005-2009,Guanica,2,80.09835916348932
2010-2014,Guanica,2,80.95521035211178
2015-2019,Guanica,2,82.00652182377812
2020-2024,Guanica,2,82.33793323829882
1980-1984,Guayama,2,77.47116972659899
1985-1989,Guayama,2,77.84439993881992
1990-1994,Guayama,2,78.70756732194211
1995-1999,Guayama,2,79.0025488097909
2000-2004,Guayama,2,80.48610818458928
2005-2009,Guayama,2,80.83382966123109
2010-2014,Guayama,2,82.14530730532596
2015-2019,Guayama,2,83.43455298026377
2020-2024,Guayama,2,82.95662686966773
1980-1984,Guayanilla,2,77.71190923627242
1985-1989,Guayanilla,2,77.83775863970554
1990-1994,Guayanilla,2,78.61121539787582
1995-1999,Guayanilla,2,79.08591723257547
2000-2004,Guayanilla,2,80.08206729254678
2005-2009,Guayanilla,2,80.57301139514448
2010-2014,Guayanilla,2,81.74782511297072
2015-2019,Guayanilla,2,83.438807672754
2020-2024,Guayanilla,2,83.43147674352727
1980-1984,Guaynabo,2,79.98551366134599
1985-1989,Guaynabo,2,80.54836437130368
1990-1994,Guaynabo,2,80.7312707749339
1995-1999,Guaynabo,2,81.33137909173487
2000-2004,Guaynabo,2,82.63924784172193
2005-2009,Guaynabo,2,83.18819421712615
2010-2014,Guaynabo,2,83.97052424595924
2015-2019,Guaynabo,2,85.49243917560352
2020-2024,Guaynabo,2,85.24897468773455
1980-1984,Gurabo,2,78.83759679192946
1985-1989,Gurabo,2,79.26985957936593
1990-1994,Gurabo,2,79.79682100827456
1995-1999,Gurabo,2,80.05384616526061
2000-2004,Gurabo,2,81.72397115022677
2005-2009,Gurabo,2,82.60083215264966
2010-2014,Gurabo,2,83.66029194273888
2015-2019,Gurabo,2,84.94904102722113
2020-2024,Gurabo,2,84.89612127540177
1980-1984,Hatillo,2,78.63927897135451
1985-1989,Hatillo,2,78.90006549908261
1990-1994,Hatillo,2,79.36696410836205
1995-1999,Hatillo,2,79.36645968992825
2000-2004,Hatillo,2,80.86528364047317
2005-2009,Hatillo,2,81.7610065838062
2010-2014,Hatillo,2,83.11601203591808
2015-2019,Hatillo,2,84.32276732833374
2020-2024,Hatillo,2,84.55044581330284
1980-1984,Hormigueros,2,79.73971797922596
1985-1989,Hormigueros,2,80.110539396387
1990-1994,Hormigueros,2,80.794940440932
1995-1999,Hormigueros,2,81.22097948392289
2000-2004,Hormigueros,2,82.52454796813919
2005-2009,Hormigueros,2,83.23037990591142
2010-2014,Hormigueros,2,83.72675675232294
2015-2019,Hormigueros,2,85.46863968751593
2020-2024,Hormigueros,2,85.61398594727272
1980-1984,Humacao,2,77.21518826805391
1985-1989,Humacao,2,78.57603466991192
1990-1994,Humacao,2,78.99336070727622
1995-1999,Humacao,2,79.11376962930738
2000-2004,Humacao,2,80.78035453108552
2005-2009,Humacao,2,81.64119392539162
2010-2014,Humacao,2,82.75808809110868
2015-2019,Humacao,2,83.94275260842673
2020-2024,Humacao,2,84.31848976690515
1980-1984,Isabela,2,77.81375535021746
1985-1989,Isabela,2,78.40373413008693
1990-1994,Isabela,2,78.69278480372589
1995-1999,Isabela,2,79.0819232377412
2000-2004,Isabela,2,80.02964090657669
2005-2009,Isabela,2,81.12051456128385
2010-2014,Isabela,2,82.3535733783597
2015-2019,Isabela,2,83.71829112963214
2020-2024,Isabela,2,83.92200180079459
1980-1984,Jayuya,2,77.71775236236088
1985-1989,Jayuya,2,78.01882861697999
1990-1994,Jayuya,2,78.66947629626385
1995-1999,Jayuya,2,79.11992882925396
2000-2004,Jayuya,2,80.93898201593046
2005-2009,Jayuya,2,81.81495475123438
2010-2014,Jayuya,2,82.92985070388026
2015-2019,Jayuya,2,84.23833147050233
2020-2024,Jayuya,2,84.49247762343072
1980-1984,Juana Diaz,2,77.74455352552685
1985-1989,Juana Diaz,2,78.47170952813516
1990-1994,Juana Diaz,2,78.74451462153306
1995-1999,Juana Diaz,2,78.94491522009235
2000-2004,Juana Diaz,2,80.28509007655765
2005-2009,Juana Diaz,2,81.58142747956106
2010-2014,Juana Diaz,2,82.54353373468132
2015-2019,Juana Diaz,2,84.69647068247701
2020-2024,Juana Diaz,2,84.7853439982361
1980-1984,Juncos,2,77.93817080581896
1985-1989,Juncos,2,78.47084564158341
1990-1994,Juncos,2,79.06442183714069
1995-1999,Juncos,2,79.85643258348576
2000-2004,Juncos,2,80.81175620515363
2005-2009,Juncos,2,81.21569155538285
2010-2014,Juncos,2,82.37477549425472
2015-2019,Juncos,2,83.74707003366855
2020-2024,Juncos,2,83.89039295613193
1980-1984,Lajas,2,78.27845847684975
1985-1989,Lajas,2,78.69055408385346
1990-1994,Lajas,2,79.16170112748728
1995-1999,Lajas,2,79.60893761034997
2000-2004,Lajas,2,80.95130703884885
2005-2009,Lajas,2,81.57887137011984
2010-2014,Lajas,2,82.6650237819937
2015-2019,Lajas,2,83.92779365202254
2020-2024,Lajas,2,84.43097489441877
1980-1984,Lares,2,78.86031806993951
1985-1989,Lares,2,79.40042388629708
1990-1994,Lares,2,79.58568700441276
1995-1999,Lares,2,80.35846126914149
2000-2004,Lares,2,81.20602545774702
2005-2009,Lares,2,82.34097262207717
2010-2014,Lares,2,83.06606345172625
2015-2019,Lares,2,84.65725614438955
2020-2024,Lares,2,85.00537665898266
1980-1984,Las Marias,2,79.65334341868672
1985-1989,Las Marias,2,79.78286561481727
1990-1994,Las Marias,2,80.52596353388033
1995-1999,Las Marias,2,80.98192433491465
2000-2004,Las Marias,2,82.08310183870897
2005-2009,Las Marias,2,82.97487150071855
2010-2014,Las Marias,2,83.97098777702615
2015-2019,Las Marias,2,85.39304978575684
2020-2024,Las Marias,2,85.82244783570903
1980-1984,Las Piedras,2,78.37009250986759
1985-1989,Las Piedras,2,79.18389712134781
1990-1994,Las Piedras,2,79.49780569983116
1995-1999,Las Piedras,2,80.01252898442591
2000-2004,Las Piedras,2,81.0824203975726
2005-2009,Las Piedras,2,82.30391018760348
2010-2014,Las Piedras,2,82.72961145973491
2015-2019,Las Piedras,2,84.38410671117114
2020-2024,Las Piedras,2,84.53134952348238
1980-1984,Loiza,2,79.56714608128753
1985-1989,Loiza,2,80.15847571092739
1990-1994,Loiza,2,80.11814945017069
1995-1999,Loiza,2,80.86407372759885
2000-2004,Loiza,2,82.47085607083733
2005-2009,Loiza,2,82.8984402035365
2010-2014,Loiza,2,83.95753712944565
2015-2019,Loiza,2,85.38713446640769
2020-2024,Loiza,2,85.68302999710966
1980-1984,Luquillo,2,78.15071909043272
1985-1989,Luquillo,2,77.72055956152957
1990-1994,Luquillo,2,78.56999881719959
1995-1999,Luquillo,2,78.80922687531303
2000-2004,Luquillo,2,80.55613293920216
2005-2009,Luquillo,2,81.23524121947332
2010-2014,Luquillo,2,82.5042946416903
2015-2019,Luquillo,2,83.76733432027353
2020-2024,Luquillo,2,83.84016602667104
1980-1984,Manati,2,77.78026586019259
1985-1989,Manati,2,78.34388666966261
1990-1994,Manati,2,78.67919020347232
1995-1999,Manati,2,78.99219897075093
2000-2004,Manati,2,80.51565776895505
2005-2009,Manati,2,81.39130072332499
2010-2014,Manati,2,82.21993869769054
2015-2019,Manati,2,84.3613378196135
2020-2024,Manati,2,83.9960312090463
1980-1984,Maricao,2,78.82419772554375
1985-1989,Maricao,2,79.33148824094837
1990-1994,Maricao,2,79.78846309493262
1995-1999,Maricao,2,80.18973664996105
2000-2004,Maricao,2,81.38835650369634
2005-2009,Maricao,2,82.5344544070038
2010-2014,Maricao,2,83.38551928865661
2015-2019,Maricao,2,84.93825310667324
2020-2024,Maricao,2,85.05056414344894
1980-1984,Maunabo,2,78.86460258385337
1985-1989,Maunabo,2,79.49861060210316
1990-1994,Maunabo,2,80.07374510635623
1995-1999,Maunabo,2,80.0538520938978
2000-2004,Maunabo,2,81.58254946506372
2005-2009,Maunabo,2,82.51127238141092
2010-2014,Maunabo,2,83.20399592366321
2015-2019,Maunabo,2,84.65411871715983
2020-2024,Maunabo,2,84.54931639729202
1980-1984,Mayaguez,2,77.97741533261771
1985-1989,Mayaguez,2,78.72047026118538
1990-1994,Mayaguez,2,79.05889916142736
1995-1999,Mayaguez,2,79.55792757662728
2000-2004,Mayaguez,2,80.886725949695645
2005-2009,Mayaguez,2,81.39847788692467
2010-2014,Mayaguez,2,82.43992749228077
2015-2019,Mayaguez,2,84.44548302320693
2020-2024,Mayaguez,2,84.17801419367619
1980-1984,Moca,2,78.35059176807347
1985-1989,Moca,2,78.75938670969565
1990-1994,Moca,2,79.37148600489373
1995-1999,Moca,2,79.87987506418702
2000-2004,Moca,2,80.9072098941029
2005-2009,Moca,2,82.07671134975921
2010-2014,Moca,2,82.85504299212936
2015-2019,Moca,2,84.46386520401364
2020-2024,Moca,2,84.52700356507019
1980-1984,Morovis,2,78.99541553364249
1985-1989,Morovis,2,79.3669519791141
1990-1994,Morovis,2,79.67101832935707
1995-1999,Morovis,2,80.1779080614498
2000-2004,Morovis,2,81.47396474383295
2005-2009,Morovis,2,82.39695473709925
2010-2014,Morovis,2,83.12257621912794
2015-2019,Morovis,2,84.71424672254639
2020-2024,Morovis,2,85.08295620301203
1980-1984,Naguabo,2,77.4469961212273
1985-1989,Naguabo,2,77.84789925158589
1990-1994,Naguabo,2,78.42772195452397
1995-1999,Naguabo,2,78.57604706955917
2000-2004,Naguabo,2,80.06629938000297
2005-2009,Naguabo,2,80.71039238525587
2010-2014,Naguabo,2,82.14700830567956
2015-2019,Naguabo,2,83.40063490116101
2020-2024,Naguabo,2,83.3015573224805
1980-1984,Naranjito,2,80.08689153290656
1985-1989,Naranjito,2,80.13639153665902
1990-1994,Naranjito,2,80.62980138221391
1995-1999,Naranjito,2,80.70307540125172
2000-2004,Naranjito,2,81.96603552129028
2005-2009,Naranjito,2,82.68865459954917
2010-2014,Naranjito,2,83.81019787185402
2015-2019,Naranjito,2,85.5793361120584
2020-2024,Naranjito,2,85.64887031429424
1980-1984,Orocovis,2,79.20080610233309
1985-1989,Orocovis,2,79.98163547529833
1990-1994,Orocovis,2,80.08173574702656
1995-1999,Orocovis,2,80.33154726513592
2000-2004,Orocovis,2,82.02817470380828
2005-2009,Orocovis,2,82.15577446847229
2010-2014,Orocovis,2,83.61093131924645
2015-2019,Orocovis,2,84.86555246167767
2020-2024,Orocovis,2,85.27467855948362
1980-1984,Patillas,2,77.99294343973517
1985-1989,Patillas,2,79.03079338817416
1990-1994,Patillas,2,79.40319409860926
1995-1999,Patillas,2,79.59810546708525
2000-2004,Patillas,2,80.74854232177229
2005-2009,Patillas,2,81.93447011918195
2010-2014,Patillas,2,82.93015486436184
2015-2019,Patillas,2,84.50341961817615
2020-2024,Patillas,2,84.6918219308953
1980-1984,Penuelas,2,77.83748724446303
1985-1989,Penuelas,2,78.30935711343369
1990-1994,Penuelas,2,78.32358024089214
1995-1999,Penuelas,2,79.1044369430124
2000-2004,Penuelas,2,80.08666061262315
2005-2009,Penuelas,2,81.18251326202522
2010-2014,Penuelas,2,81.87122667284778
2015-2019,Penuelas,2,83.30257652897158
2020-2024,Penuelas,2,83.52056375316475
1980-1984,Ponce,2,78.28558968507946
1985-1989,Ponce,2,78.19793679401711
1990-1994,Ponce,2,78.67978144570986
1995-1999,Ponce,2,79.25497500203245
2000-2004,Ponce,2,80.30459282145578
2005-2009,Ponce,2,81.49063073186898
2010-2014,Ponce,2,82.03099462016276
2015-2019,Ponce,2,83.63857033104286
2020-2024,Ponce,2,83.91509282705333
1980-1984,Puerto Rico,2,78.55918134591083
1985-1989,Puerto Rico,2,79.01823507567488
1990-1994,Puerto Rico,2,79.47505608044551
1995-1999,Puerto Rico,2,79.8136526447394
2000-2004,Puerto Rico,2,81.22489109745399
2005-2009,Puerto Rico,2,82.05935412483336
2010-2014,Puerto Rico,2,82.93636371596635
2015-2019,Puerto Rico,2,84.36115680929501
2020-2024,Puerto Rico,2,84.4174791710668
1980-1984,Quebradillas,2,77.9155331995689
1985-1989,Quebradillas,2,77.68791149546502
1990-1994,Quebradillas,2,78.77999711523464
1995-1999,Quebradillas,2,78.86080666096119
2000-2004,Quebradillas,2,80.39045396643876
2005-2009,Quebradillas,2,81.39112432425655
2010-2014,Quebradillas,2,82.22289064244546
2015-2019,Quebradillas,2,83.45517702790723
2020-2024,Quebradillas,2,83.59575154162239
1980-1984,Rincon,2,79.10871903142751
1985-1989,Rincon,2,79.29941359943167
1990-1994,Rincon,2,79.9776030536704
1995-1999,Rincon,2,80.47204551881828
2000-2004,Rincon,2,82.00439811460417
2005-2009,Rincon,2,82.2705576718481
2010-2014,Rincon,2,83.5270178921309
2015-2019,Rincon,2,85.18869075414281
2020-2024,Rincon,2,85.51620273974875
1980-1984,Rio Grande,2,78.37596137678564
1985-1989,Rio Grande,2,78.78706825143895
1990-1994,Rio Grande,2,79.54755410082215
1995-1999,Rio Grande,2,79.50487247587573
2000-2004,Rio Grande,2,81.19149621437235
2005-2009,Rio Grande,2,82.15724271430116
2010-2014,Rio Grande,2,82.88587412293657
2015-2019,Rio Grande,2,84.43099265816981
2020-2024,Rio Grande,2,84.34326606085963
1980-1984,Sabana Grande,2,77.72758004511489
1985-1989,Sabana Grande,2,78.46353914009873
1990-1994,Sabana Grande,2,78.65345134086866
1995-1999,Sabana Grande,2,78.65185217592347
2000-2004,Sabana Grande,2,80.43402300630028
2005-2009,Sabana Grande,2,81.01240348893562
2010-2014,Sabana Grande,2,82.41976342650877
2015-2019,Sabana Grande,2,83.66464722196034
2020-2024,Sabana Grande,2,84.09531007354487
1980-1984,Salinas,2,77.784391570865
1985-1989,Salinas,2,78.10984069717873
1990-1994,Salinas,2,78.64337378070518
1995-1999,Salinas,2,78.97034749345116
2000-2004,Salinas,2,80.59603804344127
2005-2009,Salinas,2,81.02253034689166
2010-2014,Salinas,2,82.72943981744412
2015-2019,Salinas,2,84.22643016812805
2020-2024,Salinas,2,84.31853650841839
1980-1984,San German,2,77.9117749671578
1985-1989,San German,2,78.48335254140252
1990-1994,San German,2,78.99888925667157
1995-1999,San German,2,79.5178510565797
2000-2004,San German,2,80.65673805579979
2005-2009,San German,2,81.45774974266331
2010-2014,San German,2,82.27895475101941
2015-2019,San German,2,83.63232058348721
2020-2024,San German,2,83.39915952303038
1980-1984,San Juan,2,79.10291362516793
1985-1989,San Juan,2,79.64932911862886
1990-1994,San Juan,2,79.88981614327915
1995-1999,San Juan,2,80.48025649228688
2000-2004,San Juan,2,82.15092822452807
2005-2009,San Juan,2,82.74110216241164
2010-2014,San Juan,2,83.5102509174056
2015-2019,San Juan,2,84.44423270507637
2020-2024,San Juan,2,84.4084681407895
1980-1984,San Lorenzo,2,78.96702457280185
1985-1989,San Lorenzo,2,79.54079107868299
1990-1994,San Lorenzo,2,79.92902686121921
1995-1999,San Lorenzo,2,79.94168939476798
2000-2004,San Lorenzo,2,81.34987808820148
2005-2009,San Lorenzo,2,82.03591942262346
2010-2014,San Lorenzo,2,83.42830128163611
2015-2019,San Lorenzo,2,85.02984712101185
2020-2024,San Lorenzo,2,84.77939023188794
1980-1984,San Sebastian,2,77.72734821596579
1985-1989,San Sebastian,2,78.19703239129784
1990-1994,San Sebastian,2,79.03505532768416
1995-1999,San Sebastian,2,79.31237142934565
2000-2004,San Sebastian,2,80.37110614762874
2005-2009,San Sebastian,2,81.41619335185985
2010-2014,San Sebastian,2,82.34112844385807
2015-2019,San Sebastian,2,83.7708812351289
2020-2024,San Sebastian,2,83.94067901108606
1980-1984,Santa Isabel,2,77.69460512606969
1985-1989,Santa Isabel,2,77.96393969467977
1990-1994,Santa Isabel,2,78.15644171959332
1995-1999,Santa Isabel,2,78.69912167398913
2000-2004,Santa Isabel,2,79.97704467275703
2005-2009,Santa Isabel,2,80.58802998092968
2010-2014,Santa Isabel,2,81.96139542349151
2015-2019,Santa Isabel,2,83.51869433071158
2020-2024,Santa Isabel,2,83.61656822258195
1980-1984,Toa Alta,2,79.57720510203063
1985-1989,Toa Alta,2,80.33599864280563
1990-1994,Toa Alta,2,80.60671226351303
1995-1999,Toa Alta,2,81.28065668434458
2000-2004,Toa Alta,2,82.34085269217772
2005-2009,Toa Alta,2,83.33424721108541
2010-2014,Toa Alta,2,84.3436999529024
2015-2019,Toa Alta,2,85.24171098419428
2020-2024,Toa Alta,2,85.18920006942112
1980-1984,Toa Baja,2,78.90360644922143
1985-1989,Toa Baja,2,79.21929278174304
1990-1994,Toa Baja,2,79.68213436227595
1995-1999,Toa Baja,2,80.34506051153751
2000-2004,Toa Baja,2,81.36334597813499
2005-2009,Toa Baja,2,81.79020838817691
2010-2014,Toa Baja,2,82.95099458402665
2015-2019,Toa Baja,2,84.56438872551898
2020-2024,Toa Baja,2,84.1529391537469
