period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,2,50,29.48717948717949,20.51282051282051,37.17948717948718,12.82051282051282
1985-1989,2,57.692307692307686,38.46153846153847,19.230769230769234,33.33333333333333,8.974358974358974
1990-1994,2,55.12820512820513,39.743589743589745,15.384615384615385,41.02564102564102,3.8461538461538463
1995-1999,2,43.58974358974359,24.358974358974358,19.230769230769234,50,6.41025641025641
2000-2004,2,76.92307692307693,38.46153846153847,38.46153846153847,15.384615384615385,7.6923076923076925
2005-2009,2,67.94871794871796,23.076923076923077,44.871794871794876,12.82051282051282,19.230769230769234
2010-2014,2,53.84615384615385,23.076923076923077,30.76923076923077,10.256410256410255,35.8974358974359
2015-2019,2,41.02564102564102,17.94871794871795,23.076923076923077,6.41025641025641,52.56410256410257
2020-2024,2,42.30769230769231,17.94871794871795,24.358974358974358,15.384615384615385,42.30769230769231
