region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,2,78.96516925394144,78.78400965740971,78.01344749073675,79.4537418186388,Estimación adecuada
Adjuntas,1985-1989,2,78.97855761762072,79.10849776788513,78.4155809391356,79.94867901805813,Estimación adecuada
Adjuntas,1990-1994,2,77.88047658335911,79.48557716042545,78.77403387188518,80.21927164238255,> e0 observado
Adjuntas,1995-1999,2,78.53770419818306,79.68314624080219,78.89852813148568,80.43168416479172,> e0 observado
Adjuntas,2000-2004,2,79.50851081175084,81.07273279165085,80.34564673830951,81.90793074966209,> e0 observado
Adjuntas,2005-2009,2,82.23262377887984,82.21052056851146,81.49734993316312,82.89528217892867,Estimación adecuada
Adjuntas,2010-2014,2,84.37542750420445,83.25255688986867,82.4005755127634,83.96697639638649,< e0 observado
Adjuntas,2015-2019,2,84.75780508868199,84.45929835799066,83.77968365196145,85.15261493548041,Estimación adecuada
Adjuntas,2020-2024,2,87.03883394524668,85.21126484246204,84.59149742016672,85.97384296818873,< e0 observado
Aguada,1980-1984,2,76.66307974738103,77.54992592801062,76.77274446719277,78.37905467100617,> e0 observado
Aguada,1985-1989,2,77.70261010174512,78.28689761700252,77.56333143093445,78.91772855710164,Estimación adecuada
Aguada,1990-1994,2,79.56472305278581,78.95545889012251,78.19731001906311,79.58746919141379,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,78.96193092811025,78.30378499201724,79.68171331588167,Estimación adecuada
Aguada,2000-2004,2,80.35987918975404,80.36746275056477,79.76022080940737,81.14113277929485,Estimación adecuada
Aguada,2005-2009,2,81.487501570255,81.17525990084393,80.54557510905418,81.83998339425078,Estimación adecuada
Aguada,2010-2014,2,83.93649978812951,82.65150989373885,81.98670124664237,83.3000588276513,< e0 observado
Aguada,2015-2019,2,84.88514363026218,84.10191644196783,83.49732695546135,84.71047864483276,< e0 observado
Aguada,2020-2024,2,83.87729580688905,83.88196669795512,83.25415382171425,84.42204423487136,Estimación adecuada
Aguadilla,1980-1984,2,77.48535658677463,77.37438528922094,76.69886970482523,77.9236653247205,Estimación adecuada
Aguadilla,1985-1989,2,77.65780206154783,77.76908176521394,77.17551003209992,78.31065799486016,Estimación adecuada
Aguadilla,1990-1994,2,77.99785568547416,78.332115146549,77.80852208045914,78.89644905205037,Estimación adecuada
Aguadilla,1995-1999,2,78.16686736979354,78.44669770052025,77.94578753636078,78.9464626497736,Estimación adecuada
Aguadilla,2000-2004,2,80.45198774138778,80.21110629880397,79.68250532012777,80.72991068100836,Estimación adecuada
Aguadilla,2005-2009,2,81.18616231865005,80.8153344708937,80.3876401381017,81.38361410254291,Estimación adecuada
Aguadilla,2010-2014,2,81.66758711742574,81.66315752480412,81.20557728781219,82.19906681361047,Estimación adecuada
Aguadilla,2015-2019,2,82.99395073109925,82.84787960575224,82.3337587438792,83.29642852247783,Estimación adecuada
Aguadilla,2020-2024,2,83.20736033493193,83.00296515912613,82.54332398155839,83.53282162004513,Estimación adecuada
Aguas Buenas,1980-1984,2,79.20230439846388,79.35427124557481,78.58238447907141,80.01232088022567,Estimación adecuada
Aguas Buenas,1985-1989,2,78.66666240443578,79.6233611626173,78.87501334540096,80.34536690251764,> e0 observado
Aguas Buenas,1990-1994,2,82.01930667891538,80.56835764426907,79.81272144474988,81.3238834626745,< e0 observado
Aguas Buenas,1995-1999,2,79.29741471606215,80.43724834733933,79.7242120365415,81.09398657528254,> e0 observado
Aguas Buenas,2000-2004,2,81.53307661620572,81.8753637755455,81.23695655468599,82.49825692759966,Estimación adecuada
Aguas Buenas,2005-2009,2,83.74825554704383,82.7171952794319,82.0718695725669,83.44875579077271,< e0 observado
Aguas Buenas,2010-2014,2,83.69043751017024,84.06464671350797,83.38201208420814,84.77374815393006,Estimación adecuada
Aguas Buenas,2015-2019,2,86.87058779798109,85.4838487334679,84.82838516726994,86.20501968214916,< e0 observado
Aguas Buenas,2020-2024,2,86.01372227536957,85.04161645070148,84.46272545510044,85.71933496056897,< e0 observado
Aibonito,1980-1984,2,78.10148160174786,78.71684419588797,77.99947000426704,79.44008958374712,Estimación adecuada
Aibonito,1985-1989,2,79.48839408130232,79.67355535802187,78.97662826983222,80.342378351749,Estimación adecuada
Aibonito,1990-1994,2,79.2040372973333,79.78676677323111,79.0768778988317,80.4791036333923,Estimación adecuada
Aibonito,1995-1999,2,79.65397963842348,79.94558288248277,79.2934319567919,80.66583334768858,Estimación adecuada
Aibonito,2000-2004,2,80.67825254541816,81.06172580425857,80.3201595196561,81.71774247333607,Estimación adecuada
Aibonito,2005-2009,2,81.30587533973025,81.88777919829172,81.16965451205388,82.51790890963028,Estimación adecuada
Aibonito,2010-2014,2,82.83346667872438,83.12928551704121,82.46884835752616,83.77828286399242,Estimación adecuada
Aibonito,2015-2019,2,83.92589167839914,84.69385742444898,84.0375051900458,85.35237037059096,> e0 observado
Aibonito,2020-2024,2,85.54801976071055,84.9879930531672,84.33550097357033,85.63427264749151,Estimación adecuada
Anasco,1980-1984,2,76.47877169471658,77.3315135247273,76.55789113789533,78.08241384089254,> e0 observado
Anasco,1985-1989,2,76.49626365968555,77.76833939756287,77.01240860208031,78.43745127206078,> e0 observado
Anasco,1990-1994,2,77.19464732684078,78.30582048814304,77.61902715325974,79.00425296111098,> e0 observado
Anasco,1995-1999,2,77.85360337047756,78.75469604418711,78.08514915287675,79.44757197296755,> e0 observado
Anasco,2000-2004,2,80.6361937434096,80.40489227173373,79.75193716453319,81.09522931290294,Estimación adecuada
Anasco,2005-2009,2,82.18483587125668,81.17835091836679,80.52477043602842,81.83454217360182,< e0 observado
Anasco,2010-2014,2,83.0792504741019,82.00066936147644,81.38609755465163,82.69594497202691,< e0 observado
Anasco,2015-2019,2,85.54315717152748,83.83021188903699,83.17006288765211,84.49049824487511,< e0 observado
Anasco,2020-2024,2,83.21756305986028,83.933384874925,83.31436055173756,84.4712534437312,> e0 observado
Arecibo,1980-1984,2,77.54900544750468,77.59981768742662,77.07034329786799,78.11598551791349,Estimación adecuada
Arecibo,1985-1989,2,77.07511338664264,77.63919613028082,77.14886516647701,78.12599414057064,> e0 observado
Arecibo,1990-1994,2,77.82525476262934,78.4699147029952,78.00384448143542,78.92543688274105,> e0 observado
Arecibo,1995-1999,2,77.67805190763367,78.49120465301951,78.00847649164781,78.9701149446353,> e0 observado
Arecibo,2000-2004,2,80.17723082421405,79.75555319446565,79.27286807185646,80.21747884554463,Estimación adecuada
Arecibo,2005-2009,2,80.99120726198103,80.64290978609935,80.2430376197101,81.07459579376527,Estimación adecuada
Arecibo,2010-2014,2,81.99729917976788,81.65884332700348,81.24254407798551,82.04811377489857,Estimación adecuada
Arecibo,2015-2019,2,84.62096334942434,83.61377406992034,83.18074174498514,84.00125674315098,< e0 observado
Arecibo,2020-2024,2,83.99392652816302,83.4153430321667,83.02636522631923,83.8174405047865,< e0 observado
Arroyo,1980-1984,2,77.70227943996014,77.90205476998909,77.15351235071387,78.59947710465585,Estimación adecuada
Arroyo,1985-1989,2,76.53547803214356,78.086286864100245,77.31820460696122,78.83398643425289,> e0 observado
Arroyo,1990-1994,2,79.1638940521351,79.07922510102296,78.31184594193411,79.76845695934176,Estimación adecuada
Arroyo,1995-1999,2,77.98473955428868,79.09190740489662,78.34036673700915,79.75750878391484,> e0 observado
Arroyo,2000-2004,2,79.49462438506767,80.48285725222598,79.72772113540752,81.1766575160713,> e0 observado
Arroyo,2005-2009,2,81.55925566302211,81.36575395517508,80.7122523869485,82.03026608538826,Estimación adecuada
Arroyo,2010-2014,2,82.70095569618667,82.36083742012431,81.58864119498452,82.9895120197109,Estimación adecuada
Arroyo,2015-2019,2,83.0866067343545,83.51853004541553,82.77484840535625,84.15799936006034,Estimación adecuada
Arroyo,2020-2024,2,82.07042233229612,83.7237138077316,82.98006485668115,84.33866080327675,> e0 observado
Barceloneta,1980-1984,2,77.15945709054438,78.00711388195889,77.23347484873875,78.75987116304219,> e0 observado
Barceloneta,1985-1989,2,78.86869640220178,78.6337018100109,77.83923244558747,79.29918487631672,Estimación adecuada
Barceloneta,1990-1994,2,79.79778456534827,79.13937868854435,78.48975824219902,79.88882257236901,Estimación adecuada
Barceloneta,1995-1999,2,78.30155980616671,79.07123648162334,78.37361844864478,79.7707842612407,> e0 observado
Barceloneta,2000-2004,2,80.98566728548113,80.89566801797503,80.16666670742657,81.48127057227153,Estimación adecuada
Barceloneta,2005-2009,2,83.11601404161499,81.96481053083383,81.26341642809788,82.65059948971746,< e0 observado
Barceloneta,2010-2014,2,83.08358460781069,82.80454241896206,82.16033218103027,83.47354164699055,Estimación adecuada
Barceloneta,2015-2019,2,85.56404930901091,84.17883688964406,83.46368743147906,84.84345843328208,< e0 observado
Barceloneta,2020-2024,2,84.21378427386206,84.46007328623102,83.75088182049893,85.03171435762971,Estimación adecuada
Barranquitas,1980-1984,2,77.30531169649653,78.68908000692821,77.8461943784566,79.48202170781713,> e0 observado
Barranquitas,1985-1989,2,77.76964050663393,78.97167961763373,78.1514483401741,79.75959639277792,> e0 observado
Barranquitas,1990-1994,2,80.19038720696513,79.793135547921,79.06264915935597,80.49841647244739,Estimación adecuada
Barranquitas,1995-1999,2,77.36809189145215,79.66359635542452,78.88206466264194,80.4294819276191,> e0 observado
Barranquitas,2000-2004,2,80.92303201880848,81.2171400025516,80.50299856939807,81.95747326042766,Estimación adecuada
Barranquitas,2005-2009,2,83.34321773527964,82.4657318978881,81.81093730045077,83.20986520618463,< e0 observado
Barranquitas,2010-2014,2,83.19916348644448,83.1713221291171,82.42206092649943,83.82782064771256,Estimación adecuada
Barranquitas,2015-2019,2,86.1569793140704,84.98134505827323,84.31745464118896,85.6403465023833,< e0 observado
Barranquitas,2020-2024,2,85.89659093832063,85.31366605239631,84.71507029284302,85.89537576300413,< e0 observado
Bayamon,1980-1984,2,78.18054324807127,78.70825023325159,78.31653774498244,79.1460492640714,> e0 observado
Bayamon,1985-1989,2,79.53402783138928,79.5184296435522,79.10787131988121,79.9100641016155,Estimación adecuada
Bayamon,1990-1994,2,79.99809814237119,80.4732322931149,80.13009511786288,80.83981053557002,> e0 observado
Bayamon,1995-1999,2,79.73301230251936,80.06606678314628,79.72522737872004,80.4317053497468,Estimación adecuada
Bayamon,2000-2004,2,81.70891995330638,81.59554730624079,81.25885123682453,81.886034262221,Estimación adecuada
Bayamon,2005-2009,2,82.81400991090649,82.43459448869717,82.12560121779734,82.7442404840912,< e0 observado
Bayamon,2010-2014,2,84.21195413174073,83.15943337427353,82.82571326938884,83.47459517143076,< e0 observado
Bayamon,2015-2019,2,85.53635487807954,84.56391021030129,84.24264835508325,84.86873803452569,< e0 observado
Bayamon,2020-2024,2,85.66531677680673,84.62500398389871,84.31027722311133,84.92159338637593,< e0 observado
Cabo Rojo,1980-1984,2,77.54158683750231,78.53028318404185,77.9610616650948,79.16414788804934,> e0 observado
Cabo Rojo,1985-1989,2,79.23917112625598,79.34654669836152,78.71986192277309,80.05050468574355,Estimación adecuada
Cabo Rojo,1990-1994,2,80.55409901002385,79.92331098744029,79.27782435638505,80.50096797005097,< e0 observado
