region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802463,72.42112121959372,71.32474624080368,73.36873402296823,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728885,71.74691715675456,70.75149529625982,72.63693003536976,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038985,71.59505807776708,70.75779389975116,72.72106867470055,Estimación adecuada
Adjuntas,1995-1999,1,71.91080703113897,72.08805802028274,71.20422331023128,73.35440061158539,Estimación adecuada
Adjuntas,2000-2004,1,74.0807006063416,73.9774512933071,72.7468987513709,75.14258981405939,Estimación adecuada
Adjuntas,2005-2009,1,77.13413877724005,76.05129409259413,74.82593391142387,77.258291167173,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,77.00960135228154,75.85829754502116,78.24386463587955,Estimación adecuada
Adjuntas,2015-2019,1,80.07122326396828,79.22322347105036,78.01471073517479,80.26702729867277,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489524,79.14686890476459,78.09826878128584,80.35122712352424,Estimación adecuada
Aguada,1980-1984,1,73.2175687853255,73.19847415196304,72.32821128746558,74.19866970825234,Estimación adecuada
Aguada,1985-1989,1,73.21396709192831,73.00710328113485,72.09086278152068,73.81412675367486,Estimación adecuada
Aguada,1990-1994,1,73.47166304966473,73.14448507223555,72.18914228686444,74.0386055944019,Estimación adecuada
Aguada,1995-1999,1,72.96139718811193,72.89839192439516,72.00948560558578,73.65931253693283,Estimación adecuada
Aguada,2000-2004,1,75.7731265619719,75.2745545216701,74.29990918992341,76.12130437903954,Estimación adecuada
Aguada,2005-2009,1,77.6139364553716,76.66092700277011,75.76953414208512,77.6717983768475,Estimación adecuada
Aguada,2010-2014,1,77.3081065450094,77.03339547297045,76.27419351325977,78.10460739173988,Estimación adecuada
Aguada,2015-2019,1,80.17632385200217,79.14965096755228,78.36447447949789,80.23962732167485,Estimación adecuada
Aguada,2020-2024,1,78.78968559483442,78.16098269087144,77.43869787167354,79.17278933454182,Estimación adecuada
Aguadilla,1980-1984,1,71.00678071372081,71.05337599237882,70.43121655877698,71.78220962057897,Estimación adecuada
Aguadilla,1985-1989,1,70.58561267446154,70.77578651216788,70.09053107128625,71.3800632335423,Estimación adecuada
Aguadilla,1990-1994,1,70.88482346377512,70.77661243863707,70.11977044123935,71.53288073333135,Estimación adecuada
Aguadilla,1995-1999,1,70.78010378855268,70.71005800791468,70.07243548505386,71.42750786146428,Estimación adecuada
Aguadilla,2000-2004,1,73.78276571753028,73.14162911570955,72.4406147142906,73.81318525481888,Estimación adecuada
Aguadilla,2005-2009,1,74.34368140644376,73.97770541819418,73.27498688476845,74.75885112560337,Estimación adecuada
Aguadilla,2010-2014,1,76.10575530196566,75.53401242091807,74.88037996605888,76.1701279942755,Estimación adecuada
Aguadilla,2015-2019,1,77.5014617746831,76.88005397451674,75.97558806318773,77.50627596505419,Estimación adecuada
Aguadilla,2020-2024,1,76.52156602867669,76.56786957695414,75.7125194537816,77.26092872059156,Estimación adecuada
Aguas Buenas,1980-1984,1,70.9060601893331,71.49904357386757,70.57785809347705,72.38179102988884,Estimación adecuada
