region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,2,78.96516925394144,78.60114818191667,77.59394809661933,79.5814879684314,Estimación adecuada
Adjuntas,1985-1989,2,78.97855761762072,78.90944301172689,77.94530140121623,79.703587124141,Estimación adecuada
Adjuntas,1990-1994,2,77.88047658335911,78.91265242496966,77.78164715819554,79.79822752830025,Estimación adecuada
Adjuntas,1995-1999,2,78.53770419818306,79.10095105084889,78.31876298939119,80.06483508319135,Estimación adecuada
Adjuntas,2000-2004,2,79.50851081175084,80.39265947200086,79.3205882491861,81.34212268977883,Estimación adecuada
Adjuntas,2005-2009,2,82.23262377887984,82.07331471423726,81.00251765292874,83.20112666063687,Estimación adecuada
Adjuntas,2010-2014,2,84.37542750420445,83.20255333153537,82.39644707028135,84.19327253228946,< e0 observado
Adjuntas,2015-2019,2,84.75780508868199,84.6025952749985,83.7152052215103,85.71387355776477,Estimación adecuada
Adjuntas,2020-2024,2,87.03883394524668,85.41356819134629,84.40743004998825,86.66371168670902,< e0 observado
Aguada,1980-1984,2,76.66307974738103,77.52916683953802,76.80524932110316,78.16071926379021,> e0 observado
Aguada,1985-1989,2,77.70261010174512,77.91447311962075,77.09499259734443,78.78925748221627,Estimación adecuada
Aguada,1990-1994,2,79.56472305278581,78.95880674237338,78.07248130814948,79.76109923882925,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,78.48120520541221,77.68185071883798,79.41816979463081,Estimación adecuada
Aguada,2000-2004,2,80.35987918975404,80.20765415137399,79.42645297142644,81.15949093893639,Estimación adecuada
Aguada,2005-2009,2,81.487501570255,81.11335352196522,80.3430218425827,82.0732559009478,Estimación adecuada
Aguada,2010-2014,2,83.93649978812951,82.8997890973567,82.14713333571092,83.71798742678631,< e0 observado
Aguada,2015-2019,2,84.88514363026218,84.44042260243727,83.42270172106284,85.18421979236119,Estimación adecuada
Aguada,2020-2024,2,83.87729580688905,84.06777084112147,83.31912157907975,85.1834671162229,Estimación adecuada
Aguadilla,1980-1984,2,77.48535658677463,77.2344847395292,76.67000259232972,77.95011585441429,Estimación adecuada
Aguadilla,1985-1989,2,77.65780206154783,77.50138835439832,76.8167895061754,78.21169318583912,Estimación adecuada
Aguadilla,1990-1994,2,77.99785568547416,77.93891737409203,77.35477177483071,78.44052042189924,Estimación adecuada
Aguadilla,1995-1999,2,78.16686736979354,78.16191102516024,77.48469625683174,78.8501631842809,Estimación adecuada
Aguadilla,2000-2004,2,80.45198774138778,79.9250650981941,79.1929801166222,80.48517118792752,Estimación adecuada
Aguadilla,2005-2009,2,81.18616231865005,80.74028494612975,80.18274241123169,81.4962672788345,Estimación adecuada
Aguadilla,2010-2014,2,81.66758711742574,81.72451461321246,81.15283997241728,82.4763796804719,Estimación adecuada
Aguadilla,2015-2019,2,82.99395073109925,83.41288974500861,82.69592913187853,84.3037481554305,Estimación adecuada
Aguadilla,2020-2024,2,83.20736033493193,83.44398560375684,82.81558192197312,84.163315660436,Estimación adecuada
Aguas Buenas,1980-1984,2,79.20230439846388,79.21060143567496,78.27046010144737,80.31883308670928,Estimación adecuada
Aguas Buenas,1985-1989,2,78.66666240443578,79.398093748185,78.4386147631622,80.73416058737064,Estimación adecuada
Aguas Buenas,1990-1994,2,82.01930667891538,80.43305128941503,79.47940283425272,81.50143381444727,< e0 observado
Aguas Buenas,1995-1999,2,79.29741471606215,79.78741317877754,78.97963801138818,80.66925054320447,Estimación adecuada
Aguas Buenas,2000-2004,2,81.53307661620572,81.71020076222945,80.68882759764529,82.6940026776206,Estimación adecuada
Aguas Buenas,2005-2009,2,83.74825554704383,83.20557476196487,81.9198806480999,84.4062687849853,Estimación adecuada
Aguas Buenas,2010-2014,2,83.69043751017024,83.98783950342656,82.93575369059688,84.8912796317897,Estimación adecuada
Aguas Buenas,2015-2019,2,86.87058779798109,85.82280497265792,84.76861692720719,87.14172797248058,Estimación adecuada
Aguas Buenas,2020-2024,2,86.01372227536957,85.60059362377001,84.45559407335055,86.91634156950552,Estimación adecuada
Aibonito,1980-1984,2,78.10148160174786,78.66776988927845,77.84855644748356,79.38093463138583,Estimación adecuada
Aibonito,1985-1989,2,79.48839408130232,79.35631383460199,78.3496814891836,80.23158830114988,Estimación adecuada
Aibonito,1990-1994,2,79.2040372973333,79.25364964042897,78.55149314587149,79.88316637768644,Estimación adecuada
Aibonito,1995-1999,2,79.65397963842348,79.63820046484909,78.95229524289101,80.67967870517138,Estimación adecuada
Aibonito,2000-2004,2,80.67825254541816,80.96698017211722,80.04081471184749,81.99596306229536,Estimación adecuada
Aibonito,2005-2009,2,81.30587533973025,81.81811644373025,80.60154882222889,82.5475435928569,Estimación adecuada
Aibonito,2010-2014,2,82.83346667872438,83.18267214822112,82.13352018231775,84.2520775124034,Estimación adecuada
Aibonito,2015-2019,2,83.92589167839914,84.74888376341778,83.88410679517831,85.77283466419385,Estimación adecuada
Aibonito,2020-2024,2,85.54801976071055,85.418654857800135,84.43357169759913,86.2793565105104,Estimación adecuada
Anasco,1980-1984,2,76.47877169471658,77.0558340735522,76.15114646968405,77.99749626167034,Estimación adecuada
Anasco,1985-1989,2,76.49626365968555,77.31712450553452,76.41450722542064,78.17420328094403,Estimación adecuada
Anasco,1990-1994,2,77.19464732684078,77.75419149749315,76.93009753211213,78.56385113216984,Estimación adecuada
Anasco,1995-1999,2,77.85360337047756,78.21161228930364,77.42477829199399,79.00646646132563,Estimación adecuada
Anasco,2000-2004,2,80.6361937434096,80.17912660428179,79.20557838550312,80.92839338655577,Estimación adecuada
Anasco,2005-2009,2,82.18483587125668,81.10212927153509,80.26319573408887,82.1172954647395,< e0 observado
Anasco,2010-2014,2,83.0792504741019,82.28690672479286,81.39457090187882,83.46450963782829,Estimación adecuada
Anasco,2015-2019,2,85.54315717152748,84.23216031687849,83.41827639595054,85.4655657968864,< e0 observado
Anasco,2020-2024,2,83.21756305986028,84.12598509320414,83.30883079333626,85.20235774027547,> e0 observado
Arecibo,1980-1984,2,77.54900544750468,77.27284146821935,76.69372791491844,77.77921046773025,Estimación adecuada
Arecibo,1985-1989,2,77.07511338664264,77.3229344868966,76.76462860010206,77.94023641595538,Estimación adecuada
Arecibo,1990-1994,2,77.82525476262934,78.0869885376306,77.42344592034092,78.73613507708866,Estimación adecuada
Arecibo,1995-1999,2,77.67805190763367,77.94357590444324,77.41749221237224,78.32830344505841,Estimación adecuada
Arecibo,2000-2004,2,80.17723082421405,79.83444205666012,79.29705731211591,80.31266977620461,Estimación adecuada
Arecibo,2005-2009,2,80.99120726198103,80.59602371451741,80.07098694202806,81.0855385462874,Estimación adecuada
Arecibo,2010-2014,2,81.99729917976788,81.71495516397593,81.07583231387676,82.33051332882687,Estimación adecuada
Arecibo,2015-2019,2,84.62096334942434,84.14695057152323,83.51570635712147,84.90290708047121,Estimación adecuada
Arecibo,2020-2024,2,83.99392652816302,83.87194008239504,83.36020434362896,84.30924939332102,Estimación adecuada
