region,period,sex,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Adjuntas,1980-1984,2,0,1,0.012221691852505732,0.12391112338630053,0.012092216999087128,100000,1209.2216999087104,98940.61431935008,0.9874970004811015,7859878.330391654,78.59878330391653
Adjuntas,1980-1984,2,1,4,3.6052271228523015e-4,1.5043259629424852,0.001440794498364403,98790.77830009129,142.33720986390836,394807.8859212006,0.9985425831038417,7760937.716072304,78.55933367077373
Adjuntas,1980-1984,2,5,5,1.7305485829615815e-4,2.5,8.649001035686322e-4,98648.44109022738,85.32104691582208,493028.90283384733,0.9991364809942698,7366129.830151103,74.67051429037565
Adjuntas,1980-1984,2,10,5,1.7250170249455114e-4,2.5,8.621367123460989e-4,98563.12004331156,84.9748842727131,492603.163005876,0.9986685243121942,6873100.927317256,69.73298860970525
Adjuntas,1980-1984,2,15,5,3.6056866103365747e-4,2.5,0.0018012196467776219,98478.14515903885,177.38076983868086,491947.2738705975,0.9977298713133081,6380497.76431138,64.79100265350341
Adjuntas,1980-1984,2,20,5,5.487284979474776e-4,2.5,0.0027398838588513427,98300.76438920017,269.33267766272184,490830.490251844,0.9967259861026562,5888550.490440782,59.903404892421456
Adjuntas,1980-1984,2,25,5,7.63376365820685e-4,2.5,0.0038096114108184757,98031.43171153744,373.4616608671495,489223.50440551934,0.9954997144818919,5397720.000188938,55.06111566412708
Adjuntas,1980-1984,2,30,5,0.001041424549239719,2.5,0.005193600887540501,97657.9700506703,507.19651993055595,487021.8589535251,0.9938838107667053,4908496.495783419,50.26211883409642
Adjuntas,1980-1984,2,35,5,0.0014136975860329888,2.5,0.007043594150047648,97150.77353073974,684.2906201137375,484043.14110341435,0.9918611216864895,4421474.636829894,45.51147125381234
Adjuntas,1980-1984,2,40,5,0.0018569673708345661,2.5,0.009241931939037168,96466.482910626,891.5366694582917,480103.5728794843,0.9887889094342912,3937431.49572648,40.81657563253779
Adjuntas,1980-1984,2,45,5,0.002657259633860724,2.5,0.013198617783655458,95574.94624116771,1261.45718513061,474721.088243012,0.9834691710106335,3457327.9228469958,36.17399809070251
Adjuntas,1980-1984,2,50,5,0.004021551542710254,2.5,0.019907609024094965,94313.4890560371,1877.5560658258473,466873.55511562084,0.9743813290238456,2982606.834603984,31.624392909818496
Adjuntas,1980-1984,2,55,5,0.006389610168319652,2.5,0.0314457358576327,92435.93299021125,2906.7159325640096,454912.87511964625,0.9602649397527011,2515733.279488363,27.215966757805898
Adjuntas,1980-1984,2,60,5,0.00989769962136445,2.5,0.048293511432278204,89529.21705764724,4323.680267496413,436836.88461949513,0.9406958027124153,2060820.4043687165,23.018412001098685
Adjuntas,1980-1984,2,65,5,0.014695483124097294,2.5,0.07087361074390908,85205.53679015083,6038.8240476909705,410930.6238315267,0.907794547200876,1623983.5197492214,19.059600830270725
Adjuntas,1980-1984,2,70,5,0.024440219501167433,2.5,0.11516448431720881,79166.71274245986,9117.193648073997,373040.5795921143,0.8529508039730364,1213052.8959176946,15.322764504115783
Adjuntas,1980-1984,2,75,5,0.04030649686884495,2.5,0.18308381618475705,70049.51909438586,12824.933277707161,318185.26227766136,0.7689346695183092,840012.3163255802,11.991692836516608
