period,sex,cobertura
1980-1984,1,88.46153846153845
1985-1989,1,88.46153846153845
1990-1994,1,85.8974358974359
1995-1999,1,83.33333333333334
2000-2004,1,87.17948717948718
2005-2009,1,84.61538461538461
2010-2014,1,80.76923076923077
2015-2019,1,88.46153846153845
2020-2024,1,80.76923076923077
