period,region,sex,e0
1980-1984,Adjuntas,1,72.2764075929468
1985-1989,Adjuntas,1,71.63683534322679
1990-1994,Adjuntas,1,71.53020682987496
1995-1999,Adjuntas,1,72.144351243646625
2000-2004,Adjuntas,1,73.92322037312447
2005-2009,Adjuntas,1,75.91516288629039
2010-2014,Adjuntas,1,76.94489074473204
2015-2019,Adjuntas,1,79.21446555513036
2020-2024,Adjuntas,1,79.05934748891377
1980-1984,Aguada,1,73.10702049722778
1985-1989,Aguada,1,72.98237396743947
1990-1994,Aguada,1,73.01344805547653
1995-1999,Aguada,1,72.78614058122841
2000-2004,Aguada,1,75.21045699155951
2005-2009,Aguada,1,76.67935739747907
2010-2014,Aguada,1,77.05038941353233
2015-2019,Aguada,1,79.19085115265268
2020-2024,Aguada,1,78.18004185383434
1980-1984,Aguadilla,1,71.04117059382745
1985-1989,Aguadilla,1,70.70635974169298
1990-1994,Aguadilla,1,70.79643929239808
1995-1999,Aguadilla,1,70.7178547960148
2000-2004,Aguadilla,1,73.11677088988046
2005-2009,Aguadilla,1,73.98718416479905
2010-2014,Aguadilla,1,75.48091475102338
2015-2019,Aguadilla,1,76.81186883725572
2020-2024,Aguadilla,1,76.51457536386516
1980-1984,Aguas Buenas,1,71.36144116389897
1985-1989,Aguas Buenas,1,71.69922348422855
1990-1994,Aguas Buenas,1,71.58930003759477
1995-1999,Aguas Buenas,1,71.90946924346751
2000-2004,Aguas Buenas,1,74.16765821881481
2005-2009,Aguas Buenas,1,74.93397400042454
2010-2014,Aguas Buenas,1,77.17296466793819
2015-2019,Aguas Buenas,1,77.72926080828007
2020-2024,Aguas Buenas,1,77.82782339663471
1980-1984,Aibonito,1,71.63512455624306
1985-1989,Aibonito,1,71.30404387901663
1990-1994,Aibonito,1,72.15159981551551
1995-1999,Aibonito,1,72.05190996952962
2000-2004,Aibonito,1,73.96026235698052
2005-2009,Aibonito,1,74.87758851911506
2010-2014,Aibonito,1,75.57097640601464
2015-2019,Aibonito,1,77.63382033576531
2020-2024,Aibonito,1,78.95345813129107
1980-1984,Anasco,1,71.7923591296533
1985-1989,Anasco,1,71.48759568648252
1990-1994,Anasco,1,70.8833229335675
1995-1999,Anasco,1,71.41730196110743
2000-2004,Anasco,1,73.97839768879672
2005-2009,Anasco,1,75.73154120575121
2010-2014,Anasco,1,76.11817821924605
2015-2019,Anasco,1,77.64801224763897
2020-2024,Anasco,1,77.50297203309378
1980-1984,Arecibo,1,70.85529736407445
1985-1989,Arecibo,1,70.37333607778052
1990-1994,Arecibo,1,70.62503621796188
