region,period,sex,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Adjuntas,1980-1984,1,0,1,0.018516995897671498,0.11234026053599142,0.018217557695559765,100000,1821.7557695559808,98382.90074822889,0.9812850458771142,7227797.507360425,72.27797507360425
Adjuntas,1980-1984,1,1,4,4.81184382260628e-4,1.5981104986632784,0.00192251557836386,98178.24423044402,188.74920398944232,392259.6221903282,0.9980750763912215,7129414.606612195,72.61705138949145
Adjuntas,1980-1984,1,5,5,2.0371864465495125e-4,2.5,0.0010180747212688204,97989.49502645458,99.76062783632369,489698.073562682,0.998818238598707,6737154.984421868,68.75384940603087
Adjuntas,1980-1984,1,10,5,2.693041691345939e-4,2.5,0.0013456148964188315,97889.73439861825,131.72188481326157,489119.3672810581,0.9968395062065227,6247456.910859185,63.82136951581483
Adjuntas,1980-1984,1,15,5,9.980476717283825e-4,2.5,0.00497781810920646,97758.01251380499,486.6216050112562,487573.5085564968,0.9940048979301538,5758337.543578127,58.90399564705715
Adjuntas,1980-1984,1,20,5,0.0014084368790589835,2.5,0.007017475218057431,97271.39090879374,682.5995751284354,484650.4556061476,0.9919291157389392,5270764.03502163,54.18616908607535
Adjuntas,1980-1984,1,25,5,0.001834724675875234,2.5,0.009131737817607202,96588.7913336653,882.0235185786005,480738.89787188,0.9898369807977752,4786113.579415483,49.55143876769187
Adjuntas,1980-1984,1,30,5,0.0022533841918262487,2.5,0.011203804767751346,95706.7678150867,1072.2799415527406,475853.13922155165,0.9873865038257597,4305374.681543603,44.98505988481335
Adjuntas,1980-1984,1,35,5,0.0028276812241729847,2.5,0.01403916044488206,94634.48787353396,1328.5887588757905,469850.96747048036,0.9840386596328933,3829521.5423220512,40.466447575007564
Adjuntas,1980-1984,1,40,5,0.003614547952817769,2.5,0.017910890334113066,93305.89911465817,1671.1917265684751,462351.51625686965,0.9774863063566656,3359670.574851571,36.007054288422516
Adjuntas,1980-1984,1,45,5,0.005515094656015489,2.5,0.027200440766298746,91634.7073880897,2492.5044304468465,451942.27586433134,0.9685813173746273,2897319.0585947013,31.618140562440242
Adjuntas,1980-1984,1,50,5,0.007281142292987119,2.5,0.0357548707116386,89142.20295764285,3187.2679417011823,437742.8449339613,0.9559305140884494,2445376.78273037,27.43231265994542
Adjuntas,1980-1984,1,55,5,0.01082364452137966,2.5,0.052692412745568684,85954.93501594166,4529.172913378527,418451.742796262,0.9332489933730297,2007633.9377964088,23.356819912946968
Adjuntas,1980-1984,1,60,5,0.0170123495896045,2.5,0.08159158646666896,81425.76210256314,6643.657109205698,390519.66773980146,0.8986859163426084,1589182.1950001467,19.51694591446903
Adjuntas,1980-1984,1,65,5,0.026164072948916782,2.5,0.12278873142857824,74782.10499335744,9182.399805693101,350954.52545255446,0.8467647398994603,1198662.5272603452,16.028734780423967
Adjuntas,1980-1984,1,70,5,0.04148735703788303,2.5,0.18794357925100488,65599.70518766434,12329.043390780353,297175.9174613708,0.7816730066903027,847708.0018077907,12.922436150935592
Adjuntas,1980-1984,1,75,5,0.058647848772599265,2.5,0.2557423911593545,53270.661796883986,13623.566426576384,232294.39291797896,0.6983536447431953,550532.0843464199,10.334620704461058
Adjuntas,1980-1984,1,80,5,0.08879554620628596,2.5,0.3633238759864299,39647.0953703076,14404.736361543797,162223.6359476785,0.490243801042165,318237.691428441,8.026759298659107
Adjuntas,1980-1984,1,85,NA,0.19040300607557753,6.180644821135637,1,25242.359008763804,25242.359008763804,156014.0554807625,0,156014.0554807625,6.180644821135637
Adjuntas,1980-1984,2,0,1,0.011107551256361198,0.12620098312933853,0.011000780242465202,100000,1100.0780242465262,99038.75290393237,0.9887260494161362,7886223.869889287,78.86223869889287
Adjuntas,1980-1984,2,1,4,2.793554245575116e-4,1.506101730545509,0.0011166437503844359,98899.92197575347,110.43597978772596,395324.27180413576,0.9988406727979421,7787185.1169853555,78.73803094500397
Adjuntas,1980-1984,2,5,5,1.2761198656090987e-4,2.5,6.378564374867286e-4,98789.48599596575,63.01350959853153,493789.8962058324,0.9993104465258493,7391860.845181219,74.82436790371679
Adjuntas,1980-1984,2,10,5,1.4831167192801706e-4,2.5,7.412835071492905e-4,98726.47248636722,73.18430577317486,493449.4016674032,0.998266623131216,6898070.948975387,69.87052991210555
Adjuntas,1980-1984,2,15,5,5.459854741772446e-4,2.5,0.002726206198426341,98653.28818059404,268.949205733079,492594.06788863754,0.996487185687569,6404621.547307984,64.92050762244972
Adjuntas,1980-1984,2,20,5,8.621688900117033e-4,2.5,0.004301572744562307,98384.33897486096,423.20739102603693,490863.6763967397,0.9950728209772302,5912027.479419346,60.09114398715409
Adjuntas,1980-1984,2,25,5,0.0011141925452323991,2.5,0.005555488017825523,97961.13158383493,544.2218927266367,488445.103187358,0.9939424891820308,5421163.803022606,55.33994672553558
Adjuntas,1980-1984,2,30,5,0.001316788240969933,2.5,0.0065623381804763665,97416.90969110829,639.2827058899711,485486.3416908165,0.9927258026610857,4932718.699835248,50.63513834996432
