period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,89.74358974358975,30.76923076923077,58.97435897435898,2.564102564102564,7.6923076923076925
1980-1984,2,91.02564102564102,56.41025641025641,34.61538461538461,5.128205128205128,3.8461538461538463
1985-1989,1,94.87179487179486,34.61538461538461,60.256410256410255,1.282051282051282,3.8461538461538463
1985-1989,2,93.58974358974359,34.61538461538461,58.97435897435898,6.41025641025641,0
1990-1994,1,94.87179487179486,47.43589743589743,47.43589743589743,3.8461538461538463,1.282051282051282
1990-1994,2,97.43589743589743,29.48717948717949,67.94871794871796,2.564102564102564,0
1995-1999,1,94.87179487179486,55.12820512820513,39.743589743589745,2.564102564102564,2.564102564102564
1995-1999,2,98.71794871794873,32.05128205128205,66.66666666666666,0,1.282051282051282
2000-2004,1,92.3076923076923,35.8974358974359,56.41025641025641,3.8461538461538463,3.8461538461538463
2000-2004,2,97.43589743589743,21.794871794871796,75.64102564102564,1.282051282051282,1.282051282051282
2005-2009,1,92.3076923076923,50,42.30769230769231,2.564102564102564,5.128205128205128
2005-2009,2,98.71794871794873,17.94871794871795,80.76923076923077,1.282051282051282,0
2010-2014,1,89.74358974358975,51.28205128205128,38.46153846153847,6.41025641025641,3.8461538461538463
2010-2014,2,98.71794871794873,19.230769230769234,79.48717948717949,0,1.282051282051282
2015-2019,1,92.3076923076923,47.43589743589743,44.871794871794876,6.41025641025641,1.282051282051282
2015-2019,2,97.43589743589743,30.76923076923077,66.66666666666666,1.282051282051282,1.282051282051282
2020-2024,1,84.61538461538461,55.12820512820513,29.48717948717949,14.102564102564102,1.282051282051282
2020-2024,2,96.15384615384616,33.33333333333333,62.82051282051282,2.564102564102564,1.282051282051282
