reg_code	age	include_code	1980	1985	1990	1995	2000	2005	2010	2015	2020
72001	0-4	2	0.00439135116862524	0.00302683277198702	0.00311635909022956	0.00357961371349466	0.00280589709306669	0.00214031501665263	0.00231130099608747	0.00220432126395401	0.00231512727226975
72001	5-9	2	0.000203568578347588	0.000230217378433852	0.000227817458416717	0.000212564210819095	0.000190164714167525	0.000171211404464826	0.000165012788364892	0.000143447146358419	0.000149206799178496
72001	10-14	2	0.000270811358897104	0.000292689328538974	0.000290240518923319	0.000270437032929711	0.000219374457851146	0.000207930885292923	0.000190705898898078	0.000174888005260608	0.000181823635269757
72001	15-19	2	0.00101212809467803	0.000852900226196424	0.000887099030753751	0.000982965998132515	0.000821116599679547	0.00071680215798054	0.000613821351956405	0.000630795493700524	0.000598998315108538
72001	20-24	2	0.00139087773952181	0.00160657350637281	0.00159575269247329	0.00163309218496696	0.0013644540217196	0.00148483116419305	0.00106440571335839	0.00110057608874953	0.00115172263510868
72001	25-29	2	0.00181831004850713	0.00230135691574674	0.00228023505921522	0.0024752310154085	0.0017224361889384	0.00167224301351935	0.00158361563380991	0.00150364627575819	0.00149912006267859
72001	30-34	2	0.00223808291382472	0.00253702720039939	0.00269469172025991	0.00306957654427983	0.00208513382518436	0.00192075113344289	0.00184540071814795	0.00217833064291501	0.00162027634732533
72001	35-39	2	0.00280954083766082	0.00368379550527668	0.00381466557997764	0.00294003377351844	0.00262147094210933	0.00246960452933219	0.00233882191860172	0.00184032172224882	0.00201420321365195
72001	40-44	2	0.00359986565791917	0.00426605026599896	0.00447852393183709	0.00394582279089751	0.00302844614414903	0.00364019468216846	0.00246504656526203	0.002710656320492	0.00263699630215414
72001	45-49	2	0.0055546396641986	0.00557038174869561	0.00546345901664761	0.00471872636085587	0.00385760816827084	0.00413026520715065	0.00374291086093795	0.00327579410215362	0.00406573199277887
72001	50-54	2	0.00727081046158089	0.00837397271602029	0.00768286269121679	0.00665866115054366	0.00544928863304835	0.00582357107259229	0.00492977390370699	0.00450572535437489	0.00520246290532576
72001	55-59	2	0.0108287027216935	0.0124245234982437	0.0106946933298622	0.010558307855246	0.0104059302835361	0.0075307712573811	0.00751637237942897	0.00713490625970184	0.00767412786898658
72001	60-64	2	0.0170779723018617	0.0239253935073143	0.0229579606870112	0.0209356082823574	0.0150285745591804	0.0118341767865446	0.010961624049638	0.0132231486305999	0.00825702531199249
72001	65-69	2	0.0263824259216222	0.0307326590648844	0.0292752984429018	0.0281663425732415	0.020920190567796	0.0191651454167772	0.0171518503791473	0.0133404197652842	0.0107318796260809
72001	70-74	2	0.0418345577500505	0.0387877839175541	0.0360012216419264	0.0355459979089606	0.0338865371417356	0.0334463730484525	0.0269969181175973	0.0203220715895701	0.0230980198830221
72001	75-79	2	0.0586631514429035	0.0611294900831076	0.0657976609220985	0.0528836552248179	0.0633716406957202	0.042737667145797	0.0419124285231591	0.0298066851358683	0.0353585249431917
72001	80-84	2	0.0870789270001734	0.08743474648263	0.0986797031977312	0.107321986537666	0.0885761488303221	0.0674878509377356	0.075177189943774	0.0613220360218801	0.0465113893182236
72001	85+	2	0.189032957858471	0.16623310391833	0.154802958780034	0.153664438276534	0.175166686214011	0.154859986175097	0.122718875043558	0.130069162634582	0.108645029915918
72003	0-4	2	0.00366530355140468	0.00291637675460897	0.00281823520808065	0.00264122613449766	0.00223598254105321	0.00231223202439093	0.00238715221938724	0.00154379442512677	0.00214197338034818
72003	5-9	2	0.000244205856214587	0.000227032216686581	0.000258246551223806	0.000230407043658237	0.000179449899726344	0.000188565282177494	0.000150248635392015	0.000137800884187071	0.000144498375694197
72003	10-14	2	0.000330292998139212	0.00025707192491916	0.00027903270969466	0.000274709144202735	0.000205460279110594	0.00020521585543237	0.000190130889448092	0.000167183112488989	0.000174602329401505
72003	15-19	2	0.000803022803902238	0.000931010659366457	0.000925785454674141	0.000831215334215885	0.000792118983062734	0.000706614782274126	0.000591718414284325	0.000566281275135945	0.000549470949559931
72003	20-24	2	0.00131938702816285	0.00197316817013126	0.00168822356336023	0.00150175578857749	0.00131449533181413	0.00125698524955744	0.00111865766706061	0.00121029423058719	0.00114818956645314
72003	25-29	2	0.00202933607603816	0.00168980218343956	0.00210992859786179	0.0023265825657913	0.00165312029882604	0.00138385652902443	0.00172035852691662	0.00140062773299794	0.00135337232977467
72003	30-34	2	0.00234458001398719	0.00236364005709725	0.00219124974171875	0.00239444737316025	0.0020601728032008	0.00156557853368703	0.00150374555634171	0.00152819619117088	0.00170287118744674
72003	35-39	2	0.00251594671768016	0.00302274167763472	0.00347543423286576	0.0031713390840559	0.00297208490948333	0.00196913698367694	0.00216980760266377	0.00189620051287221	0.00228890411475966
72003	40-44	2	0.00330527236766825	0.00360524988358234	0.00463990313888658	0.00467119173587952	0.00321312531583475	0.00294516237720165	0.00283514828466193	0.002330343466916	0.00291998764708359
72003	45-49	2	0.00510351494552432	0.00526355904595876	0.00463551845869903	0.00501598321528292	0.00389856285430499	0.0033093600724906	0.00338046140882804	0.00395938876784283	0.00315887038268325
72003	50-54	2	0.00854182409820534	0.0074276183189273	0.00980223646829785	0.00777928755559183	0.00637848660718896	0.00646375164337017	0.00567203864067816	0.00444873236784487	0.00555115390694383
72003	55-59	2	0.00958004326867449	0.0110998923359185	0.0105305298078317	0.0116120843652208	0.0082140542730837	0.00813915933958252	0.0079567556994901	0.00716774612935004	0.00610793206077115
72003	60-64	2	0.017825149638301	0.016368896821277	0.0171429425184102	0.0165448878042864	0.0142972785477189	0.0102644496333161	0.0129317613583736	0.00878512558313974	0.0127671830330588
72003	65-69	2	0.0257426905993415	0.0222319423889401	0.0243979518981535	0.0252586322800913	0.0215230424692439	0.0216587137085016	0.0176746150650998	0.0145317997723298	0.0192704910123535
72003	70-74	2	0.0445824543305345	0.0367002902686207	0.0328105558488179	0.0387632776880308	0.0351715699011332	0.0276767688546646	0.0250948740779631	0.0239292715404767	0.021360336376879
72003	75-79	2	0.0502832471620794	0.0580240211851753	0.0512301138192483	0.0593161645216213	0.051173606096695	0.0404885424713065	0.0440855598237025	0.031478211677784	0.0404215317759046
72003	80-84	2	0.0841561793715082	0.0959347712757571	0.0912199159399509	0.0821714965708792	0.0682942871897763	0.069942334933921	0.0706326606307641	0.0577168646440659	0.0609357480240425
72003	85+	2	0.173844512463853	0.173753921919241	0.181170881390545	0.150905477151697	0.17487853710919	0.177348561335221	0.141539180919546	0.124073598346095	0.116850475045334
72005	0-4	2	0.00494306789089238	0.00362341050147642	0.00388887098558661	0.00276521897698692	0.00223958451659868	0.00234590933938807	0.00216115823570131	0.0016596662327954	0.00198452025707149
72005	5-9	2	0.000248070894648121	0.000222599052649294	0.000220882983560154	0.000227117717201362	0.000214528899571246	0.000178547852893481	0.00017389304755193	0.000153911134630706	0.000170377223353736
72005	10-14	2	0.000344287859583974	0.000311162760675757	0.000352366485127021	0.000296089626975346	0.000224724725491295	0.000224301091800311	0.00019903223852632	0.000194298224318966	0.000194412053256911
72005	15-19	2	0.000848804060606527	0.000880161353974133	0.00116852327093558	0.00119365052660954	0.000934421631572801	0.00084961106051119	0.000634313354759909	0.000612645713845357	0.000702678704783788
72005	20-24	2	0.00196500193062275	0.0017546769569054	0.00187153069983262	0.00209634300473159	0.00147135566970757	0.00137077207627777	0.00152915281854122	0.00132934649688446	0.00125542823471705
72005	25-29	2	0.00252211984434181	0.00319377217207328	0.00249603774060948	0.00252042949896276	0.0016027913627806	0.00222472545704756	0.00151359781050128	0.00144944765727129	0.00176883381416174
72005	30-34	2	0.00266293967121441	0.00294545055671559	0.00304962486752668	0.00367082807811623	0.00197112407226888	0.00188148104079208	0.00184110932898978	0.00211550931993593	0.00311612262397204
72005	35-39	2	0.00319048904043326	0.00467098137746421	0.00460837431131579	0.0042545128997596	0.00330062436019473	0.00325761464045361	0.00271771862399774	0.0027690076556855	0.00288838439531676
72005	40-44	2	0.00479143669029784	0.00584834817981601	0.00469133721930783	0.00576443582794743	0.00342308685369728	0.00449122352910221	0.00317050262729593	0.00283002085523892	0.00433708186914041
72005	45-49	2	0.0062665348574298	0.00637479105118996	0.00656595990096834	0.00688974386958162	0.00538235903738792	0.00558881223550122	0.00467520340227119	0.00408168439388666	0.00495362401513097
72005	50-54	2	0.00803346531555293	0.00822081135000727	0.00830143866069861	0.00852826753099556	0.00743046490959537	0.0074937168540126	0.00699670955924485	0.00649957359094206	0.00767903592415708
72005	55-59	2	0.0125327403173174	0.0137454415673039	0.0129983421249201	0.0126840418215944	0.011783372036649	0.00971777600826445	0.00942489178854935	0.0120090878797978	0.00890547495848518
72005	60-64	2	0.0177837029150758	0.0185951562621754	0.0213416992931029	0.0177057110217748	0.0165524129025091	0.0158164870387404	0.0146246896452771	0.0133566848287053	0.0124292685004361
72005	65-69	2	0.0275408466889669	0.0270479621581669	0.0265756541758063	0.0278902373035716	0.0240434390570743	0.0202357178379354	0.021033062175129	0.0207106739479766	0.0170085488872443
72005	70-74	2	0.0444107848622263	0.0404846794967016	0.042608157460262	0.0371660905350116	0.0353427061412864	0.0322616882508013	0.0273338781236376	0.0279320730105378	0.0244347395649055
72005	75-79	2	0.0557103001173841	0.0596077817662238	0.0548500575759002	0.0626877774821817	0.0550533535593531	0.0514936598643296	0.046080863565847	0.0359808504910921	0.0364351447829297
72005	80-84	2	0.0856853406668214	0.0908614821545932	0.0908297616720216	0.0990928532131682	0.0945838400039917	0.0764061542551198	0.0718638780324901	0.0583187820598684	0.0630669599410815
72005	85+	2	0.194566008576476	0.160870922230484	0.150563519412953	0.16205753931129	0.169121400792552	0.178220088228327	0.14119447788535	0.118452500023346	0.124708683874853
72007	0-4	2	0.0040523023332387	0.00340143069172354	0.00302366807583991	0.00303966730680209	0.00258576011297013	0.00266252002208591	0.00228502457221727	0.00210192732428687	0.00225392389720554
72007	5-9	2	0.000214971594782399	0.000242421636923644	0.000239286745289693	0.000212910491682066	0.00019054858983681	0.00018060793892451	0.000165822205886718	0.000152642887247907	0.000151709666353087
72007	10-14	2	0.000300923785632429	0.000278163135167457	0.000274221652092993	0.00029719086477942	0.000242558059321281	0.000229544095966953	0.000191310470151523	0.000176078974209915	0.000184368728934805
72007	15-19	2	0.000859180671335314	0.000925086984942886	0.000883759603843642	0.00105277977221507	0.000828512858306425	0.000703812255330242	0.000748966313065125	0.000564127314789909	0.000624654511179979
