region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802462,72.38693258087596,71.07095855602844,73.38761801900134,Estimación adecuada
Adjuntas,1980-1984,2,78.96516925394144,79.04000932659132,77.60667410956476,80.63325181287652,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728887,71.59115368405007,70.26909726704994,72.66994803391427,Estimación adecuada
Adjuntas,1985-1989,2,78.97855761762072,79.0398508293881,78.00676276589525,80.5031158908742,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038988,71.70643619184497,70.55096015674005,72.59641097367168,Estimación adecuada
Adjuntas,1990-1994,2,77.8804765833591,78.82956324319605,77.36618526498904,80.31473164735118,Estimación adecuada
Adjuntas,1995-1999,1,71.91080703113896,72.02959924130671,70.66468965001556,73.5656099332323,Estimación adecuada
Adjuntas,1995-1999,2,78.53770419818306,79.02272791584693,78.07341840508396,80.69720451713513,Estimación adecuada
Adjuntas,2000-2004,1,74.08070060634158,73.93321249026444,72.81835802086692,75.16992756852937,Estimación adecuada
Adjuntas,2000-2004,2,79.50851081175084,80.29340741810604,78.95899037885678,81.39674717401019,Estimación adecuada
Adjuntas,2005-2009,1,77.13413877724007,76.00525351587635,74.89090667087964,77.15993160114672,Estimación adecuada
Adjuntas,2005-2009,2,82.23262377887986,82.33035720839385,80.88491730256035,83.99840145088328,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,76.99794051109882,75.8653531025753,77.97426941700058,< e0 observado
Adjuntas,2010-2014,2,84.37542750420445,83.65757969581095,82.14714241583846,85.66948053832074,Estimación adecuada
Adjuntas,2015-2019,1,80.07122326396829,79.34130317857813,77.81091730765539,80.81869602778104,Estimación adecuada
Adjuntas,2015-2019,2,84.75780508868195,84.98617927682034,83.51565695371559,86.54345260453795,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489525,79.0171287623941,77.65717352054133,80.20382532550025,Estimación adecuada
Adjuntas,2020-2024,2,87.03883394524665,86.37483828091558,84.6527679063663,88.77764330692028,Estimación adecuada
Aguada,1980-1984,1,73.2175687853255,72.93502593498351,71.931300671933,73.8079842146339,Estimación adecuada
Aguada,1980-1984,2,76.66307974738103,77.97813200783683,76.70844874526165,79.25217159874471,> e0 observado
Aguada,1985-1989,1,73.2139670919283,72.83526853304514,72.04523313373666,73.65115651880674,Estimación adecuada
Aguada,1985-1989,2,77.70261010174512,78.22307967501209,77.183785019562407,79.51527871320573,Estimación adecuada
Aguada,1990-1994,1,73.47166304966474,72.97336865791574,71.80911368377355,73.82953822032904,Estimación adecuada
Aguada,1990-1994,2,79.5647230527858,79.53191412774493,78.1275564876344,80.91036696232128,Estimación adecuada
Aguada,1995-1999,1,72.96139718811193,72.67328592402487,71.72863798514061,73.55843932869921,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,78.78006848315587,77.53409346015698,79.93019498552493,Estimación adecuada
Aguada,2000-2004,1,75.7731265619719,75.19420547675503,74.3622216504543,76.22643028871298,Estimación adecuada
Aguada,2000-2004,2,80.35987918975404,80.68428867689802,79.52405552416377,81.5045096909476,Estimación adecuada
Aguada,2005-2009,1,77.6139364553716,76.38574062427445,75.54682032972735,77.67632165933193,Estimación adecuada
Aguada,2005-2009,2,81.48750157025498,81.72416312792953,80.65769871943856,82.58989482652412,Estimación adecuada
Aguada,2010-2014,1,77.30810654500941,77.08195599141172,75.96081460072011,78.09633445203211,Estimación adecuada
Aguada,2010-2014,2,83.93649978812951,83.52939143509496,82.55781840439067,84.94254239626514,Estimación adecuada
Aguada,2015-2019,1,80.17632385200217,78.97276678082544,77.90991086215031,80.24784862969584,Estimación adecuada
Aguada,2015-2019,2,84.8851436302622,84.98207157421584,83.89566174158551,86.50167075432712,Estimación adecuada
Aguada,2020-2024,1,78.78968559483442,78.16050719436899,77.25183078165917,79.11877147435263,Estimación adecuada
Aguada,2020-2024,2,83.87729580688905,84.27059694953581,82.97665109923906,85.658755178508045,Estimación adecuada
Aguadilla,1980-1984,1,71.00678071372083,71.0305512399202,69.96462869607888,72.08505550351381,Estimación adecuada
Aguadilla,1980-1984,2,77.48535658677463,77.44379416256652,76.63292537285565,78.4437351346454,Estimación adecuada
Aguadilla,1985-1989,1,70.58561267446154,70.55495745879196,69.75034858793519,71.60805850367774,Estimación adecuada
Aguadilla,1985-1989,2,77.65780206154781,77.62864254489895,76.66565192862701,78.57114445910219,Estimación adecuada
Aguadilla,1990-1994,1,70.88482346377515,70.62808622435936,69.79885836617666,71.47971026212625,Estimación adecuada
Aguadilla,1990-1994,2,77.99785568547415,77.84698486435767,77.1039896586789,79.01593625054602,Estimación adecuada
Aguadilla,1995-1999,1,70.78010378855268,70.64843996985077,69.92343527910184,71.48420296926429,Estimación adecuada
Aguadilla,1995-1999,2,78.16686736979355,78.08668061604881,77.12656066392378,79.09669375015051,Estimación adecuada
Aguadilla,2000-2004,1,73.78276571753031,73.40441903890233,72.43510955405831,74.15137643142197,Estimación adecuada
Aguadilla,2000-2004,2,80.4519877413878,80.0220460661968,79.17108775455276,80.95609946827055,Estimación adecuada
Aguadilla,2005-2009,1,74.34368140644379,74.057166402125,73.24784653806145,74.94559260688933,Estimación adecuada
Aguadilla,2005-2009,2,81.18616231865003,80.89557437948886,80.06869281336544,81.89158988858557,Estimación adecuada
Aguadilla,2010-2014,1,76.10575530196566,75.54575406074915,74.75722675518153,76.48095350336877,Estimación adecuada
Aguadilla,2010-2014,2,81.66758711742574,81.76938179201258,81.01736489239123,83.0358154891232,Estimación adecuada
Aguadilla,2015-2019,1,77.50146177468308,76.77608069134388,75.95434674610044,78.02482395961843,Estimación adecuada
Aguadilla,2015-2019,2,82.99395073109926,83.68928763613351,82.47387841574016,84.74710136591031,Estimación adecuada
Aguadilla,2020-2024,1,76.52156602867667,76.44276542721764,75.49774458838768,77.26386582109174,Estimación adecuada
Aguadilla,2020-2024,2,83.20736033493193,83.45503361680716,82.44886359591956,84.60224517613442,Estimación adecuada
Aguas Buenas,1980-1984,1,70.9060601893331,71.74590422811465,70.38119538205814,73.00141812867938,Estimación adecuada
Aguas Buenas,1980-1984,2,79.20230439846388,78.80344167110087,77.71786708236462,80.17062402215595,Estimación adecuada
Aguas Buenas,1985-1989,1,71.73217429810381,72.03241708517284,70.94214970299502,73.22309169849763,Estimación adecuada
Aguas Buenas,1985-1989,2,78.6666624044358,78.98324307891099,77.97204513606275,80.39429070073061,Estimación adecuada
Aguas Buenas,1990-1994,1,71.9040754109389,71.78259232527029,70.87364470829452,72.71275010716221,Estimación adecuada
Aguas Buenas,1990-1994,2,82.01930667891537,80.66303831540418,78.91141910401635,82.46537184497573,Estimación adecuada
Aguas Buenas,1995-1999,1,72.03242058667274,72.13953795477201,71.00945718364132,73.38086943323036,Estimación adecuada
Aguas Buenas,1995-1999,2,79.29741471606214,79.39598247158798,78.20274014014986,80.48133566887648,Estimación adecuada
Aguas Buenas,2000-2004,1,74.50847723417229,74.45310139919418,73.135207321166,75.72741354070591,Estimación adecuada
Aguas Buenas,2000-2004,2,81.5330766162057,81.54856132182317,79.86350392361149,82.9029071264517,Estimación adecuada
Aguas Buenas,2005-2009,1,74.76751879253901,75.1692394377334,74.05094708074606,76.17107167283748,Estimación adecuada
Aguas Buenas,2005-2009,2,83.74825554704381,83.54775674218777,82.25284286869956,85.26987346579352,Estimación adecuada
Aguas Buenas,2010-2014,1,77.07874986678003,77.29308892158251,76.14212867862229,79.00807548235656,Estimación adecuada
Aguas Buenas,2010-2014,2,83.69043751017023,83.87128667485675,82.85988843493294,85.5776273289406,Estimación adecuada
Aguas Buenas,2015-2019,1,77.12363910638712,78.04700169176002,76.75877936390282,79.21291009908182,Estimación adecuada
Aguas Buenas,2015-2019,2,86.87058779798112,85.86963437843919,84.48747115006778,88.2772773196437,Estimación adecuada
Aguas Buenas,2020-2024,1,77.7129141285506,77.9437205940308,76.7254995418628,79.4708485022799,Estimación adecuada
Aguas Buenas,2020-2024,2,86.01372227536956,85.53864762163342,84.13091509986357,87.44937407924371,Estimación adecuada
Aibonito,1980-1984,1,71.20727896829324,71.8198420816809,70.53882377746184,73.07127673362085,Estimación adecuada
Aibonito,1980-1984,2,78.10148160174788,78.36576931301127,77.22509125449746,79.76094870099922,Estimación adecuada
Aibonito,1985-1989,1,70.93804632594708,71.35022640533171,70.38509955029676,72.36227611967755,Estimación adecuada
Aibonito,1985-1989,2,79.48839408130233,79.33574749735516,77.82843865380406,80.83398414209489,Estimación adecuada
Aibonito,1990-1994,1,72.79885060126831,72.40885287738169,71.18928692603032,73.38477686982839,Estimación adecuada
Aibonito,1990-1994,2,79.20403729733329,79.15852750283165,77.8434949041733,80.41906049212258,Estimación adecuada
Aibonito,1995-1999,1,72.77760443633895,72.22748280047227,71.15540355147542,73.50714235897752,Estimación adecuada
Aibonito,1995-1999,2,79.65397963842346,79.61339343140862,78.25515207231487,81.31111355935468,Estimación adecuada
Aibonito,2000-2004,1,74.39460579414157,74.07795024945766,73.01284043369309,75.30282285019186,Estimación adecuada
Aibonito,2000-2004,2,80.67825254541816,80.83042323582819,79.14286276513253,82.48300596157301,Estimación adecuada
Aibonito,2005-2009,1,74.88960349978896,74.88311109440713,73.99286896587228,75.8915143116026,Estimación adecuada
Aibonito,2005-2009,2,81.30587533973025,81.47673131336583,80.29169958624095,82.73191874798346,Estimación adecuada
Aibonito,2010-2014,1,74.15371449624438,75.594487386635,74.68352157800524,76.89855099585218,> e0 observado
Aibonito,2010-2014,2,82.8334666787244,82.98068257718005,81.84809727013953,84.26574973330366,Estimación adecuada
Aibonito,2015-2019,1,77.00855644451336,77.69331898593705,76.37716090621791,78.85888226769035,Estimación adecuada
Aibonito,2015-2019,2,83.92589167839914,84.51091381785727,83.29913420164124,85.69871525877309,Estimación adecuada
Aibonito,2020-2024,1,79.62044145372406,78.85911604348371,77.9271985807211,80.67450636464466,Estimación adecuada
Aibonito,2020-2024,2,85.54801976071056,85.5952571133455,84.33302531834005,86.98895424760241,Estimación adecuada
Anasco,1980-1984,1,72.01460523472083,71.58954230705098,70.73251051061882,72.8846366726998,Estimación adecuada
Anasco,1980-1984,2,76.47877169471658,76.93971566517615,75.77685857893336,78.07077928794493,Estimación adecuada
Anasco,1985-1989,1,71.42888891874672,71.31688725171577,70.2399107244552,72.52156603801618,Estimación adecuada
Anasco,1985-1989,2,76.49626365968555,77.2374294431319,76.13522325549025,78.32899586871731,Estimación adecuada
Anasco,1990-1994,1,70.05228247802775,70.72484238322576,69.67219238412936,71.41842521098116,Estimación adecuada
Anasco,1990-1994,2,77.19464732684078,77.76166789622987,76.64382222066388,78.76866883200896,Estimación adecuada
Anasco,1995-1999,1,71.8503650088804,71.31181742678396,70.13950358623258,72.202826588345,Estimación adecuada
Anasco,1995-1999,2,77.85360337047757,78.065672497215715,76.7466172185095,79.0511410666442,Estimación adecuada
Anasco,2000-2004,1,74.35938543935954,73.925215935609,72.92125944699896,74.77358659477656,Estimación adecuada
Anasco,2000-2004,2,80.6361937434096,80.46421748420893,79.06415557013764,81.8689519352481,Estimación adecuada
Anasco,2005-2009,1,76.96481061689505,75.64760953341533,74.49326785135509,76.7913182620841,< e0 observado
Anasco,2005-2009,2,82.18483587125668,81.80356130341272,80.58057850132886,83.1022920365784,Estimación adecuada
Anasco,2010-2014,1,76.38264162433822,75.93168872994647,74.75464298957496,76.94159740722405,Estimación adecuada
Anasco,2010-2014,2,83.0792504741019,82.94588809747388,81.68513261694957,84.27240375037384,Estimación adecuada
Anasco,2015-2019,1,78.19758272547156,77.51974524667949,76.36158990078778,78.62571375111304,Estimación adecuada
Anasco,2015-2019,2,85.54315717152748,84.95927798403098,83.4969506940933,86.54974622668524,Estimación adecuada
Anasco,2020-2024,1,77.16064670152906,77.36805532860069,76.05731586326903,78.45531873731758,Estimación adecuada
Anasco,2020-2024,2,83.2175630598603,84.28916898604324,83.21571968711041,85.73852762243294,Estimación adecuada
Arecibo,1980-1984,1,70.94822313738125,71.00185234922509,70.13423987524916,71.85261931593465,Estimación adecuada
Arecibo,1980-1984,2,77.54900544750467,77.49334860717785,76.51097833597673,78.3801721800424,Estimación adecuada
Arecibo,1985-1989,1,70.27186805457087,70.4529594184788,69.63378471535664,71.18556288809572,Estimación adecuada
Arecibo,1985-1989,2,77.07511338664261,77.28281376265619,76.38329556834577,78.03722029688558,Estimación adecuada
Arecibo,1990-1994,1,70.75664021225552,70.6320567039221,69.83585664009597,71.34917153651737,Estimación adecuada
Arecibo,1990-1994,2,77.82525476262934,77.86031182572489,77.10241993695655,78.89509178412294,Estimación adecuada
Arecibo,1995-1999,1,70.42422951948052,70.50803238692524,69.73935774417242,71.29490166931726,Estimación adecuada
Arecibo,1995-1999,2,77.67805190763369,77.93622265766815,76.92259374192352,78.50342715698736,Estimación adecuada
Arecibo,2000-2004,1,73.58677734329173,73.2993053050483,72.42310937780113,73.92396510316783,Estimación adecuada
Arecibo,2000-2004,2,80.17723082421405,80.04633461246499,79.0526767276202,81.00273990170402,Estimación adecuada
Arecibo,2005-2009,1,73.79746978285579,73.84731941994937,72.8968307893734,74.62460214263943,Estimación adecuada
Arecibo,2005-2009,2,80.99120726198102,80.80035234411054,80.03302522010023,81.70616043543646,Estimación adecuada
