period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,93.58974358974359,41.02564102564102,52.56410256410257,3.8461538461538463,2.564102564102564
1980-1984,2,92.3076923076923,47.43589743589743,44.871794871794876,3.8461538461538463,3.8461538461538463
1985-1989,1,93.58974358974359,52.56410256410257,41.02564102564102,2.564102564102564,3.8461538461538463
1985-1989,2,92.3076923076923,43.58974358974359,48.717948717948715,5.128205128205128,2.564102564102564
1990-1994,1,89.74358974358975,48.717948717948715,41.02564102564102,3.8461538461538463,6.41025641025641
1990-1994,2,97.43589743589743,41.02564102564102,56.41025641025641,2.564102564102564,0
1995-1999,1,88.46153846153845,52.56410256410257,35.8974358974359,6.41025641025641,5.128205128205128
1995-1999,2,100,50,50,0,0
2000-2004,1,93.58974358974359,37.17948717948718,56.41025641025641,2.564102564102564,3.8461538461538463
2000-2004,2,100,41.02564102564102,58.97435897435898,0,0
2005-2009,1,85.8974358974359,43.58974358974359,42.30769230769231,1.282051282051282,12.82051282051282
2005-2009,2,98.71794871794873,41.02564102564102,57.692307692307686,0,1.282051282051282
2010-2014,1,84.61538461538461,39.743589743589745,44.871794871794876,6.41025641025641,8.974358974358974
2010-2014,2,98.71794871794873,35.8974358974359,62.82051282051282,0,1.282051282051282
2015-2019,1,91.02564102564102,30.76923076923077,60.256410256410255,5.128205128205128,3.8461538461538463
2015-2019,2,98.71794871794873,42.30769230769231,56.41025641025641,1.282051282051282,0
2020-2024,1,85.8974358974359,41.02564102564102,44.871794871794876,12.82051282051282,1.282051282051282
2020-2024,2,96.15384615384616,38.46153846153847,57.692307692307686,2.564102564102564,1.282051282051282
