period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,2,70.51282051282051,39.743589743589745,30.76923076923077,16.666666666666664,12.82051282051282
1985-1989,2,78.2051282051282,39.743589743589745,38.46153846153847,16.666666666666664,5.128205128205128
1990-1994,2,84.61538461538461,43.58974358974359,41.02564102564102,11.538461538461538,3.8461538461538463
1995-1999,2,85.8974358974359,57.692307692307686,28.205128205128204,12.82051282051282,1.282051282051282
2000-2004,2,94.87179487179486,35.8974358974359,58.97435897435898,2.564102564102564,2.564102564102564
2005-2009,2,91.02564102564102,41.02564102564102,50,3.8461538461538463,5.128205128205128
2010-2014,2,88.46153846153845,35.8974358974359,52.56410256410257,3.8461538461538463,7.6923076923076925
2015-2019,2,89.74358974358975,41.02564102564102,48.717948717948715,6.41025641025641,3.8461538461538463
2020-2024,2,74.35897435897436,38.46153846153847,35.8974358974359,19.230769230769234,6.41025641025641
