period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,85.8974358974359,32.05128205128205,53.84615384615385,7.6923076923076925,6.41025641025641
1985-1989,1,88.46153846153845,33.33333333333333,55.12820512820513,3.8461538461538463,7.6923076923076925
1990-1994,1,84.61538461538461,39.743589743589745,44.871794871794876,6.41025641025641,8.974358974358974
1995-1999,1,84.61538461538461,43.58974358974359,41.02564102564102,6.41025641025641,8.974358974358974
2000-2004,1,88.46153846153845,21.794871794871796,66.66666666666666,2.564102564102564,8.974358974358974
2005-2009,1,85.8974358974359,38.46153846153847,47.43589743589743,5.128205128205128,8.974358974358974
2010-2014,1,82.05128205128204,32.05128205128205,50,6.41025641025641,11.538461538461538
2015-2019,1,87.17948717948718,26.923076923076923,60.256410256410255,3.8461538461538463,8.974358974358974
2020-2024,1,79.48717948717949,41.02564102564102,38.46153846153847,15.384615384615385,5.128205128205128
