region,period,sex,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Adjuntas,1980-1984,1,0,1,0.016260447519841344,0.11684308999653259,0.01603024476371752,100000,1603.0244763717492,98584.2778567876,0.9834324713837146,7159662.796501773,71.59662796501773
Adjuntas,1980-1984,1,1,4,4.8418758171810074e-4,1.6047008725269192,0.0019345067360790552,98396.97552362825,190.3496119602787,393131.9578350697,0.9980448883726631,7061078.518644986,71.76113372457668
Adjuntas,1980-1984,1,5,5,2.2679672487436876e-4,2.5,0.0011333410292878232,98206.62591166797,111.30159849360643,490754.87556210585,0.9987238124672306,6667946.560809916,67.89711487295578
Adjuntas,1980-1984,1,10,5,2.8404077753239697e-4,2.5,0.0014191961137429386,98095.32431317437,139.21650304162176,490128.58030826773,0.9966802486695385,6177191.68524781,62.9713162018488
Adjuntas,1980-1984,1,15,5,0.0010473366518958123,2.5,0.0052230076411398174,97956.10781013274,511.6254995886411,488501.47530169215,0.9924064210002492,5687063.104939542,58.05725882823677
Adjuntas,1980-1984,1,20,5,0.0020053225230028337,2.5,0.009976596878953456,97444.4823105441,972.1643180906103,484792.00075749395,0.9888934530669996,5198561.6296378495,53.34895836452438
Adjuntas,1980-1984,1,25,5,0.0024646702257338842,2.5,0.012247883643309625,96472.31799245349,1181.5817255719303,479407.63564833766,0.9865439778231697,4713769.6288803555,48.86137004865052
Adjuntas,1980-1984,1,30,5,0.002957535305659972,2.5,0.014679141331438605,95290.73626688156,1398.7861852384085,472956.71587131184,0.9837635730906683,4234361.993232017,44.43623965054488
Adjuntas,1980-1984,1,35,5,0.0035954121039066976,2.5,0.017816912660944963,93891.95008164315,1672.8646741704288,465277.5887227897,0.9803196094827767,3761405.277360705,40.06099856366812
Adjuntas,1980-1984,1,40,5,0.004362601810280073,2.5,0.021577672073279073,92219.08540747272,1989.8731838201638,456120.74407781323,0.9751104852134717,3296127.6886379155,35.74235933997696
Adjuntas,1980-1984,1,45,5,0.0057359696046205165,2.5,0.028274395342419722,90229.21222365256,2551.1764178466547,444768.1200736462,0.9662673360742907,2840006.944560102,31.47547090980394
Adjuntas,1980-1984,1,50,5,0.008027898363178021,2.5,0.039349752285970103,87678.0358058059,3450.1089898788778,429764.90655433235,0.9525251024421881,2395238.824486456,27.318573032265018
Adjuntas,1980-1984,1,55,5,0.011508421806250486,2.5,0.05593286162035813,84227.92681592703,4711.108975164912,409361.86164172285,0.931485792122819,1965473.9179321234,23.335181005078038
Adjuntas,1980-1984,1,60,5,0.01706656341842077,2.5,0.08184095736918998,79516.81784076212,6507.732499039441,381314.75795621204,0.9018626430838811,1556112.0562904007,19.569596703512733
Adjuntas,1980-1984,1,65,5,0.024602836715970987,2.5,0.11588635114290832,73009.08534172268,8460.756500533447,343893.53545727977,0.8567583326176759,1174797.2983341885,16.091111028654737
Adjuntas,1980-1984,1,70,5,0.038159920939511996,2.5,0.17418261742282895,64548.32884118923,11243.19686782782,294633.6520363766,0.7887166885821721,830903.7628769088,12.872583656212289
