period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,92.3076923076923,38.46153846153847,53.84615384615385,5.128205128205128,2.564102564102564
1980-1984,2,96.15384615384616,43.58974358974359,52.56410256410257,0,3.8461538461538463
1985-1989,1,96.15384615384616,52.56410256410257,43.58974358974359,1.282051282051282,2.564102564102564
1985-1989,2,94.87179487179486,33.33333333333333,61.53846153846154,3.8461538461538463,1.282051282051282
1990-1994,1,91.02564102564102,47.43589743589743,43.58974358974359,3.8461538461538463,5.128205128205128
1990-1994,2,97.43589743589743,32.05128205128205,65.38461538461539,2.564102564102564,0
1995-1999,1,92.3076923076923,53.84615384615385,38.46153846153847,3.8461538461538463,3.8461538461538463
1995-1999,2,100,43.58974358974359,56.41025641025641,0,0
2000-2004,1,89.74358974358975,34.61538461538461,55.12820512820513,2.564102564102564,7.6923076923076925
2000-2004,2,98.71794871794873,28.205128205128204,70.51282051282051,0,1.282051282051282
2005-2009,1,91.02564102564102,48.717948717948715,42.30769230769231,1.282051282051282,7.6923076923076925
2005-2009,2,100,26.923076923076923,73.07692307692307,0,0
2010-2014,1,88.46153846153845,44.871794871794876,43.58974358974359,5.128205128205128,6.41025641025641
2010-2014,2,98.71794871794873,29.48717948717949,69.23076923076923,0,1.282051282051282
2015-2019,1,89.74358974358975,34.61538461538461,55.12820512820513,5.128205128205128,5.128205128205128
2015-2019,2,98.71794871794873,33.33333333333333,65.38461538461539,1.282051282051282,0
2020-2024,1,88.46153846153845,48.717948717948715,39.743589743589745,10.256410256410255,1.282051282051282
2020-2024,2,96.15384615384616,28.205128205128204,67.94871794871796,3.8461538461538463,0
