region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802463,72.31954838921438,70.96441391278123,73.4619281764933,Estimación adecuada
Adjuntas,1980-1984,2,78.96516925394144,78.8566298890073,77.3783628703843,80.35509979518739,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728885,71.6157068358803,70.43495627054409,72.69901389328558,Estimación adecuada
Adjuntas,1985-1989,2,78.97855761762072,78.81681568132755,77.70124829327642,80.24576227961786,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038985,71.38993628908946,70.41126576447839,72.3416830471296,Estimación adecuada
Adjuntas,1990-1994,2,77.88047658335911,78.7654125186843,77.58448607863573,79.8827552012466,Estimación adecuada
Adjuntas,1995-1999,1,71.91080703113897,72.03746577549009,71.13851821712858,73.34076222507538,Estimación adecuada
Adjuntas,1995-1999,2,78.53770419818306,78.81693479202337,77.83189548354358,80.12054338548495,Estimación adecuada
Adjuntas,2000-2004,1,74.0807006063416,73.8839433223983,72.72676645263371,75.22465755757199,Estimación adecuada
Adjuntas,2000-2004,2,79.50851081175084,80.01442671048284,79.002706401646,81.15608391475428,Estimación adecuada
Adjuntas,2005-2009,1,77.13413877724005,75.9958328530131,74.88374525211077,77.34825597255382,Estimación adecuada
Adjuntas,2005-2009,2,82.23262377887984,82.2476375236314,80.83487638569221,83.5630953491019,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,76.93631742967221,75.90403328843576,78.08653240341383,Estimación adecuada
Adjuntas,2010-2014,2,84.37542750420445,83.51583684664668,82.46074602628158,84.88451735486609,Estimación adecuada
Adjuntas,2015-2019,1,80.07122326396828,79.53580927511845,78.19916011091685,80.99060405765968,Estimación adecuada
Adjuntas,2015-2019,2,84.75780508868199,85.01367537598526,83.64205697867834,87.10951622277729,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489524,79.19388256800315,77.97167467549573,80.58052085609366,Estimación adecuada
Adjuntas,2020-2024,2,87.03883394524668,86.20289245146623,84.78011476191836,87.99121745858375,Estimación adecuada
Aguada,1980-1984,1,73.2175687853255,73.01062783098308,71.90612369229521,74.08634776821154,Estimación adecuada
Aguada,1980-1984,2,76.66307974738103,77.61981955491008,76.74453857405857,78.64182192506696,> e0 observado
Aguada,1985-1989,1,73.21396709192831,73.03191873523568,72.02949449305552,73.93561171343725,Estimación adecuada
Aguada,1985-1989,2,77.70261010174512,77.97571534477751,76.89795798002152,78.79868426248058,Estimación adecuada
Aguada,1990-1994,1,73.47166304966473,72.95310919152055,71.81710834075808,74.06386351195331,Estimación adecuada
Aguada,1990-1994,2,79.56472305278581,79.31222000636231,78.3868148631624,80.42415568098025,Estimación adecuada
Aguada,1995-1999,1,72.96139718811193,72.62719424163842,71.71522739678088,73.46106308594679,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,78.5148843871331,77.68193852401369,79.4592970500573,Estimación adecuada
Aguada,2000-2004,1,75.7731265619719,75.11289451518039,74.45587572308197,76.12153444423875,Estimación adecuada
Aguada,2000-2004,2,80.35987918975404,80.37247204468866,79.52686368857249,81.47183396187378,Estimación adecuada
Aguada,2005-2009,1,77.6139364553716,76.608237422028,75.56936818898586,77.71535699522587,Estimación adecuada
Aguada,2005-2009,2,81.487501570255,81.33424051903884,80.26366913659197,82.33080484547608,Estimación adecuada
Aguada,2010-2014,1,77.3081065450094,76.96829231125568,76.07838422237779,77.82342478930565,Estimación adecuada
Aguada,2010-2014,2,83.93649978812951,83.4595465604436,82.12654591784383,84.93555259522779,Estimación adecuada
Aguada,2015-2019,1,80.17632385200217,79.1798104665452,78.27327936412942,80.23245082678429,Estimación adecuada
Aguada,2015-2019,2,84.88514363026218,84.87909343019497,83.66099393218659,86.00341406711652,Estimación adecuada
Aguada,2020-2024,1,78.78968559483442,78.20989665100443,77.515697570450655,79.19763173916775,Estimación adecuada
Aguada,2020-2024,2,83.87729580688905,83.9821347638607,83.05975058839255,85.50376179333554,Estimación adecuada
Aguadilla,1980-1984,1,71.00678071372081,71.06232665091261,70.3228884958124,72.08839531817102,Estimación adecuada
Aguadilla,1980-1984,2,77.48535658677463,77.28763157937058,76.36774367598277,78.10892796262172,Estimación adecuada
Aguadilla,1985-1989,1,70.58561267446154,70.65282567530093,69.778783680831,71.38046893616948,Estimación adecuada
Aguadilla,1985-1989,2,77.65780206154783,77.54989750162409,76.79002874509159,78.318444956527,Estimación adecuada
