region,period,sex,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Adjuntas,1980-1984,1,0,1,0.018901567316628554,0.11157286749803355,0.018589401716390605,100000,1858.9401716390566,98348.467113818,0.980910071120714,7218733.715736891,72.18733715736892
Adjuntas,1980-1984,1,1,4,4.857285114508185e-4,1.5969901326285152,0.0019406489002127862,98141.05982836094,190.45733982163074,392106.56844653905,0.9980596925251093,7120385.248623073,72.5525611917777
Adjuntas,1980-1984,1,5,5,2.0397035274603227e-4,2.5,0.0010193319799713613,97950.60248853931,99.84418157403707,489503.4019887615,0.9988126458161808,6728278.680176535,68.69052878938417
Adjuntas,1980-1984,1,10,5,2.7129344218525025e-4,2.5,0.0013555478328322117,97850.75830696528,132.64138336399628,488922.1880764164,0.9967959416053578,6238775.278187773,63.758067756779774
Adjuntas,1980-1984,1,15,5,0.0010135774770957265,2.5,0.0050550781022052444,97718.11692360128,493.9727130492247,487355.6528353833,0.9940062594609502,5749853.090111356,58.841218712869285
Adjuntas,1980-1984,1,20,5,0.0013922636053365397,2.5,0.00693717209609931,97224.14421055205,674.4606202845753,484434.56950204883,0.9920053777496203,5262497.437275973,54.12747502183534
Adjuntas,1980-1984,1,25,5,0.0018201365993713962,2.5,0.009059459362964359,96549.68359026748,874.6879349930969,480561.6981138546,0.9899054574577116,4778062.867773924,49.488125596048754
Adjuntas,1980-1984,1,30,5,0.002240295172469756,2.5,0.01113908874549318,95674.99565527438,1065.7322673287854,475710.64760804997,0.9874570579502393,4297501.16966007,44.91770436179954
Adjuntas,1980-1984,1,35,5,0.0028121543363098145,2.5,0.013962609151867514,94609.2633879456,1320.992166831973,469743.83652264805,0.9841049806292118,3821790.52205202,40.39552138124948
Adjuntas,1980-1984,1,40,5,0.0036031251561579707,2.5,0.017854793144943495,93288.27122111362,1665.6427855023649,462277.2491418122,0.9774076513389196,3352046.6855293717,35.932134250663594
Adjuntas,1980-1984,1,45,5,0.005559414539911346,2.5,0.027416030009897556,91622.62843561126,2511.928730776417,451833.32035111525,0.9684853254750997,2889769.4363875594,31.539909798793587
Adjuntas,1980-1984,1,50,5,0.007275748103454302,2.5,0.03572885514217335,89110.69970483484,3183.8232813717623,437593.9403207448,0.9559177725158958,2437936.116036444,27.358511650247653
Adjuntas,1980-1984,1,55,5,0.010834763394897683,2.5,0.05274511487472748,85926.87642346308,4532.222967782072,418303.8246978602,0.9330587642472665,2000342.1757156993,23.279586771636545
Adjuntas,1980-1984,1,60,5,0.017085452189130344,2.5,0.08192782605796965,81394.65345568101,6668.487010365745,390302.04975249065,0.8980362914481778,1582038.351017839,19.436637221869262
Adjuntas,1980-1984,1,65,5,0.02639095040733795,2.5,0.12378757279968661,74726.16644531526,9250.170768890974,350505.40530434885,0.8455648535018946,1191736.3012653484,15.948045483337662
Adjuntas,1980-1984,1,70,5,0.041845528519031505,2.5,0.1894124793309031,65475.99567642429,12401.970677731006,296375.0516877939,0.7808429970989057,841230.8959609997,12.847928271580278
Adjuntas,1980-1984,1,75,5,0.0586766774007487,2.5,0.2558520207884148,53074.02499869328,13579.096547290523,231422.3836252401,0.7007307301930559,544855.8442732057,10.26596050114195
Adjuntas,1980-1984,1,80,5,0.08709626664327186,2.5,0.35761418268909617,39494.92845140276,14123.94655851273,162164.77586073198,0.4826181750809682,313433.4606479656,7.936043257645989
Adjuntas,1980-1984,1,85,NA,0.18905723095014837,5.962271599335507,1,25370.98189289003,25370.98189289003,151268.68478723362,0,151268.68478723362,5.962271599335507
Adjuntas,1980-1984,2,0,1,0.01137020553859808,0.1256611576626855,0.011258282311808948,100000,1125.828231180887,99015.64464767864,0.9884688803391989,7812918.21672613,78.1291821672613
Adjuntas,1980-1984,2,1,4,2.818941545185071e-4,1.505682774678687,0.0011267843383200781,98874.17176881911,111.40986821347906,395218.7955219208,0.9988277444273805,7713902.5720784515,78.01736726669706
Adjuntas,1980-1984,2,5,5,1.2862293483312142e-4,2.5,6.429079423996597e-4,98762.76190060563,63.49536403921957,493655.07109293016,0.9993071448411152,7318683.776556531,74.10367668658374
Adjuntas,1980-1984,2,10,5,1.4862210231110772e-4,2.5,7.428345074901076e-4,98699.26653656641,73.31722104732762,493313.03963021375,0.9982524202582178,6825028.7054636,69.14974087406254
Adjuntas,1980-1984,2,15,5,5.513733633216993e-4,2.5,0.002753071890339389,98625.94931551909,271.52432871858764,492450.935755799,0.9964885306129279,6331715.665833387,64.199287406373
Adjuntas,1980-1984,2,20,5,8.562209852855336e-4,2.5,0.004271960570705292,98354.4249868005,420.16622549800377,490721.7093702575,0.9950990654177048,5839264.730077588,59.369618915074106
