region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.51269029790603,72.12677620211136,70.8857834381544,73.27792117020722,Estimación adecuada
Adjuntas,1980-1984,2,78.2101193417503,78.08017329673115,76.8553622706712,79.692834954012,Estimación adecuada
Adjuntas,1985-1989,1,70.2677069043191,71.15928249106616,69.86351718592155,72.37370568705053,Estimación adecuada
Adjuntas,1985-1989,2,77.91547300424594,78.04028130835727,76.81797796459918,79.43336022533498,Estimación adecuada
Adjuntas,1990-1994,1,70.85695498452985,70.98226208702107,69.92091348038144,72.1900388222865,Estimación adecuada
Adjuntas,1990-1994,2,77.35962004496703,77.9509395022923,76.81856979461455,79.31331583048019,Estimación adecuada
Adjuntas,1995-1999,1,70.83267942470557,71.355336140656,70.13810323852265,72.4534640256798,Estimación adecuada
Adjuntas,1995-1999,2,78.44774596592244,78.54272283549861,77.3955945903187,79.84179575934863,Estimación adecuada
Adjuntas,2000-2004,1,73.94792765703392,73.64172813912135,72.61969211599738,74.74290700057283,Estimación adecuada
Adjuntas,2000-2004,2,79.44020804972338,79.67022224879867,78.48883863133229,80.80730275525147,Estimación adecuada
Adjuntas,2005-2009,1,77.09251727217094,75.92086827926761,74.68466294878542,77.1898563907686,Estimación adecuada
Adjuntas,2005-2009,2,81.69223386716965,81.43837424891984,80.14797714698724,82.98028813575563,Estimación adecuada
Adjuntas,2010-2014,1,77.67516626160003,76.47362982088767,75.38030843804054,77.65410487572895,< e0 observado
Adjuntas,2010-2014,2,83.20402591549134,82.4675042116618,80.94377555414971,84.26887524513563,Estimación adecuada
Adjuntas,2015-2019,1,77.04699323412711,77.37346205704986,76.2957770445556,78.75121286302533,Estimación adecuada
Adjuntas,2015-2019,2,84.68545562552767,84.4839480075972,82.7392168484009,86.29406180588117,Estimación adecuada
Adjuntas,2020-2024,1,80.12391567130251,79.0068487119527,77.6980025087209,80.33198069664338,Estimación adecuada
Adjuntas,2020-2024,2,86.5227372965987,85.29367807711398,83.34729228430818,87.38176543914929,Estimación adecuada
Aguada,1980-1984,1,73.120010273859,72.85473543003799,71.7712793072061,74.02585082564585,Estimación adecuada
Aguada,1980-1984,2,76.20354532694753,77.15632259383408,75.98523277562781,78.37857991942653,Estimación adecuada
Aguada,1985-1989,1,72.90269999648287,72.63872258548022,71.6610575104553,73.61417209249149,Estimación adecuada
Aguada,1985-1989,2,77.68651169144245,77.90290523125272,76.90701683275181,78.95956755628637,Estimación adecuada
Aguada,1990-1994,1,72.77805794900048,72.47344895534982,71.43182693909088,73.42957338182737,Estimación adecuada
Aguada,1990-1994,2,79.35722543943459,78.91674328571469,77.8436964566906,80.07217301387924,Estimación adecuada
Aguada,1995-1999,1,72.94416313008566,72.57320347425356,71.6121479628325,73.53057707450827,Estimación adecuada
Aguada,1995-1999,2,78.45683322755809,78.44211119804083,77.48831337140732,79.39747449378079,Estimación adecuada
Aguada,2000-2004,1,75.7800112003685,75.11354623533535,74.09786435084425,76.12179359825664,Estimación adecuada
Aguada,2000-2004,2,80.19644183002846,80.12194420859878,79.18257013921375,81.01241670034237,Estimación adecuada
Aguada,2005-2009,1,77.48374625575009,76.53245872655144,75.56846558668688,77.57783372809753,Estimación adecuada
Aguada,2005-2009,2,80.9534828393864,80.7571550690882,79.71539723099352,81.84431366715005,Estimación adecuada
Aguada,2010-2014,1,76.59812093870771,76.29762472214256,75.36667809518774,77.29905713113371,Estimación adecuada
Aguada,2010-2014,2,83.10600780425268,82.66774410868214,81.50769762453892,84.0561655147115,Estimación adecuada
Aguada,2015-2019,1,79.96553346579937,78.8398252508192,77.82375760076846,79.88565841621353,< e0 observado
Aguada,2015-2019,2,84.66417403727226,84.32168838006933,83.19755004947325,85.55217500933695,Estimación adecuada
Aguada,2020-2024,1,77.75836862830697,77.30197614901206,76.33078889537201,78.38759823504884,Estimación adecuada
Aguada,2020-2024,2,83.72901764066958,83.78401605056953,82.70863444614186,84.87946394050964,Estimación adecuada
Aguadilla,1980-1984,1,70.95884084722844,71.03433030457188,70.13305060083901,71.87254335408514,Estimación adecuada
Aguadilla,1980-1984,2,76.7188921768739,76.58268263343473,75.79046747437823,77.5150213924853,Estimación adecuada
Aguadilla,1985-1989,1,70.48420974307471,70.55493171469512,69.7401062834955,71.37669915784053,Estimación adecuada
Aguadilla,1985-1989,2,77.50327833438574,77.31304782597704,76.51799962439574,78.13241578253573,Estimación adecuada
Aguadilla,1990-1994,1,70.51510994152571,70.46467346232637,69.6348236904531,71.21710492773886,Estimación adecuada
Aguadilla,1990-1994,2,77.65732596138639,77.404508031481285,76.58027815119574,78.23667586781289,Estimación adecuada
Aguadilla,1995-1999,1,70.58423839284251,70.55383218598186,69.79035459175427,71.25908533844178,Estimación adecuada
Aguadilla,1995-1999,2,77.95653646628186,77.72407816671051,76.96295595179743,78.53511274464783,Estimación adecuada
Aguadilla,2000-2004,1,73.4181135564801,72.9361809600098,72.22020390725379,73.65087793284451,Estimación adecuada
Aguadilla,2000-2004,2,80.15758014738567,79.51265402580798,78.70434429683951,80.33995836574283,Estimación adecuada
Aguadilla,2005-2009,1,73.98068583401596,73.70778102016516,73.0143775807982,74.51491544762446,Estimación adecuada
Aguadilla,2005-2009,2,81.08936459715491,80.57017044785276,79.77185469691142,81.35137005802859,Estimación adecuada
Aguadilla,2010-2014,1,75.50470962199762,75.05717728674827,74.20026721222438,75.9249109124614,Estimación adecuada
Aguadilla,2010-2014,2,80.98964097309457,80.82359516619206,79.99423888155138,81.70124779204673,Estimación adecuada
Aguadilla,2015-2019,1,77.33135521394087,76.61842799004052,75.56988130013893,77.54087999616733,Estimación adecuada
Aguadilla,2015-2019,2,81.3169961510963,81.91698659733375,81.02642601890892,83.02274371078663,Estimación adecuada
Aguadilla,2020-2024,1,75.66278987666536,75.70520084489004,74.83487170163578,76.62084016725966,Estimación adecuada
Aguadilla,2020-2024,2,82.09238010872008,82.24468750646201,81.34336373822877,83.23193516079391,Estimación adecuada
Aguas Buenas,1980-1984,1,70.99580154525259,71.51455283948853,70.33118058851363,72.75987181792769,Estimación adecuada
Aguas Buenas,1980-1984,2,79.15904424396672,78.565692495496,77.31285402553857,80.00218233172846,Estimación adecuada
Aguas Buenas,1985-1989,1,71.72900956041475,71.87828372271692,70.69253519129875,73.05013824998191,Estimación adecuada
Aguas Buenas,1985-1989,2,78.66388527255104,78.60905836689442,77.36329693706975,80.04390947679862,Estimación adecuada
Aguas Buenas,1990-1994,1,71.93082066251806,71.83096383807757,70.71862199298992,72.92619218012288,Estimación adecuada
Aguas Buenas,1990-1994,2,82.10780346067546,80.66696346805858,79.23831333712221,82.25886152743391,Estimación adecuada
Aguas Buenas,1995-1999,1,71.75286233024394,71.90743179074316,70.87972689578305,72.9480307551825,Estimación adecuada
Aguas Buenas,1995-1999,2,78.90386616723134,78.69515174045883,77.58068333615437,79.81808716820863,Estimación adecuada
Aguas Buenas,2000-2004,1,73.92905810140495,73.92729696232279,72.91801702156793,75.04186980226531,Estimación adecuada
Aguas Buenas,2000-2004,2,81.3618680360876,80.96064863204185,79.6016752337456,82.2674806715526,Estimación adecuada
Aguas Buenas,2005-2009,1,73.80425502542002,74.4224990776822,73.33988630237077,75.59408790530364,Estimación adecuada
Aguas Buenas,2005-2009,2,81.55088975383423,81.70990033486504,80.2915787838392,83.64890987768104,Estimación adecuada
