period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,0,0,0,84.61538461538461,15.384615384615385
1980-1984,2,0,0,0,8.974358974358974,91.02564102564102
1985-1989,1,0,0,0,85.8974358974359,14.102564102564102
1985-1989,2,0,0,0,12.82051282051282,87.17948717948718
1990-1994,1,0,0,0,87.17948717948718,12.82051282051282
1990-1994,2,0,0,0,16.666666666666664,83.33333333333334
1995-1999,1,0,0,0,87.17948717948718,12.82051282051282
1995-1999,2,0,0,0,8.974358974358974,91.02564102564102
2000-2004,1,0,0,0,78.2051282051282,21.794871794871796
2000-2004,2,0,0,0,2.564102564102564,97.43589743589743
2005-2009,1,0,0,0,79.48717948717949,20.51282051282051
2005-2009,2,0,0,0,8.974358974358974,91.02564102564102
2010-2014,1,0,0,0,82.05128205128204,17.94871794871795
2010-2014,2,0,0,0,14.102564102564102,85.8974358974359
2015-2019,1,0,0,0,88.46153846153845,11.538461538461538
2015-2019,2,0,0,0,10.256410256410255,89.74358974358975
2020-2024,1,0,0,0,84.61538461538461,15.384615384615385
2020-2024,2,0,0,0,11.538461538461538,88.46153846153845
