period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,71.7948717948718,66.66666666666666,5.128205128205128,28.205128205128204,0
1980-1984,2,61.53846153846154,2.564102564102564,58.97435897435898,0,38.46153846153847
1985-1989,1,78.2051282051282,70.51282051282051,7.6923076923076925,20.51282051282051,1.282051282051282
1985-1989,2,58.97435897435898,5.128205128205128,53.84615384615385,0,41.02564102564102
1990-1994,1,61.53846153846154,51.28205128205128,10.256410256410255,38.46153846153847,0
1990-1994,2,64.1025641025641,5.128205128205128,58.97435897435898,0,35.8974358974359
1995-1999,1,53.84615384615385,39.743589743589745,14.102564102564102,46.15384615384615,0
1995-1999,2,69.23076923076923,1.282051282051282,67.94871794871796,0,30.76923076923077
2000-2004,1,85.8974358974359,69.23076923076923,16.666666666666664,12.82051282051282,1.282051282051282
2000-2004,2,58.97435897435898,1.282051282051282,57.692307692307686,0,41.02564102564102
2005-2009,1,71.7948717948718,50,21.794871794871796,28.205128205128204,0
2005-2009,2,67.94871794871796,1.282051282051282,66.66666666666666,0,32.05128205128205
2010-2014,1,67.94871794871796,52.56410256410257,15.384615384615385,32.05128205128205,0
2010-2014,2,57.692307692307686,1.282051282051282,56.41025641025641,0,42.30769230769231
2015-2019,1,75.64102564102564,62.82051282051282,12.82051282051282,24.358974358974358,0
2015-2019,2,73.07692307692307,1.282051282051282,71.7948717948718,0,26.923076923076923
2020-2024,1,60.256410256410255,52.56410256410257,7.6923076923076925,39.743589743589745,0
2020-2024,2,78.2051282051282,8.974358974358974,69.23076923076923,1.282051282051282,20.51282051282051
