region,period,sex,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Adjuntas,1980-1984,1,0,1,0.015135930378039774,0.11908700772714054,0.014936771860695067,100000,1493.6771860695153,98684.2003605298,0.9846862827029554,7224599.05446308,72.2459905446308
Adjuntas,1980-1984,1,1,4,3.8905804375095833e-4,1.607995506383726,0.0015547852474029537,98506.32281393048,153.15617748700606,393658.94099094794,0.9984050841893009,7125914.85410255,72.33966968356698
Adjuntas,1980-1984,1,5,5,1.692070806534381e-4,2.5,8.456776666443238e-4,98353.16663644348,83.17507646819286,491557.89549104695,0.9989498294538331,6732255.913111602,68.44981349707811
Adjuntas,1980-1984,1,10,5,2.5112486174649976e-4,2.5,0.0012548365071215852,98269.99155997529,123.31277296398184,491041.6758674665,0.9965401620923552,6240698.017620555,63.50563298676775
Adjuntas,1980-1984,1,15,5,0.001136743248694563,2.5,0.005667609700813725,98146.6787870113,556.2570687958942,489342.7512630668,0.9923139215959872,5749656.341753089,58.582281263235124
Adjuntas,1980-1984,1,20,5,0.0019526966927906316,2.5,0.009716052206426979,97590.42171821541,948.1936322614201,485581.6245104235,0.9890681430091028,5260313.590490022,53.901945476562844
Adjuntas,1980-1984,1,25,5,0.0024467941068302738,2.5,0.012159590498220083,96642.22808595399,1175.129918360777,480273.31563386804,0.9868507190976966,4774731.965979598,49.40626950087422
Adjuntas,1980-1984,1,30,5,0.0028503989505757905,2.5,0.014151153668960349,95467.09816759321,1350.9695764993376,473958.0668967177,0.9844909220823083,4294458.650345731,44.98365125550141
Adjuntas,1980-1984,1,35,5,0.0034060570202195926,2.5,0.016886494195841355,94116.128591093875,1589.2914591885637,466607.41430749797,0.9811897514565786,3820500.5834490126,40.5934736228679
Adjuntas,1980-1984,1,40,5,0.004196988799603476,2.5,0.020767046345732662,92526.83713190531,1921.5091149423242,457830.41287217074,0.9753404464364231,3353893.1691415147,36.24778791865801
Adjuntas,1980-1984,1,45,5,0.005810107277445629,2.5,0.028634610983079116,90605.32801696299,2594.4483207600133,446540.51928291493,0.9667167615026464,2896062.756269344,31.963492872374434
Adjuntas,1980-1984,1,50,5,0.007761516527170743,2.5,0.03806890161324757,88010.87969620297,3350.4775200501317,431678.20468088955,0.9539767998921305,2449522.236986429,27.832039009741973
Adjuntas,1980-1984,1,55,5,0.011161449122432542,2.5,0.05429229392130569,84660.40217615284,4596.407438443639,411810.9922846551,0.9329550098142779,2017844.0323055394,23.834567051866973
Adjuntas,1980-1984,1,60,5,0.016781674129144865,2.5,0.08052980815056114,80063.9947377092,6447.538135995244,384201.1283485579,0.9014870855661375,1606033.0400208842,20.0593668262778
Adjuntas,1980-1984,1,65,5,0.02509574680173317,2.5,0.11807103218766361,73616.45660171396,8691.971016962714,346352.355466163,0.8540867102591818,1221831.9116723263,16.597265992885063
Adjuntas,1980-1984,1,70,5,0.03895338575693102,2.5,0.1774830176546415,64924.485584751244,11522.993621256916,295814.94387061393,0.7937816246729247,875479.5562061633,13.484582100590202
Adjuntas,1980-1984,1,75,5,0.05484375427793149,2.5,0.2411542590707723,53401.49196349433,12877.997227730273,234812.46674814596,0.7158596162947922,579664.6123355493,10.85483927549838
Adjuntas,1980-1984,1,80,5,0.08215633046680013,2.5,0.34078710690062036,40523.494735764056,13809.884532503547,168092.76234756142,0.5125657053365845,344852.1455874034,8.509931037192944
Adjuntas,1980-1984,1,85,NA,0.1733040029287313,6.616828721198744,1,26713.61020326051,26713.61020326051,176759.38323984196,0,176759.38323984196,6.616828721198744
