period,region,sex,e0
1980-1984,Adjuntas,1,72.2459905446308
1985-1989,Adjuntas,1,71.52174026031322
1990-1994,Adjuntas,1,71.52842515146146
1995-1999,Adjuntas,1,72.15633326253149
2000-2004,Adjuntas,1,73.89951310847984
2005-2009,Adjuntas,1,76.02052018121233
2010-2014,Adjuntas,1,77.0563737947374
2015-2019,Adjuntas,1,79.29674502895357
2020-2024,Adjuntas,1,79.28303836741205
1980-1984,Aguada,1,73.07699525312265
1985-1989,Aguada,1,73.00416706951825
1990-1994,Aguada,1,73.06813416744149
1995-1999,Aguada,1,72.8069676831843
2000-2004,Aguada,1,75.23511947939687
2005-2009,Aguada,1,76.7660901328435
2010-2014,Aguada,1,77.03439447664793
2015-2019,Aguada,1,79.25086760709986
2020-2024,Aguada,1,78.16977204592304
1980-1984,Aguadilla,1,71.00108232181086
1985-1989,Aguadilla,1,70.67645647338131
1990-1994,Aguadilla,1,70.8189547352583
1995-1999,Aguadilla,1,70.70299784784534
2000-2004,Aguadilla,1,73.13508762728257
2005-2009,Aguadilla,1,73.96494485975403
2010-2014,Aguadilla,1,75.48846435846906
2015-2019,Aguadilla,1,76.78300473645456
2020-2024,Aguadilla,1,76.46222512274497
1980-1984,Aguas Buenas,1,71.2923005149532
1985-1989,Aguas Buenas,1,71.70387548872455
1990-1994,Aguas Buenas,1,71.70583408111776
1995-1999,Aguas Buenas,1,71.98891591223817
2000-2004,Aguas Buenas,1,74.21916100322005
2005-2009,Aguas Buenas,1,74.91051562749604
2010-2014,Aguas Buenas,1,77.22177611800105
2015-2019,Aguas Buenas,1,77.68879813722626
2020-2024,Aguas Buenas,1,77.86592656315258
1980-1984,Aibonito,1,71.56738710072565
1985-1989,Aibonito,1,71.26784069260677
1990-1994,Aibonito,1,72.31107542922328
1995-1999,Aibonito,1,72.11048129280319
2000-2004,Aibonito,1,74.00356229793915
2005-2009,Aibonito,1,74.8637831546747
2010-2014,Aibonito,1,75.44982743335734
2015-2019,Aibonito,1,77.61526493466071
2020-2024,Aibonito,1,79.14034814986053
1980-1984,Anasco,1,71.81048456433842
1985-1989,Anasco,1,71.46189701638801
1990-1994,Anasco,1,70.80773936323924
1995-1999,Anasco,1,71.44880664975163
2000-2004,Anasco,1,74.01387275019593
2005-2009,Anasco,1,75.84612053809708
2010-2014,Anasco,1,76.13781288070047
2015-2019,Anasco,1,77.62101425825706
2020-2024,Anasco,1,77.52623703846179
1980-1984,Arecibo,1,70.84323316582828
1985-1989,Arecibo,1,70.35334165041195
1990-1994,Arecibo,1,70.64901626109662
1995-1999,Arecibo,1,70.39521283708817
2000-2004,Arecibo,1,73.10398985355687
2005-2009,Arecibo,1,73.67004265306454
2010-2014,Arecibo,1,75.43333928012437
2015-2019,Arecibo,1,77.19639053110483
2020-2024,Arecibo,1,76.74033692213905
1980-1984,Arroyo,1,69.67159409198764
1985-1989,Arroyo,1,69.43235004958508
1990-1994,Arroyo,1,69.69716355665706
1995-1999,Arroyo,1,69.75183852657985
2000-2004,Arroyo,1,72.2491506673093
2005-2009,Arroyo,1,73.30686813617565
2010-2014,Arroyo,1,73.99516678374586
2015-2019,Arroyo,1,76.08425865319212
2020-2024,Arroyo,1,76.5389548306495
1980-1984,Barceloneta,1,70.33769880946404
1985-1989,Barceloneta,1,71.63267479448426
1990-1994,Barceloneta,1,70.99622990146132
1995-1999,Barceloneta,1,70.35934714205035
2000-2004,Barceloneta,1,73.31687343779507
2005-2009,Barceloneta,1,74.4683517459884
2010-2014,Barceloneta,1,75.32973811412903
2015-2019,Barceloneta,1,77.45772873103363
2020-2024,Barceloneta,1,75.75935103109572
1980-1984,Barranquitas,1,71.39740917137216
1985-1989,Barranquitas,1,71.46824721488775
1990-1994,Barranquitas,1,70.97465328472344
1995-1999,Barranquitas,1,70.85731641755604
2000-2004,Barranquitas,1,73.80598286128402
2005-2009,Barranquitas,1,75.13451862212833
2010-2014,Barranquitas,1,75.61632844342407
2015-2019,Barranquitas,1,77.98702891779097
2020-2024,Barranquitas,1,77.74700874097209
1980-1984,Bayamon,1,71.87247541326218
1985-1989,Bayamon,1,71.5112533078759
1990-1994,Bayamon,1,69.6119961097805
1995-1999,Bayamon,1,70.87937284639153
2000-2004,Bayamon,1,73.49360088803688
2005-2009,Bayamon,1,74.6843599066954
2010-2014,Bayamon,1,76.23442499457295
2015-2019,Bayamon,1,77.38487215468922
2020-2024,Bayamon,1,76.25332911447134
1980-1984,Cabo Rojo,1,72.57619291771583
1985-1989,Cabo Rojo,1,72.89379856793566
1990-1994,Cabo Rojo,1,72.66278693356553
1995-1999,Cabo Rojo,1,72.38891538757676
2000-2004,Cabo Rojo,1,74.70490132606626
2005-2009,Cabo Rojo,1,76.02284178670459
2010-2014,Cabo Rojo,1,76.03713140715986
2015-2019,Cabo Rojo,1,79.23656407626568
2020-2024,Cabo Rojo,1,79.14187773467775
1980-1984,Caguas,1,71.53942032024544
1985-1989,Caguas,1,70.32620675818204
1990-1994,Caguas,1,69.10956168848297
1995-1999,Caguas,1,69.89042322956277
2000-2004,Caguas,1,73.00868015973121
2005-2009,Caguas,1,74.52372453839125
2010-2014,Caguas,1,74.73731833318222
2015-2019,Caguas,1,77.17741258708746
2020-2024,Caguas,1,76.17646915106421
1980-1984,Camuy,1,71.90687803654723
1985-1989,Camuy,1,72.50759157031004
1990-1994,Camuy,1,71.96749110027605
1995-1999,Camuy,1,72.16123421540976
2000-2004,Camuy,1,74.66147923034974
2005-2009,Camuy,1,75.42331087667417
2010-2014,Camuy,1,76.32544582881665
2015-2019,Camuy,1,77.92802632655362
2020-2024,Camuy,1,77.65673087962436
1980-1984,Canovanas,1,71.72356391291368
1985-1989,Canovanas,1,71.13121276484225
1990-1994,Canovanas,1,69.12113262596344
1995-1999,Canovanas,1,68.72363194049889
2000-2004,Canovanas,1,71.73011413674236
2005-2009,Canovanas,1,72.8114140372877
2010-2014,Canovanas,1,74.36224395398787
2015-2019,Canovanas,1,76.53981178425573
2020-2024,Canovanas,1,75.31257590634226
1980-1984,Carolina,1,72.5315242754048
1985-1989,Carolina,1,71.4430740656569
1990-1994,Carolina,1,70.15015847090552
1995-1999,Carolina,1,70.80356584380893
2000-2004,Carolina,1,73.92306852655864
2005-2009,Carolina,1,74.76472691449791
2010-2014,Carolina,1,75.86179081967889
2015-2019,Carolina,1,78.00425669545216
2020-2024,Carolina,1,78.32187013035396
1980-1984,Catano,1,65.65063899569026
1985-1989,Catano,1,66.36990547681626
1990-1994,Catano,1,64.99349248508456
1995-1999,Catano,1,66.06840559975554
2000-2004,Catano,1,69.8549474604082
2005-2009,Catano,1,70.4650301425845
2010-2014,Catano,1,72.7658744037522
2015-2019,Catano,1,74.12125745844824
2020-2024,Catano,1,73.53289019514415
1980-1984,Cayey,1,70.9883673037003
1985-1989,Cayey,1,69.72623397605128
1990-1994,Cayey,1,69.82599433803917
1995-1999,Cayey,1,70.43603939101712
2000-2004,Cayey,1,73.47329838812355
2005-2009,Cayey,1,74.4766208961987
2010-2014,Cayey,1,75.44224089505585
2015-2019,Cayey,1,78.17949674537559
2020-2024,Cayey,1,79.01225249455553
1980-1984,Ceiba,1,71.63268423179314
1985-1989,Ceiba,1,70.76836226406587
1990-1994,Ceiba,1,71.04939654622095
1995-1999,Ceiba,1,71.64182999183036
2000-2004,Ceiba,1,73.835118390885
2005-2009,Ceiba,1,74.94739023118873
2010-2014,Ceiba,1,76.17425839157403
2015-2019,Ceiba,1,77.85452104608882
2020-2024,Ceiba,1,76.27354310080005
1980-1984,Ciales,1,72.63956692792999
1985-1989,Ciales,1,72.96447634325575
1990-1994,Ciales,1,72.07774751939591
1995-1999,Ciales,1,71.83012182135168
2000-2004,Ciales,1,73.69555156302471
2005-2009,Ciales,1,75.00891321056419
2010-2014,Ciales,1,76.50344320120035
2015-2019,Ciales,1,78.87360936563941
2020-2024,Ciales,1,78.06692850650604
1980-1984,Cidra,1,73.20159889934338
1985-1989,Cidra,1,72.71006141600708
1990-1994,Cidra,1,73.73038974329125
1995-1999,Cidra,1,73.73337290388938
2000-2004,Cidra,1,75.65265695715176
2005-2009,Cidra,1,76.20183183401613
2010-2014,Cidra,1,77.54189560435798
2015-2019,Cidra,1,79.01004384837941
2020-2024,Cidra,1,79.37566941906236
1980-1984,Coamo,1,71.71275051166438
1985-1989,Coamo,1,71.34169294063705
1990-1994,Coamo,1,71.2527030627988
1995-1999,Coamo,1,71.38251234381207
2000-2004,Coamo,1,73.20781204856772
2005-2009,Coamo,1,75.59853372225332
2010-2014,Coamo,1,75.84568014313298
2015-2019,Coamo,1,76.6462310300086
2020-2024,Coamo,1,77.90964086860933
1980-1984,Comerio,1,72.04437141421126
1985-1989,Comerio,1,71.99065785528332
1990-1994,Comerio,1,71.83041392258797
1995-1999,Comerio,1,71.45950379128689
2000-2004,Comerio,1,73.69579637716973
2005-2009,Comerio,1,74.84334213997286
2010-2014,Comerio,1,76.69971722374092
2015-2019,Comerio,1,76.67383206091581
2020-2024,Comerio,1,76.22299129305482
1980-1984,Corozal,1,72.41923736175764
1985-1989,Corozal,1,73.07749884365059
1990-1994,Corozal,1,71.4760915892744
1995-1999,Corozal,1,72.03485319123763
2000-2004,Corozal,1,74.87744463990728
2005-2009,Corozal,1,75.33021087848398
2010-2014,Corozal,1,76.5669631359084
2015-2019,Corozal,1,78.07692968721872
2020-2024,Corozal,1,77.24859972889976
1980-1984,Culebra,1,73.88262692054633
1985-1989,Culebra,1,73.43316559301844
1990-1994,Culebra,1,73.03735896461524
1995-1999,Culebra,1,73.28172025926875
2000-2004,Culebra,1,75.97221682208131
2005-2009,Culebra,1,76.64839695594493
2010-2014,Culebra,1,77.61558932800548
2015-2019,Culebra,1,78.69764683946839
2020-2024,Culebra,1,78.37917146793741
1980-1984,Dorado,1,72.65212888562013
1985-1989,Dorado,1,71.00438341212994
1990-1994,Dorado,1,71.05200887364515
1995-1999,Dorado,1,71.4494185055577
2000-2004,Dorado,1,73.14390837200396
2005-2009,Dorado,1,74.8712248143897
2010-2014,Dorado,1,77.21467086046164
2015-2019,Dorado,1,78.34120537593363
2020-2024,Dorado,1,77.63923474469668
1980-1984,Fajardo,1,70.2680519749418
1985-1989,Fajardo,1,70.53920402858604
1990-1994,Fajardo,1,68.69817931541552
1995-1999,Fajardo,1,69.90734646706998
2000-2004,Fajardo,1,71.8830081579957
2005-2009,Fajardo,1,72.35880280183738
2010-2014,Fajardo,1,74.04290074488036
2015-2019,Fajardo,1,76.35099770237063
2020-2024,Fajardo,1,74.80812552313763
1980-1984,Florida,1,71.31849527797547
1985-1989,Florida,1,71.08431171682605
1990-1994,Florida,1,70.53555119814371
1995-1999,Florida,1,71.5638465976491
2000-2004,Florida,1,73.91191602067069
2005-2009,Florida,1,74.84384637838305
2010-2014,Florida,1,77.1675032524475
2015-2019,Florida,1,77.09758700771336
2020-2024,Florida,1,77.17366815424664
1980-1984,Guanica,1,69.77014381314862
1985-1989,Guanica,1,69.4527264058203
1990-1994,Guanica,1,69.08640595599145
1995-1999,Guanica,1,69.25784158495365
2000-2004,Guanica,1,71.9710522048777
2005-2009,Guanica,1,72.24193462563247
2010-2014,Guanica,1,74.51103461712422
2015-2019,Guanica,1,74.52727361059041
2020-2024,Guanica,1,74.42921760060224
1980-1984,Guayama,1,69.96100533958474
1985-1989,Guayama,1,69.30459419715692
1990-1994,Guayama,1,69.4165483216739
1995-1999,Guayama,1,69.91897371600751
2000-2004,Guayama,1,71.65662543193223
2005-2009,Guayama,1,73.56586111455788
2010-2014,Guayama,1,75.29569750316301
2015-2019,Guayama,1,76.26187044635704
2020-2024,Guayama,1,74.94774946853396
1980-1984,Guayanilla,1,71.56484052868903
1985-1989,Guayanilla,1,70.36319185780592
1990-1994,Guayanilla,1,71.34195129112807
1995-1999,Guayanilla,1,71.27170011101754
2000-2004,Guayanilla,1,73.3016689160761
2005-2009,Guayanilla,1,73.49131187891669
2010-2014,Guayanilla,1,75.91560573533278
2015-2019,Guayanilla,1,75.89839118432596
2020-2024,Guayanilla,1,75.11788554194827
1980-1984,Guaynabo,1,73.03805620352416
1985-1989,Guaynabo,1,73.11533176694383
1990-1994,Guaynabo,1,71.92702439062647
1995-1999,Guaynabo,1,72.09724537696094
2000-2004,Guaynabo,1,74.76048112063789
2005-2009,Guaynabo,1,75.60155720298455
2010-2014,Guaynabo,1,77.39234701661438
2015-2019,Guaynabo,1,79.22237706823091
2020-2024,Guaynabo,1,77.60339496249527
1980-1984,Gurabo,1,71.89750342329212
1985-1989,Gurabo,1,71.89671158649931
1990-1994,Gurabo,1,70.66075759228343
1995-1999,Gurabo,1,72.34337655246155
2000-2004,Gurabo,1,73.89724451351367
2005-2009,Gurabo,1,75.43057323398641
2010-2014,Gurabo,1,76.12574925039503
2015-2019,Gurabo,1,77.7785327529113
2020-2024,Gurabo,1,77.7209611330656
1980-1984,Hatillo,1,72.14699794336144
1985-1989,Hatillo,1,72.31470940681562
1990-1994,Hatillo,1,72.04193946567092
1995-1999,Hatillo,1,72.16735064361707
2000-2004,Hatillo,1,73.91221820069434
2005-2009,Hatillo,1,75.06369771107738
2010-2014,Hatillo,1,76.95633290686737
2015-2019,Hatillo,1,78.95843810838079
2020-2024,Hatillo,1,78.08587304591855
1980-1984,Hormigueros,1,73.77339750488468
1985-1989,Hormigueros,1,73.24634044143428
1990-1994,Hormigueros,1,73.5326299301847
1995-1999,Hormigueros,1,73.8319129716183
2000-2004,Hormigueros,1,75.35578562342887
2005-2009,Hormigueros,1,76.41111854453227
2010-2014,Hormigueros,1,77.23013749970175
2015-2019,Hormigueros,1,78.53457323139375
2020-2024,Hormigueros,1,78.87765434515123
1980-1984,Humacao,1,70.60076709491919
1985-1989,Humacao,1,70.73884405505281
1990-1994,Humacao,1,69.87554041522317
1995-1999,Humacao,1,71.35959388969907
2000-2004,Humacao,1,73.28094497351282
2005-2009,Humacao,1,73.88650885400345
2010-2014,Humacao,1,75.76709456561808
2015-2019,Humacao,1,77.01245131112898
2020-2024,Humacao,1,77.52729690017162
1980-1984,Isabela,1,72.70957824295947
1985-1989,Isabela,1,71.53554232423308
1990-1994,Isabela,1,71.60825914767064
1995-1999,Isabela,1,71.57430308470724
2000-2004,Isabela,1,73.19999378522488
