period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,94.87179487179486,38.46153846153847,56.41025641025641,2.564102564102564,2.564102564102564
1980-1984,2,96.15384615384616,41.02564102564102,55.12820512820513,0,3.8461538461538463
1985-1989,1,96.15384615384616,51.28205128205128,44.871794871794876,1.282051282051282,2.564102564102564
1985-1989,2,93.58974358974359,25.64102564102564,67.94871794871796,3.8461538461538463,2.564102564102564
1990-1994,1,91.02564102564102,44.871794871794876,46.15384615384615,2.564102564102564,6.41025641025641
1990-1994,2,98.71794871794873,34.61538461538461,64.1025641025641,1.282051282051282,0
1995-1999,1,93.58974358974359,51.28205128205128,42.30769230769231,3.8461538461538463,2.564102564102564
1995-1999,2,100,38.46153846153847,61.53846153846154,0,0
2000-2004,1,92.3076923076923,35.8974358974359,56.41025641025641,2.564102564102564,5.128205128205128
2000-2004,2,100,30.76923076923077,69.23076923076923,0,0
2005-2009,1,89.74358974358975,48.717948717948715,41.02564102564102,1.282051282051282,8.974358974358974
2005-2009,2,100,24.358974358974358,75.64102564102564,0,0
2010-2014,1,88.46153846153845,46.15384615384615,42.30769230769231,5.128205128205128,6.41025641025641
2010-2014,2,98.71794871794873,26.923076923076923,71.7948717948718,0,1.282051282051282
2015-2019,1,93.58974358974359,35.8974358974359,57.692307692307686,3.8461538461538463,2.564102564102564
2015-2019,2,98.71794871794873,33.33333333333333,65.38461538461539,1.282051282051282,0
2020-2024,1,87.17948717948718,51.28205128205128,35.8974358974359,10.256410256410255,2.564102564102564
2020-2024,2,96.15384615384616,29.48717948717949,66.66666666666666,2.564102564102564,1.282051282051282
