period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,94.87179487179486,39.743589743589745,55.12820512820513,2.564102564102564,2.564102564102564
1980-1984,2,94.87179487179486,39.743589743589745,55.12820512820513,1.282051282051282,3.8461538461538463
1985-1989,1,97.43589743589743,53.84615384615385,43.58974358974359,0,2.564102564102564
1985-1989,2,93.58974358974359,29.48717948717949,64.1025641025641,3.8461538461538463,2.564102564102564
1990-1994,1,96.15384615384616,48.717948717948715,47.43589743589743,2.564102564102564,1.282051282051282
1990-1994,2,97.43589743589743,34.61538461538461,62.82051282051282,2.564102564102564,0
1995-1999,1,93.58974358974359,51.28205128205128,42.30769230769231,3.8461538461538463,2.564102564102564
1995-1999,2,100,39.743589743589745,60.256410256410255,0,0
2000-2004,1,94.87179487179486,37.17948717948718,57.692307692307686,2.564102564102564,2.564102564102564
2000-2004,2,100,26.923076923076923,73.07692307692307,0,0
2005-2009,1,91.02564102564102,51.28205128205128,39.743589743589745,1.282051282051282,7.6923076923076925
2005-2009,2,100,24.358974358974358,75.64102564102564,0,0
2010-2014,1,88.46153846153845,44.871794871794876,43.58974358974359,6.41025641025641,5.128205128205128
2010-2014,2,98.71794871794873,26.923076923076923,71.7948717948718,0,1.282051282051282
2015-2019,1,92.3076923076923,34.61538461538461,57.692307692307686,5.128205128205128,2.564102564102564
2015-2019,2,98.71794871794873,30.76923076923077,67.94871794871796,1.282051282051282,0
2020-2024,1,88.46153846153845,48.717948717948715,39.743589743589745,10.256410256410255,1.282051282051282
2020-2024,2,96.15384615384616,30.76923076923077,65.38461538461539,3.8461538461538463,0
