period,region,sex,e0
2010-2014,Comerio,2,82.5753903017335
2015-2019,Comerio,1,75.93030724638955
2015-2019,Comerio,2,83.60066182033637
2020-2024,Comerio,1,75.98055850423556
2020-2024,Comerio,2,81.98507223988554
1980-1984,Corozal,1,71.66661029611309
1980-1984,Corozal,2,78.20146830534678
1985-1989,Corozal,1,73.16040264451537
1985-1989,Corozal,2,78.22313833566375
1990-1994,Corozal,1,70.96034729976715
1990-1994,Corozal,2,78.66093430039115
1995-1999,Corozal,1,71.52777229887347
1995-1999,Corozal,2,79.21159419897711
2000-2004,Corozal,1,74.78588719975876
2000-2004,Corozal,2,81.26328662166657
2005-2009,Corozal,1,74.80604944554237
2005-2009,Corozal,2,81.2785646982565
2010-2014,Corozal,1,75.73968038698185
2010-2014,Corozal,2,83.12651114613598
2015-2019,Corozal,1,77.39645261402407
2015-2019,Corozal,2,82.65300714472747
2020-2024,Corozal,1,76.1155367952925
2020-2024,Corozal,2,84.54859375560092
1980-1984,Culebra,1,73.1484685326553
1980-1984,Culebra,2,79.7304073281302
1985-1989,Culebra,1,72.7054829783691
1985-1989,Culebra,2,79.45803565766576
1990-1994,Culebra,1,71.96651899743327
1990-1994,Culebra,2,80.37046146409605
1995-1999,Culebra,1,72.05219727365396
1995-1999,Culebra,2,81.27875221442478
2000-2004,Culebra,1,74.43626783296665
2000-2004,Culebra,2,81.5428492814213
2005-2009,Culebra,1,74.90896447814619
2005-2009,Culebra,2,83.21458161996506
2010-2014,Culebra,1,76.79061277396922
2010-2014,Culebra,2,83.92108406831788
2015-2019,Culebra,1,77.02228623544022
2015-2019,Culebra,2,84.05302581318611
2020-2024,Culebra,1,76.54163512611318
2020-2024,Culebra,2,84.29095375429519
1980-1984,Dorado,1,72.11001978821298
1980-1984,Dorado,2,78.78883700348912
1985-1989,Dorado,1,70.87948511938002
1985-1989,Dorado,2,78.19249265740973
1990-1994,Dorado,1,70.65378727174472
1990-1994,Dorado,2,78.7554193538193
1995-1999,Dorado,1,71.3856201945505
1995-1999,Dorado,2,78.9770905313374
2000-2004,Dorado,1,73.02700485997956
2000-2004,Dorado,2,79.77885596489045
2005-2009,Dorado,1,74.29383173563525
2005-2009,Dorado,2,81.01013600524647
2010-2014,Dorado,1,77.00405908748884
2010-2014,Dorado,2,83.1573260594585
2015-2019,Dorado,1,77.757240958299235
2015-2019,Dorado,2,84.06505653414258
2020-2024,Dorado,1,77.0645949917951
2020-2024,Dorado,2,84.07100889227131
1980-1984,Fajardo,1,70.00647743139827
1980-1984,Fajardo,2,76.78834390461068
1985-1989,Fajardo,1,70.51542408384826
1985-1989,Fajardo,2,76.54141031834038
1990-1994,Fajardo,1,68.64027373493514
1990-1994,Fajardo,2,77.51985049140686
1995-1999,Fajardo,1,69.60241267795585
1995-1999,Fajardo,2,77.17634585815894
2000-2004,Fajardo,1,71.88584254463296
2000-2004,Fajardo,2,79.18353556477553
2005-2009,Fajardo,1,71.54826576708248
2005-2009,Fajardo,2,80.08745112326456
2010-2014,Fajardo,1,73.28801232238767
2010-2014,Fajardo,2,80.48283737775492
2015-2019,Fajardo,1,75.9718940049713
2015-2019,Fajardo,2,82.3240225893234
2020-2024,Fajardo,1,74.11969131982464
2020-2024,Fajardo,2,82.25022335547001
1980-1984,Florida,1,70.92817362316886
1980-1984,Florida,2,78.23804555961931
1985-1989,Florida,1,70.66389123983761
1985-1989,Florida,2,76.67087608645312
1990-1994,Florida,1,70.26870827782892
1990-1994,Florida,2,76.913632594041
1995-1999,Florida,1,71.28182290725428
1995-1999,Florida,2,77.87555946778501
2000-2004,Florida,1,73.68825683290639
2000-2004,Florida,2,80.02092139080051
2005-2009,Florida,1,74.37792997401154
2005-2009,Florida,2,79.88767251058306
2010-2014,Florida,1,76.02574675474975
2010-2014,Florida,2,82.11949411521674
