region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.51269029790603,72.13863223178632,70.77431373878052,73.37532339039944,Estimación adecuada
Adjuntas,1980-1984,2,78.2101193417503,78.03225523951522,77.06351670699672,79.90385680137811,Estimación adecuada
Adjuntas,1985-1989,1,70.2677069043191,71.13887568367244,69.97133212049488,72.21680724202383,Estimación adecuada
Adjuntas,1985-1989,2,77.91547300424594,78.25209905755173,76.7276334804699,79.25997719689803,Estimación adecuada
Adjuntas,1990-1994,1,70.85695498452985,70.95638243166708,69.76436875405975,72.18995728958535,Estimación adecuada
Adjuntas,1990-1994,2,77.35962004496703,77.86661699105244,76.69684565610638,79.28393758843907,Estimación adecuada
Adjuntas,1995-1999,1,70.83267942470557,71.26372192972558,70.34568818589656,72.47881339462515,Estimación adecuada
Adjuntas,1995-1999,2,78.44774596592244,78.55313947999775,77.17748701477427,80.03820988009421,Estimación adecuada
Adjuntas,2000-2004,1,73.94792765703392,73.75596437533076,72.58309593707847,74.86548178225773,Estimación adecuada
Adjuntas,2000-2004,2,79.44020804972338,79.7272651023061,78.64286560226529,81.04940932356277,Estimación adecuada
Adjuntas,2005-2009,1,77.09251727217094,75.88907107777331,74.61426167267135,77.46698694250608,Estimación adecuada
Adjuntas,2005-2009,2,81.69223386716965,81.53984129136256,79.82163512059722,83.04036810853214,Estimación adecuada
Adjuntas,2010-2014,1,77.67516626160003,76.5906764828496,75.43767017207895,77.63311610630261,< e0 observado
Adjuntas,2010-2014,2,83.20402591549134,82.51287962760883,80.88365631277534,84.34462129482654,Estimación adecuada
Adjuntas,2015-2019,1,77.04699323412711,77.35909783185886,76.03856393214483,78.58518431390625,Estimación adecuada
Adjuntas,2015-2019,2,84.68545562552767,84.55305968999978,83.26083655349944,86.09558363804739,Estimación adecuada
Adjuntas,2020-2024,1,80.12391567130251,78.88942901991072,77.92711101661189,80.46225723490821,Estimación adecuada
Adjuntas,2020-2024,2,86.5227372965987,85.0538867207616,83.20099054964174,87.47178540537698,Estimación adecuada
