region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802463,72.28678169568484,71.18790181232795,73.22888010675132,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728885,71.58034594984665,70.42114320643245,72.63945533402949,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038985,71.6059954801673,70.65591183556836,72.67722378448178,Estimación adecuada
Adjuntas,1995-1999,1,71.91080703113897,72.2163284988726,71.10481421071088,73.32240491267589,Estimación adecuada
Adjuntas,2000-2004,1,74.0807006063416,73.95954818552859,72.55895230210129,74.9109720554661,Estimación adecuada
Adjuntas,2005-2009,1,77.13413877724005,76.14752204256231,74.86908801399113,77.17803142023551,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,76.95570807089517,75.64941010697143,77.9877946407793,< e0 observado
Adjuntas,2015-2019,1,80.07122326396828,79.21223713072064,77.98289901915763,80.52628782766158,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489524,79.06179478669614,78.07245668017656,80.45748066692964,Estimación adecuada
Aguada,1980-1984,1,73.2175687853255,73.10379421945962,72.02337985168066,74.15388062275477,Estimación adecuada
Aguada,1985-1989,1,73.21396709192831,72.99303882958722,71.89882889241244,73.91580217780711,Estimación adecuada
Aguada,1990-1994,1,73.47166304966473,72.99047894013324,72.15159745621375,73.8663196758815,Estimación adecuada
Aguada,1995-1999,1,72.96139718811193,72.85769075637991,71.94343919266237,74.10544992777719,Estimación adecuada
Aguada,2000-2004,1,75.7731265619719,75.22010968213,74.26774708483296,76.19273428210974,Estimación adecuada
Aguada,2005-2009,1,77.6139364553716,76.82852114315705,75.84759927342853,77.68222367620639,Estimación adecuada
Aguada,2010-2014,1,77.3081065450094,77.09413153230034,76.18086595115234,78.02371123780586,Estimación adecuada
Aguada,2015-2019,1,80.17632385200217,79.29594097968962,78.29498825012544,80.2502352103016,Estimación adecuada
Aguada,2020-2024,1,78.78968559483442,78.1973488690401,77.30545470879301,79.11895386788424,Estimación adecuada
Aguadilla,1980-1984,1,71.00678071372081,71.0209838956075,70.0767767882358,71.90320768445872,Estimación adecuada
Aguadilla,1985-1989,1,70.58561267446154,70.7535616366203,70.0746522242306,71.51136129013193,Estimación adecuada
Aguadilla,1990-1994,1,70.88482346377512,70.82591571934472,70.16877987698754,71.57406495615851,Estimación adecuada
Aguadilla,1995-1999,1,70.78010378855268,70.66616045742006,69.9398309176761,71.46129579004533,Estimación adecuada
Aguadilla,2000-2004,1,73.78276571753028,73.21416793871583,72.39750134128056,73.87502997637125,Estimación adecuada
Aguadilla,2005-2009,1,74.34368140644376,73.97939209260207,73.29617353959517,74.85408174933403,Estimación adecuada
Aguadilla,2010-2014,1,76.10575530196566,75.57361366137218,74.84795827494402,76.22594860963335,Estimación adecuada
Aguadilla,2015-2019,1,77.5014617746831,76.79286976183064,75.96729980301092,77.62913591417043,Estimación adecuada
Aguadilla,2020-2024,1,76.52156602867669,76.38873386984531,75.70016412987275,77.29008872304183,Estimación adecuada
Aguas Buenas,1980-1984,1,70.9060601893331,71.44337453971012,70.3938216359339,72.6422285616946,Estimación adecuada
Aguas Buenas,1985-1989,1,71.73217429810381,71.89463840387162,70.92006139614176,72.87953799788065,Estimación adecuada
Aguas Buenas,1990-1994,1,71.9040754109389,71.62930292070862,70.73679977175982,72.63666615646355,Estimación adecuada
Aguas Buenas,1995-1999,1,72.03242058667273,71.99520821528445,70.98265209208562,72.9553742614098,Estimación adecuada
Aguas Buenas,2000-2004,1,74.50847723417229,74.33475600114073,73.30226607502293,75.31032552082965,Estimación adecuada
Aguas Buenas,2005-2009,1,74.76751879253902,75.00442991544374,73.9042179047147,75.92027481287441,Estimación adecuada
Aguas Buenas,2010-2014,1,77.07874986678003,77.33433336701975,76.05297177666426,78.61624264487088,Estimación adecuada
Aguas Buenas,2015-2019,1,77.12363910638715,77.79965548950739,76.50953394264761,78.70908689318841,Estimación adecuada
Aguas Buenas,2020-2024,1,77.71291412855061,77.85622747487915,76.9578820874836,79.40550745265185,Estimación adecuada
Aibonito,1980-1984,1,71.20727896829324,71.86261908200635,70.64631888119769,72.74070819455687,Estimación adecuada
Aibonito,1985-1989,1,70.93804632594708,71.29161312517265,70.24796086650458,72.60985959068843,Estimación adecuada
Aibonito,1990-1994,1,72.7988506012683,72.36634857197346,71.32563689009373,73.39098619181789,Estimación adecuada
Aibonito,1995-1999,1,72.77760443633895,72.1492737784995,71.18283127319756,73.43401297527112,Estimación adecuada
Aibonito,2000-2004,1,74.39460579414155,74.04435301234602,73.19544866855634,75.07604847031728,Estimación adecuada
Aibonito,2005-2009,1,74.88960349978896,74.9561717500082,73.59734609452919,76.056464762708,Estimación adecuada
Aibonito,2010-2014,1,74.15371449624436,75.57558794341287,74.54288926053766,76.48373746686823,> e0 observado
Aibonito,2015-2019,1,77.00855644451337,77.66016833691509,76.62702663307473,78.81530993257911,Estimación adecuada
Aibonito,2020-2024,1,79.62044145372404,79.09818222639115,77.9770966489333,80.83390086914595,Estimación adecuada
Anasco,1980-1984,1,72.01460523472085,71.76532669984555,70.83398000189939,72.92791165444663,Estimación adecuada
Anasco,1985-1989,1,71.42888891874672,71.5765697560159,70.584386542206,72.51154642977946,Estimación adecuada
Anasco,1990-1994,1,70.05228247802772,70.87238489771381,69.66203300993556,71.6985730926661,Estimación adecuada
Anasco,1995-1999,1,71.8503650088804,71.4649439145561,70.49348752378826,72.39034010192853,Estimación adecuada
Anasco,2000-2004,1,74.35938543935956,73.88120063100783,73.03830129603026,74.78930634944098,Estimación adecuada
Anasco,2005-2009,1,76.96481061689505,75.620086448034,74.7562339078157,76.95812330992992,< e0 observado
Anasco,2010-2014,1,76.38264162433823,76.04541142195978,75.22209008650046,77.10350459221429,Estimación adecuada
Anasco,2015-2019,1,78.19758272547156,77.74758161582014,76.66883201407873,78.77044964703266,Estimación adecuada
Anasco,2020-2024,1,77.16064670152906,77.47742720928878,76.60901204900132,78.7753828131725,Estimación adecuada
Arecibo,1980-1984,1,70.94822313738123,70.86629877974585,70.24013006215299,71.3861963870662,Estimación adecuada
Arecibo,1985-1989,1,70.27186805457086,70.32529542797968,69.65340230327541,70.91529321351724,Estimación adecuada
Arecibo,1990-1994,1,70.7566402122555,70.56811778992099,70.05625662347829,71.31816341466792,Estimación adecuada
Arecibo,1995-1999,1,70.42422951948053,70.34069374909836,69.73508840479491,71.01937303636831,Estimación adecuada
Arecibo,2000-2004,1,73.58677734329173,73.10985071927142,72.5022644240016,73.608361023419,Estimación adecuada
Arecibo,2005-2009,1,73.79746978285581,73.74128945054764,73.25910118924028,74.2815295391465,Estimación adecuada
Arecibo,2010-2014,1,75.7499952369095,75.42455232078106,74.81035819312254,76.0796663821811,Estimación adecuada
Arecibo,2015-2019,1,77.47760291858165,77.19066026604364,76.50413519082545,77.85726030926473,Estimación adecuada
Arecibo,2020-2024,1,77.03404417797987,76.73918329179003,76.05714257691551,77.32981083735704,Estimación adecuada
Arroyo,1980-1984,1,69.26197243419952,69.98460853557378,68.53846180981829,71.06612018557193,Estimación adecuada
Arroyo,1985-1989,1,69.06544938666637,69.45687530368073,68.5282496947261,70.64082797096526,Estimación adecuada
Arroyo,1990-1994,1,69.467701272295,69.56868788273918,68.62071138793735,71.10007023452681,Estimación adecuada
Arroyo,1995-1999,1,69.35840651861476,69.79179214960794,68.48952241386587,70.92384274879177,Estimación adecuada
Arroyo,2000-2004,1,72.46263355278661,72.34897076873455,71.10629001552886,73.3686041972709,Estimación adecuada
Arroyo,2005-2009,1,73.52924324703847,73.3639303653568,72.36972604725435,74.57425441278265,Estimación adecuada
Arroyo,2010-2014,1,73.74855783813933,74.2298707589843,73.22387422746614,75.22132767036095,Estimación adecuada
Arroyo,2015-2019,1,74.8566557237882,76.23067728060306,75.0253877675207,77.26175596468607,> e0 observado
Arroyo,2020-2024,1,77.15040742709186,76.52507974463875,75.43389125468096,77.87919848560497,Estimación adecuada
Barceloneta,1980-1984,1,69.54208697130086,70.56323602330824,69.18310947165693,71.80555491337918,Estimación adecuada
Barceloneta,1985-1989,1,72.20256138308129,71.60036232759663,70.50714181750317,72.86159510395663,Estimación adecuada
Barceloneta,1990-1994,1,71.82801102859922,70.86666901660209,69.85885748801621,72.02173142156735,Estimación adecuada
Barceloneta,1995-1999,1,69.62763398284126,70.5171049663744,69.36122475550064,71.43068313488675,Estimación adecuada
Barceloneta,2000-2004,1,74.25217285421826,73.43809678018314,72.11724954138307,74.2874178742521,Estimación adecuada
Barceloneta,2005-2009,1,75.14771749617947,74.50126931355321,73.19456938777108,75.69460562368154,Estimación adecuada
Barceloneta,2010-2014,1,75.38250616989667,75.40933371188166,74.14073865597794,76.30430323586597,Estimación adecuada
Barceloneta,2015-2019,1,79.11645760546239,77.50288978070684,76.32689878344566,78.65529917271635,< e0 observado
