period,sex,cobertura
1980-1984,1,91.02564102564102
1985-1989,1,93.58974358974359
1990-1994,1,89.74358974358975
1995-1999,1,88.46153846153845
2000-2004,1,92.3076923076923
2005-2009,1,87.17948717948718
2010-2014,1,83.33333333333334
2015-2019,1,89.74358974358975
2020-2024,1,84.61538461538461
