period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,94.87179487179486,39.743589743589745,55.12820512820513,2.564102564102564,2.564102564102564
1980-1984,2,94.87179487179486,39.743589743589745,55.12820512820513,1.282051282051282,3.8461538461538463
1985-1989,1,94.87179487179486,53.84615384615385,41.02564102564102,2.564102564102564,2.564102564102564
1985-1989,2,92.3076923076923,28.205128205128204,64.1025641025641,3.8461538461538463,3.8461538461538463
1990-1994,1,93.58974358974359,48.717948717948715,44.871794871794876,2.564102564102564,3.8461538461538463
1990-1994,2,97.43589743589743,32.05128205128205,65.38461538461539,2.564102564102564,0
1995-1999,1,92.3076923076923,53.84615384615385,38.46153846153847,5.128205128205128,2.564102564102564
1995-1999,2,100,39.743589743589745,60.256410256410255,0,0
2000-2004,1,92.3076923076923,34.61538461538461,57.692307692307686,2.564102564102564,5.128205128205128
2000-2004,2,98.71794871794873,29.48717948717949,69.23076923076923,0,1.282051282051282
2005-2009,1,88.46153846153845,51.28205128205128,37.17948717948718,1.282051282051282,10.256410256410255
2005-2009,2,100,25.64102564102564,74.35897435897436,0,0
2010-2014,1,85.8974358974359,47.43589743589743,38.46153846153847,6.41025641025641,7.6923076923076925
2010-2014,2,98.71794871794873,26.923076923076923,71.7948717948718,0,1.282051282051282
2015-2019,1,91.02564102564102,34.61538461538461,56.41025641025641,5.128205128205128,3.8461538461538463
2015-2019,2,97.43589743589743,33.33333333333333,64.1025641025641,1.282051282051282,1.282051282051282
2020-2024,1,85.8974358974359,44.871794871794876,41.02564102564102,11.538461538461538,2.564102564102564
2020-2024,2,94.87179487179486,26.923076923076923,67.94871794871796,5.128205128205128,0
