period,sex,pct_dentro,pct_dentro_sobreestima,pct_dentro_subestima,pct_fuera_sobreestima,pct_fuera_subestima
1980-1984,1,61.53846153846154,33.33333333333333,28.205128205128204,25.64102564102564,12.82051282051282
1980-1984,2,56.41025641025641,34.61538461538461,21.794871794871796,25.64102564102564,17.94871794871795
1985-1989,1,50,30.76923076923077,19.230769230769234,34.61538461538461,15.384615384615385
1985-1989,2,53.84615384615385,28.205128205128204,25.64102564102564,32.05128205128205,14.102564102564102
1990-1994,1,37.17948717948718,16.666666666666664,20.51282051282051,47.43589743589743,15.384615384615385
1990-1994,2,42.30769230769231,23.076923076923077,19.230769230769234,47.43589743589743,10.256410256410255
1995-1999,1,34.61538461538461,10.256410256410255,24.358974358974358,55.12820512820513,10.256410256410255
1995-1999,2,46.15384615384615,30.76923076923077,15.384615384615385,32.05128205128205,21.794871794871796
2000-2004,1,46.15384615384615,25.64102564102564,20.51282051282051,33.33333333333333,20.51282051282051
2000-2004,2,57.692307692307686,23.076923076923077,34.61538461538461,11.538461538461538,30.76923076923077
2005-2009,1,37.17948717948718,19.230769230769234,17.94871794871795,33.33333333333333,29.48717948717949
2005-2009,2,43.58974358974359,21.794871794871796,21.794871794871796,8.974358974358974,47.43589743589743
2010-2014,1,42.30769230769231,26.923076923076923,15.384615384615385,32.05128205128205,25.64102564102564
2010-2014,2,30.76923076923077,11.538461538461538,19.230769230769234,7.6923076923076925,61.53846153846154
2015-2019,1,44.871794871794876,19.230769230769234,25.64102564102564,30.76923076923077,24.358974358974358
2015-2019,2,35.8974358974359,10.256410256410255,25.64102564102564,2.564102564102564,61.53846153846154
2020-2024,1,28.205128205128204,8.974358974358974,19.230769230769234,61.53846153846154,10.256410256410255
2020-2024,2,20.51282051282051,12.82051282051282,7.6923076923076925,7.6923076923076925,71.7948717948718
