region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802462,72.29922296798563,71.05451178418792,73.46122098443911,Estimación adecuada
Adjuntas,1980-1984,2,78.96516925394144,78.82551832640411,77.50819468504199,80.33739861262389,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728887,71.60279801206289,70.33402757494318,72.74894138327694,Estimación adecuada
Adjuntas,1985-1989,2,78.97855761762072,78.97741418248452,77.74298973259793,80.48139236230709,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038988,71.48448240233375,70.27424634760997,72.6400283331396,Estimación adecuada
Adjuntas,1990-1994,2,77.8804765833591,78.59041510196553,77.31997290116779,79.87330067269137,Estimación adecuada
Adjuntas,1995-1999,1,71.91080703113896,72.10559770836633,70.8073022042559,73.31796669033884,Estimación adecuada
Adjuntas,1995-1999,2,78.53770419818306,78.98336073663882,77.77309594998418,80.22819924869917,Estimación adecuada
Adjuntas,2000-2004,1,74.08070060634158,73.86586438121697,72.68459874357671,74.9949021027511,Estimación adecuada
Adjuntas,2000-2004,2,79.50851081175084,80.1100408758779,78.91367925388249,81.3562638845621,Estimación adecuada
Adjuntas,2005-2009,1,77.13413877724007,76.0011631659927,74.79950431558763,77.3343646418997,Estimación adecuada
Adjuntas,2005-2009,2,82.23262377887986,82.27959029928081,80.82189954763825,83.98896304912427,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,76.92230726110779,75.69987597487264,78.15105911650038,Estimación adecuada
Adjuntas,2010-2014,2,84.37542750420445,83.70324643873812,82.22202120219181,85.3258434448044,Estimación adecuada
Adjuntas,2015-2019,1,80.07122326396829,79.39724736450091,78.03164959002417,81.09672363741295,Estimación adecuada
Adjuntas,2015-2019,2,84.75780508868195,85.00017714246513,83.42409666250788,87.03254346251383,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489525,79.07293945099742,77.73552535278564,80.44175642292755,Estimación adecuada
Adjuntas,2020-2024,2,87.03883394524665,86.24972176966186,84.60638106669661,88.3178589627116,Estimación adecuada
Aguada,1980-1984,1,73.2175687853255,72.93421026754919,71.85277477185248,74.15763980651656,Estimación adecuada
Aguada,1980-1984,2,76.66307974738103,77.712610345278,76.51398337236633,79.01571934915248,Estimación adecuada
Aguada,1985-1989,1,73.2139670919283,72.9024080803292,71.86017538722189,73.9302055115872,Estimación adecuada
Aguada,1985-1989,2,77.70261010174512,78.14077164662143,76.99166828187734,79.3180868418545,Estimación adecuada
Aguada,1990-1994,1,73.47166304966474,72.96029802568029,71.83791497225862,74.04991760538952,Estimación adecuada
Aguada,1990-1994,2,79.5647230527858,79.46497835789184,78.20377039907399,80.68686025295574,Estimación adecuada
Aguada,1995-1999,1,72.96139718811193,72.67034912593653,71.59811200094033,73.62675775147156,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,78.6257106392031,77.58261909317042,79.64153037291601,Estimación adecuada
Aguada,2000-2004,1,75.7731265619719,75.1397793311092,74.09761767827614,76.18701236220728,Estimación adecuada
Aguada,2000-2004,2,80.35987918975404,80.51868460462039,79.43326862475845,81.58802943405165,Estimación adecuada
Aguada,2005-2009,1,77.6139364553716,76.62522459217342,75.66879393896005,77.69395346598384,Estimación adecuada
Aguada,2005-2009,2,81.48750157025498,81.51444538907293,80.54668205435841,82.62551045701021,Estimación adecuada
Aguada,2010-2014,1,77.30810654500941,76.92604472711122,75.93329934574663,77.94780604910373,Estimación adecuada
Aguada,2010-2014,2,83.93649978812951,83.57349188175473,82.40245584659348,84.7905867770117,Estimación adecuada
Aguada,2015-2019,1,80.17632385200217,79.14660535635527,78.07613532570373,80.319881200229,Estimación adecuada
Aguada,2015-2019,2,84.8851436302622,84.90082019386003,83.69455665394587,86.25697937930794,Estimación adecuada
Aguada,2020-2024,1,78.78968559483442,78.13929442339582,77.10252968156065,79.21321934138832,Estimación adecuada
Aguada,2020-2024,2,83.87729580688905,84.14307359486719,83.03613788237924,85.37356864328731,Estimación adecuada
Aguadilla,1980-1984,1,71.00678071372083,71.06265909262635,70.12817726300194,72.01831501212567,Estimación adecuada
Aguadilla,1980-1984,2,77.48535658677463,77.39027844100795,76.44765468706503,78.37737519161905,Estimación adecuada
Aguadilla,1985-1989,1,70.58561267446154,70.69150277321941,69.78297869294788,71.6493374124604,Estimación adecuada
Aguadilla,1985-1989,2,77.65780206154781,77.56936401832834,76.67251976045276,78.5511489723438,Estimación adecuada
Aguadilla,1990-1994,1,70.88482346377515,70.74702608439154,69.89483107203577,71.65500738625941,Estimación adecuada
Aguadilla,1990-1994,2,77.99785568547415,77.92586549005546,76.99120229224557,78.7550821822534,Estimación adecuada
Aguadilla,1995-1999,1,70.78010378855268,70.75080322492951,69.9087317894891,71.52427927873546,Estimación adecuada
Aguadilla,1995-1999,2,78.16686736979355,78.07879036763691,77.23845976544996,78.97983650341588,Estimación adecuada
