region,period,sex,e0_observado,e0_estimado,e0_lower,e0_upper,est_eval
Adjuntas,1980-1984,1,72.54189508802463,72.49298413241502,72.16081595405574,72.83041700143036,Estimación adecuada
Adjuntas,1980-1984,2,78.96516925394144,79.18684737724621,78.87425341825121,79.5045500779973,Estimación adecuada
Adjuntas,1985-1989,1,70.84999061728885,72.5237340745189,72.17591457521138,72.86249730385343,> e0 observado
Adjuntas,1985-1989,2,78.97855761762072,79.2196715793107,78.88775456958007,79.53355821630865,Estimación adecuada
Adjuntas,1990-1994,1,71.49310954038985,72.57469359678043,72.25328206991834,72.90425176208163,> e0 observado
Adjuntas,1990-1994,2,77.88047658335911,79.26872349084643,78.96198385546472,79.58363540586986,> e0 observado
Adjuntas,1995-1999,1,71.91080703113897,72.9974821153201,72.66865275623752,73.33350470357162,> e0 observado
Adjuntas,1995-1999,2,78.53770419818306,79.67136900677394,79.36292381011373,79.98613842919193,> e0 observado
Adjuntas,2000-2004,1,74.0807006063416,74.83502270407118,74.52633510581117,75.17685245517077,> e0 observado
Adjuntas,2000-2004,2,79.50851081175084,81.42388851438668,81.12802921697065,81.73056067054804,> e0 observado
Adjuntas,2005-2009,1,77.13413877724005,75.75386924808647,75.4137829144072,76.08167944644927,< e0 observado
Adjuntas,2005-2009,2,82.23262377887984,82.29067535321335,81.9747165458402,82.60423155727753,Estimación adecuada
Adjuntas,2010-2014,1,78.0170892039493,76.86622456958989,76.54775710412653,77.17510347659423,< e0 observado
Adjuntas,2010-2014,2,84.37542750420445,83.35982754437393,83.0591581606867,83.64524352481025,< e0 observado
Adjuntas,2015-2019,1,80.07122326396828,78.36417924801921,78.05463057611905,78.6636240491214,< e0 observado
Adjuntas,2015-2019,2,84.75780508868199,84.79164739419994,84.49825580364612,85.07991638389683,Estimación adecuada
Adjuntas,2020-2024,1,80.09050176489524,78.30602303985634,77.99678036218529,78.62369339454241,< e0 observado
Adjuntas,2020-2024,2,87.03883394524668,84.7427099692275,84.44042849518553,85.03431519933824,< e0 observado
Aguada,1980-1984,1,73.2175687853255,72.26025820595945,71.98441812503415,72.49625085557952,< e0 observado
Aguada,1980-1984,2,76.66307974738103,78.96739914012538,78.7105563106291,79.2071738693458,> e0 observado
Aguada,1985-1989,1,73.21396709192831,72.29733248248878,72.02431720895684,72.55026008462636,< e0 observado
Aguada,1985-1989,2,77.70261010174512,79.00487685221826,78.74351983601676,79.23072919003803,> e0 observado
Aguada,1990-1994,1,73.47166304966473,72.346178251367,72.07612741473648,72.58933699835927,< e0 observado
Aguada,1990-1994,2,79.56472305278581,79.05386541213082,78.79755016361815,79.28167931177697,< e0 observado
Aguada,1995-1999,1,72.96139718811193,72.76995528864737,72.49578494162463,73.01958280127636,Estimación adecuada
Aguada,1995-1999,2,78.42598214583917,79.45859631249206,79.18989938122424,79.6834542221056,> e0 observado
Aguada,2000-2004,1,75.7731265619719,74.61195357168454,74.35177727667417,74.82810530339,< e0 observado
Aguada,2000-2004,2,80.35987918975404,81.20871717413274,80.95297153458148,81.40820590602038,> e0 observado
Aguada,2005-2009,1,77.6139364553716,75.52237820810134,75.27041480114605,75.7588810870831,< e0 observado
Aguada,2005-2009,2,81.487501570255,82.07361169094759,81.83203204379029,82.2923037966456,> e0 observado
Aguada,2010-2014,1,77.3081065450094,76.64560178126163,76.39388703553826,76.87208152504672,< e0 observado
